targetX,targetY,targetSize,distance,directionX,directionY
371.0,650.0,20,607.2898813581534,-599,100
1787.0,377.0,54,1428.7410542152136,1399,-290
431.0,469.0,28,1347.0983631494769,-1343,105
531.5,738.5,69,261.53584840323515,80,249
1129.0,734.0,16,624.3877000710376,624,22
582.5,1025.5,57,628.4345630214812,-567,271
1639.5,697.5,67,1103.445966053617,1052,-333
444.0,839.0,4,1176.7858768697047,-1164,173
66.0,326.0,62,677.8001180289068,-407,-542
