targetX,targetY,targetSize,distance,directionX,directionY
1334.0,477.0,20,371.24789561693143,364,-73
1709.0,420.0,72,358.73388465546435,349,-83
345.5,281.5,33,1349.2579442048877,-1344,-119
730.0,43.0,2,457.961788799022,400,-223
563.0,603.0,12,581.0413066211386,-172,555
