targetX,targetY,targetSize,distance,directionX,directionY
1325.0,707.0,20,388.1674896227143,355,157
954.0,988.0,72,471.8410749394334,-397,255
1617.5,310.5,3,949.0273968648113,698,-643
1042.0,499.0,32,615.1227519771968,-590,174
1617.5,306.5,57,599.1610801779435,563,-205
1235.5,750.5,19,588.3349386191509,-363,463
