targetX,targetY,targetSize,distance,directionX,directionY
339.0,1039.0,20,798.299442565257,-631,489
91.5,561.5,13,533.115372128773,-244,-474
1108.0,878.0,4,1070.271928063144,1021,321
1901.5,450.5,23,897.5661535508121,784,-437
