targetX,targetY,targetSize,distance,directionX,directionY
332.0,255.0,20,404.6096884653159,322,245
1135.5,353.5,19,810.0722190027257,804,99
1592.0,704.0,66,542.6029856165555,433,327
316.0,947.0,74,1302.121730100531,-1280,239
