targetX,targetY,targetSize,distance,directionX,directionY
933.0,129.0,20,422.62276322980995,-37,-421
739.5,984.5,53,864.8820728862404,-210,839
308.5,512.5,19,615.1593289547026,-414,-455
1299.0,884.0,6,1066.2518464227858,997,378
723.0,61.0,46,1032.4073808337482,-596,-843
