targetX,targetY,targetSize,distance,directionX,directionY
807.0,880.0,20,368.06113622603516,-163,330
1325.5,667.5,49,552.7612504508614,504,-227
544.0,591.0,42,781.4173020864076,-778,-73
982.0,85.0,42,669.238373077934,438,-506
327.5,326.5,21,691.5489859727943,-644,252
1709.0,902.0,36,1486.7750334196496,1374,568
598.5,768.5,61,1132.450881937049,-1123,-146
