targetX,targetY,targetSize,initMouseX,initMouseY,targetID,pdx,pdy,btn
1280,866,20,960,600,1,858,742,-4
1280,866,20,960,600,1,-605,-220,-1
1280,866,20,960,600,1,455,-76,-1
1280,866,20,960,600,1,78,270,-1
1280,866,20,960,600,1,-353,-128,-1
1280,866,20,960,600,1,350,-40,-1
1280,866,20,960,600,1,-29,24,0
1280,866,20,960,600,1,-184,-67,0
1280,866,20,960,600,1,73,254,-1
1280,866,20,960,600,1,42,-111,0
1280,866,20,960,600,1,-140,-92,0
1280,866,20,960,600,1,152,107,-1
1280,866,20,960,600,1,-54,18,0
1280,866,20,960,600,1,-88,-56,0
1280,866,20,960,600,1,177,5,-1
1280,866,20,960,600,1,-108,-39,0
1280,866,20,960,600,1,25,89,0
1280,866,20,960,600,1,0,20,0
1280,866,20,960,600,1,-30,-69,0
1280,866,20,960,600,1,58,-6,0
1280,866,20,960,600,1,11,41,0
1280,866,20,960,600,1,-80,-29,0
1280,866,20,960,600,1,55,58,0
1280,866,20,960,600,1,-14,-45,0
1280,866,20,960,600,1,-31,-31,0
1280,866,20,960,600,1,28,76,0
1280,866,20,960,600,1,-5,-35,0
1280,866,20,960,600,1,-20,-39,0
1280,866,20,960,600,1,34,36,0
1280,866,20,960,600,1,-27,-5,0
1280,866,20,960,600,1,-6,-15,0
1280,866,20,960,600,1,27,11,0
1280,866,20,960,600,1,-26,-9,0
1280,866,20,960,600,1,9,-4,0
1280,866,20,960,600,1,17,19,0
1280,866,20,960,600,1,-26,-11,0
1280,866,20,960,600,1,27,-15,0
1280,866,20,960,600,1,-4,12,0
1280,866,20,960,600,1,-13,7,0
1280,866,20,960,600,1,-9,10,0
1280,866,20,960,600,1,6,-5,0
1280,866,20,960,600,1,-1,-9,0
1280,866,20,960,600,1,3,3,0
1280,866,20,960,600,1,-4,9,0
1280,866,20,960,600,1,1,1,0
1280,866,20,960,600,1,2,-7,0
1280,866,20,960,600,1,1,-1,0
1280,866,20,960,600,1,0,3,0
1280,866,20,960,600,1,0,3,0
1280,866,20,960,600,1,-1,0,0
1280,866,20,960,600,1,0,-2,0
1280,866,20,960,600,1,0,-1,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,1,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
1280,866,20,960,600,1,0,0,0
