targetX,targetY,targetSize,initMouseX,initMouseY,targetID,pdx,pdy,btn
1563,516,69,1003,751,13,-66,4,1
1392,1053,34,1512,560,14,31,-33,0
1392,1053,34,1512,560,14,-58,247,8
1392,1053,34,1512,560,14,-29,39,1
1392,1053,34,1512,560,14,69,-110,0
1392,1053,34,1512,560,14,-82,52,2
1392,1053,34,1512,560,14,33,68,2
1392,1053,34,1512,560,14,18,-65,0
1392,1053,34,1512,560,14,-55,-14,0
1392,1053,34,1512,560,14,53,62,2
1392,1053,34,1512,560,14,-22,-39,0
407,642,68,1393,1050,15,4,-38,0
407,642,68,1393,1050,15,-474,-131,4
407,642,68,1393,1050,15,181,3,3
407,642,68,1393,1050,15,9,51,2
407,642,68,1393,1050,15,-74,-11,1
1356,803,45,368,665,16,8,-5,0
1356,803,45,368,665,16,654,59,12
1356,803,45,368,665,16,-204,-26,2
1356,803,45,368,665,16,-51,28,1
1356,803,45,368,665,16,140,3,2
1356,803,45,368,665,16,-102,-23,1
1356,803,45,368,665,16,47,16,1
244,639,27,1395,823,17,-25,1,0
244,639,27,1395,823,17,-531,-86,5
244,639,27,1395,823,17,83,20,2
1700,913,21,249,618,18,46,37,1
1700,913,21,249,618,18,918,89,17
1700,913,21,249,618,18,-59,-52,0
1700,913,21,249,618,18,-149,42,2
1700,913,21,249,618,18,259,-5,4
1700,913,21,249,618,18,-101,-40,0
1700,913,21,249,618,18,43,34,2
1700,913,21,249,618,18,19,19,2
1700,913,21,249,618,18,-83,-51,0
1700,913,21,249,618,18,163,57,4
1700,913,21,249,618,18,-114,-46,1
1700,913,21,249,618,18,83,10,1
1700,913,21,249,618,18,-45,14,1
1650,877,3,1692,922,19,-16,2,0
1650,877,3,1692,922,19,-4,-33,0
1650,877,3,1692,922,19,-9,17,1
1650,877,3,1692,922,19,13,14,0
1650,877,3,1692,922,19,-5,-18,0
1650,877,3,1692,922,19,-19,-4,0
1650,877,3,1692,922,19,38,17,1
1650,877,3,1692,922,19,-46,-18,0
1650,877,3,1692,922,19,49,9,1
1650,877,3,1692,922,19,-45,-7,0
1650,877,3,1692,922,19,37,13,1
1650,877,3,1692,922,19,-33,-15,0
1650,877,3,1692,922,19,26,13,1
1650,877,3,1692,922,19,-20,-7,0
1650,877,3,1692,922,19,9,-1,0
1803,303,37,1650,875,20,0,2,0
1803,303,37,1650,875,20,103,-225,0
1803,303,37,1650,875,20,-59,-40,0
1803,303,37,1650,875,20,8,143,5
1803,303,37,1650,875,20,32,-49,0
1803,303,37,1650,875,20,-39,-66,0
1803,303,37,1650,875,20,27,73,3
1803,303,37,1650,875,20,0,-18,0
1803,303,37,1650,875,20,-10,-40,0
1803,303,37,1650,875,20,13,25,1
742,562,9,1830,307,21,-6,16,0
742,562,9,1830,307,21,-496,90,8
742,562,9,1830,307,21,228,17,4
742,562,9,1830,307,21,-53,-46,0
742,562,9,1830,307,21,-46,1,0
742,562,9,1830,307,21,10,10,0
742,562,9,1830,307,21,-17,16,0
742,562,9,1830,307,21,29,-12,0
742,562,9,1830,307,21,-4,3,0
742,562,9,1830,307,21,-32,23,0
742,562,9,1830,307,21,95,-27,1
742,562,9,1830,307,21,-103,-10,1
742,562,9,1830,307,21,45,41,2
742,562,9,1830,307,21,-3,-22,0
742,562,9,1830,307,21,-23,-22,0
742,562,9,1830,307,21,23,25,1
742,562,9,1830,307,21,-18,-3,0
742,562,9,1830,307,21,-2,-16,0
742,562,9,1830,307,21,10,9,0
1123,838,9,746,564,22,-11,6,0
1123,838,9,746,564,22,274,113,7
1123,838,9,746,564,22,-208,-19,2
1123,838,9,746,564,22,88,-21,1
1123,838,9,746,564,22,-20,17,1
1123,838,9,746,564,22,-31,7,0
1123,838,9,746,564,22,38,-1,1
1123,838,9,746,564,22,-45,-9,0
1123,838,9,746,564,22,48,7,1
1123,838,9,746,564,22,-29,-8,0
1123,838,9,746,564,22,-23,1,0
1123,838,9,746,564,22,60,8,1
1123,838,9,746,564,22,-63,-11,0
1123,838,9,746,564,22,44,6,1
1123,838,9,746,564,22,-28,-1,0
1123,838,9,746,564,22,3,2,0
274,584,64,1114,838,23,18,4,0
274,584,64,1114,838,23,-419,-110,4
274,584,64,1114,838,23,105,-3,1
274,584,64,1114,838,23,40,56,2
274,584,64,1114,838,23,-61,-19,0
879,888,26,261,605,24,0,-10,0
879,888,26,261,605,24,394,115,9
879,888,26,261,605,24,-239,5,3
879,888,26,261,605,24,33,-41,0
879,888,26,261,605,24,38,14,1
879,888,26,261,605,24,-7,18,1
879,888,26,261,605,24,-34,-30,0
879,888,26,261,605,24,21,32,1
879,888,26,261,605,24,6,-11,0
345,581,20,890,908,25,0,-21,0
345,581,20,890,908,25,-279,-124,2
345,581,20,890,908,25,176,3,3
345,581,20,890,908,25,-54,48,1
345,581,20,890,908,25,-40,-4,0
345,581,20,890,908,25,24,-19,0
345,581,20,890,908,25,-13,13,0
524,342,11,341,599,26,9,-5,0
524,342,11,341,599,26,124,-92,0
524,342,11,341,599,26,-102,-17,1
524,342,11,341,599,26,22,57,2
524,342,11,341,599,26,40,-14,0
524,342,11,341,599,26,-34,-34,0
524,342,11,341,599,26,9,26,1
977,729,43,523,351,27,7,15,0
977,729,43,523,351,27,302,146,9
977,729,43,523,351,27,-214,-19,2
977,729,43,523,351,27,50,-39,0
977,729,43,523,351,27,62,34,2
977,729,43,523,351,27,-83,-7,1
977,729,43,523,351,27,57,5,1
977,729,43,523,351,27,-46,-9,0
977,729,43,523,351,27,40,0,0
977,729,43,523,351,27,-18,-5,0
1419,479,71,994,718,28,-35,5,0
1419,479,71,994,718,28,374,-80,4
1419,479,71,994,718,28,-219,-61,2
1419,479,71,994,718,28,18,103,4
1419,479,71,994,718,28,133,-7,2
1419,479,71,994,718,28,-145,-80,0
1419,479,71,994,718,28,86,57,3
1419,479,71,994,718,28,-42,13,0
1419,479,71,994,718,28,14,-45,0
651,675,52,1444,426,29,11,12,0
651,675,52,1444,426,29,-384,111,6
651,675,52,1444,426,29,221,-19,3
651,675,52,1444,426,29,-80,-60,0
651,675,52,1444,426,29,-52,47,1
651,675,52,1444,426,29,63,17,1
651,675,52,1444,426,29,-42,-11,0
1647,630,11,631,706,30,8,-17,0
1647,630,11,631,706,30,665,5,11
1647,630,11,631,706,30,-104,-54,0
1647,630,11,631,706,30,-51,44,1
1647,630,11,631,706,30,117,37,3
1647,630,11,631,706,30,-90,-74,0
1647,630,11,631,706,30,98,41,2
1647,630,11,631,706,30,-104,-16,1
1647,630,11,631,706,30,100,11,2
1647,630,11,631,706,30,-66,-34,0
1647,630,11,631,706,30,-5,42,1
1647,630,11,631,706,30,50,0,1
1647,630,11,631,706,30,-56,-21,0
1647,630,11,631,706,30,20,12,0
521,309,21,1637,627,31,22,12,0
521,309,21,1637,627,31,-552,-148,5
521,309,21,1637,627,31,239,4,4
521,309,21,1637,627,31,-15,55,2
521,309,21,1637,627,31,-71,-4,1
521,309,21,1637,627,31,5,-8,0
521,309,21,1637,627,31,13,-4,0
521,309,21,1637,627,31,21,-12,0
521,309,21,1637,627,31,-2,2,0
521,309,21,1637,627,31,-38,18,0
521,309,21,1637,627,31,74,-22,0
521,309,21,1637,627,31,-71,-11,0
521,309,21,1637,627,31,15,28,1
521,309,21,1637,627,31,33,4,0
521,309,21,1637,627,31,-34,-23,0
521,309,21,1637,627,31,11,13,0
294,802,39,516,305,32,6,14,0
294,802,39,516,305,32,-107,200,6
294,802,39,516,305,32,72,10,1
294,802,39,516,305,32,-49,-102,0
294,802,39,516,305,32,4,46,1
832,313,4,265,787,33,20,39,1
832,313,4,265,787,33,344,-235,0
832,313,4,265,787,33,-247,-44,2
832,313,4,265,787,33,21,176,6
832,313,4,265,787,33,161,-57,1
832,313,4,265,787,33,-170,-96,1
832,313,4,265,787,33,65,103,4
832,313,4,265,787,33,29,-6,0
832,313,4,265,787,33,-40,-61,0
832,313,4,265,787,33,23,26,1
832,313,4,265,787,33,-29,35,1
832,313,4,265,787,33,69,-43,0
832,313,4,265,787,33,-73,3,1
832,313,4,265,787,33,2,41,1
832,313,4,265,787,33,71,-21,0
832,313,4,265,787,33,-78,-16,1
832,313,4,265,787,33,19,29,1
832,313,4,265,787,33,37,-3,0
832,313,4,265,787,33,-40,-14,0
832,313,4,265,787,33,18,7,0
832,313,4,265,787,33,-2,14,0
832,313,4,265,787,33,13,-15,0
832,313,4,265,787,33,-16,0,0
832,313,4,265,787,33,-6,17,0
832,313,4,265,787,33,26,-8,0
832,313,4,265,787,33,-27,-6,0
832,313,4,265,787,33,5,14,0
832,313,4,265,787,33,21,1,0
832,313,4,265,787,33,-22,-6,0
832,313,4,265,787,33,9,3,0
174,974,74,829,311,34,9,7,0
174,974,74,829,311,34,-300,271,8
174,974,74,829,311,34,90,17,2
174,974,74,829,311,34,-1,-132,0
174,974,74,829,311,34,-54,44,1
174,974,74,829,311,34,26,63,2
174,974,74,829,311,34,14,-41,0
1581,231,22,224,992,35,-38,-26,0
1581,231,22,224,992,35,982,-228,10
1581,231,22,224,992,35,-128,-112,0
1581,231,22,224,992,35,-83,120,4
1581,231,22,224,992,35,193,22,3
1581,231,22,224,992,35,-153,-124,0
1581,231,22,224,992,35,147,74,4
1581,231,22,224,992,35,-122,-10,1
1581,231,22,224,992,35,87,-15,1
1581,231,22,224,992,35,-36,-28,0
1581,231,22,224,992,35,-34,51,1
1581,231,22,224,992,35,59,-16,0
1581,231,22,224,992,35,-56,-10,0
1581,231,22,224,992,35,-1,12,0
1581,231,22,224,992,35,44,5,1
1581,231,22,224,992,35,-49,0,0
1581,231,22,224,992,35,37,-5,0
1581,231,22,224,992,35,-28,6,0
1581,231,22,224,992,35,20,-3,0
1538,347,40,1599,230,36,-9,-4,0
1538,347,40,1599,230,36,-23,61,2
1538,347,40,1599,230,36,19,-6,0
1538,347,40,1599,230,36,-12,-35,0
1538,347,40,1599,230,36,7,24,1
1632,178,59,1542,354,37,3,12,0
1632,178,59,1542,354,37,51,-83,0
1632,178,59,1542,354,37,-39,-11,0
1632,178,59,1542,354,37,10,62,2
1632,178,59,1542,354,37,11,-31,0
1331,902,22,1652,191,38,-16,-33,0
1331,902,22,1652,191,38,-121,346,12
1331,902,22,1652,191,38,83,7,1
1331,902,22,1652,191,38,-65,-181,0
1331,902,22,1652,191,38,12,86,3
591,202,2,1319,894,39,17,60,2
591,202,2,1319,894,39,-398,-348,0
591,202,2,1319,894,39,199,-28,2
591,202,2,1319,894,39,-20,126,4
591,202,2,1319,894,39,-30,-38,0
591,202,2,1319,894,39,-2,-65,0
591,202,2,1319,894,39,-39,49,1
591,202,2,1319,894,39,72,-6,1
591,202,2,1319,894,39,-29,-13,0
591,202,2,1319,894,39,-42,10,0
591,202,2,1319,894,39,59,12,1
591,202,2,1319,894,39,-45,-28,0
