targetX,targetY,targetSize,initMouseX,initMouseY,targetID,pdx,pdy,btn
,,20,960,600,,-1,-2,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-3,-6,0
,,20,960,600,,-4,-8,0
,,20,960,600,,-5,-10,0
,,20,960,600,,-5,-11,0
,,20,960,600,,-5,-12,0
,,20,960,600,,-4,-12,0
,,20,960,600,,-3,-12,0
,,20,960,600,,-2,-12,0
,,20,960,600,,-2,-12,0
,,20,960,600,,-2,-12,0
,,20,960,600,,-2,-12,0
,,20,960,600,,-2,-12,0
,,20,960,600,,-2,-12,0
,,20,960,600,,-2,-12,0
,,20,960,600,,-2,-12,0
,,20,960,600,,-2,-12,0
,,20,960,600,,-2,-12,0
,,20,960,600,,-2,-12,0
,,20,960,600,,-3,-12,0
,,20,960,600,,-3,-12,0
,,20,960,600,,-4,-12,0
,,20,960,600,,-4,-12,0
,,20,960,600,,-5,-12,0
,,20,960,600,,-5,-11,0
,,20,960,600,,-6,-11,0
,,20,960,600,,-6,-10,0
,,20,960,600,,-7,-10,0
,,20,960,600,,-7,-9,0
,,20,960,600,,-8,-9,0
,,20,960,600,,-8,-9,0
,,20,960,600,,-8,-9,0
,,20,960,600,,-8,-9,0
,,20,960,600,,-8,-9,0
,,20,960,600,,-8,-9,0
,,20,960,600,,-8,-9,0
,,20,960,600,,-8,-8,0
,,20,960,600,,-8,-8,0
,,20,960,600,,-8,-7,0
,,20,960,600,,-8,-6,0
,,20,960,600,,-8,-5,0
,,20,960,600,,-8,-4,0
,,20,960,600,,-8,-3,0
,,23,702,52,,-6,-1,0
,,23,702,52,,-5,0,0
,,23,702,52,,-4,1,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-3,2,0
,,23,702,52,,-2,2,0
,,23,702,52,,-2,2,0
,,23,702,52,,-1,2,0
,,23,702,52,,-1,2,0
,,23,702,52,,0,2,0
,,23,702,52,,0,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,2,0
,,23,702,52,,1,1,0
,,23,702,52,,1,1,0
,,23,702,52,,1,0,0
,,23,702,52,,1,0,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
,,23,702,52,,1,-1,0
