targetX,targetY,targetSize,initMouseX,initMouseY,targetID,pdx,pdy,btn
,,20,960,600,,-2,2,0
,,20,960,600,,-3,4,0
,,20,960,600,,-5,6,0
,,20,960,600,,-7,8,0
,,20,960,600,,-9,10,0
,,20,960,600,,-11,12,0
,,20,960,600,,-12,14,0
,,20,960,600,,-13,15,0
,,20,960,600,,-13,15,0
,,20,960,600,,-13,15,0
,,20,960,600,,-13,15,0
,,20,960,600,,-13,15,0
,,20,960,600,,-13,15,0
,,20,960,600,,-13,15,0
,,20,960,600,,-13,15,0
,,20,960,600,,-13,15,0
,,20,960,600,,-13,15,0
,,20,960,600,,-13,15,0
,,20,960,600,,-13,14,0
,,20,960,600,,-13,14,0
,,20,960,600,,-13,13,0
,,20,960,600,,-13,12,0
,,20,960,600,,-13,11,0
,,20,960,600,,-12,10,0
,,20,960,600,,-11,9,0
,,20,960,600,,-10,8,0
,,20,960,600,,-9,7,0
,,20,960,600,,-8,6,0
,,20,960,600,,-7,5,0
,,20,960,600,,-6,4,0
,,20,960,600,,-5,3,0
,,20,960,600,,-4,2,0
,,20,960,600,,-3,1,0
,,20,960,600,,-3,0,0
,,20,960,600,,-3,-1,0
,,20,960,600,,-3,-2,0
,,20,960,600,,-3,-2,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-3,-3,0
,,20,960,600,,-2,-3,0
,,20,960,600,,-2,-2,0
,,20,960,600,,-1,-2,0
,,20,960,600,,-1,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,0,0
,,20,960,600,,1,0,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
,,20,960,600,,1,1,0
