targetSize,pdx,pdy,btn
20,1,1,0
20,2,2,0
20,3,3,0
20,4,4,0
20,5,5,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
20,5,6,0
2,5,6,0
2,6,7,0
2,7,8,0
2,8,9,0
2,9,10,0
2,10,11,0
2,10,11,0
2,9,11,0
2,7,11,0
2,4,11,0
2,1,10,0
2,-1,10,0
2,-3,9,0
2,-5,9,0
2,-6,8,0
2,-7,8,0
2,-8,8,0
2,-9,8,0
2,-9,7,0
2,-10,7,0
2,-10,7,0
2,-11,7,0
2,-11,7,0
2,-11,7,0
2,-11,7,0
2,-11,7,0
2,-11,7,0
2,-11,7,0
2,-11,7,0
2,-11,7,0
2,-11,7,0
2,-11,7,0
2,-11,7,0
2,-11,7,0
2,-11,7,0
2,-11,7,0
2,-11,7,0
2,-11,7,0
2,-11,7,0
2,-11,7,0
2,-10,7,0
2,-9,7,0
2,-8,7,0
2,-7,7,0
2,-7,7,0
2,-7,7,0
2,-7,7,0
2,-7,7,0
2,-7,7,0
2,-7,7,0
2,-7,7,0
2,-7,7,0
2,-7,7,0
2,-7,7,0
2,-7,7,0
2,-7,7,0
2,-6,7,0
2,-5,7,0
2,-4,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-3,7,0
2,-2,7,0
2,-1,7,0
2,0,7,0
2,0,7,0
2,0,7,0
2,0,7,0
2,0,7,0
