targetSize,pdx,pdy,btn
20,-4,-1,0
20,-7,-1,0
20,-9,-1,0
20,-11,-1,0
20,-12,-1,0
20,-13,-1,0
20,-13,-1,0
20,-13,-1,0
20,-13,-1,0
20,-13,-1,0
20,-13,-1,0
20,-12,-2,0
20,-12,-2,0
20,-11,-2,0
20,-11,-3,0
20,-11,-3,0
20,-10,-3,0
20,-10,-3,0
20,-10,-3,0
20,-9,-3,0
20,-9,-3,0
20,-8,-3,0
20,-8,-3,0
20,-7,-3,0
20,-7,-3,0
20,-7,-3,0
20,-6,-3,0
20,-6,-2,0
20,-6,-2,0
20,-6,-2,0
20,-6,-2,0
20,-6,-2,0
20,-6,-1,0
20,-6,-1,0
20,-6,-1,0
20,-6,-1,0
20,-5,-1,0
20,-5,-1,0
20,-5,-1,0
20,-4,-1,0
20,-4,-1,0
20,-4,-1,0
20,-4,-1,0
20,-4,-1,0
20,-4,-1,0
20,-3,-1,0
20,-3,-1,0
20,-3,-1,0
20,-3,-1,0
20,-3,-1,0
20,-3,-1,0
20,-3,-1,0
20,-2,-1,0
20,-2,-1,0
20,-2,-1,0
20,-2,-1,0
20,-2,-1,0
20,-2,-1,0
20,-2,-1,0
20,-2,-1,0
20,-2,-1,0
20,-1,-1,0
20,-1,-1,0
20,-1,-1,0
20,-1,-1,0
20,-1,-1,0
20,-1,-1,0
20,-1,-1,0
20,-1,-1,0
20,-1,-1,0
20,-1,-1,0
20,-1,-1,0
20,-1,-1,0
20,-1,-1,0
20,-1,-1,0
3,-1,-1,0
3,0,-2,0
3,-1,-1,0
3,0,-2,0
3,0,-1,0
3,0,-2,0
3,1,-1,0
3,2,-1,0
3,2,1,0
3,2,2,0
3,2,3,0
3,2,4,0
3,2,5,0
3,2,5,0
3,2,5,0
3,3,7,0
3,3,8,0
3,4,8,0
3,3,7,0
3,3,6,0
3,4,6,0
3,4,5,0
3,4,5,0
3,4,5,0
3,4,5,0
3,4,5,0
3,4,5,0
3,4,5,0
3,4,5,0
3,4,5,0
3,3,5,0
3,3,5,0
3,3,5,0
3,3,5,0
3,3,5,0
3,2,5,0
3,2,5,0
3,2,5,0
3,2,5,0
3,2,5,0
3,2,4,0
3,2,4,0
3,2,4,0
3,1,4,0
3,1,4,0
3,1,4,0
3,1,4,0
3,1,4,0
3,1,3,0
3,1,3,0
3,0,3,0
3,0,3,0
3,0,3,0
3,0,2,0
3,0,2,0
3,0,2,0
3,0,2,0
3,0,2,0
3,0,2,0
3,0,2,0
3,0,1,0
3,0,1,0
3,0,1,0
3,0,1,0
3,0,1,0
3,0,1,0
3,0,1,0
3,0,1,0
3,0,1,0
3,0,1,0
3,0,1,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
