targetSize,pdx,pdy,btn
20,2,1,0
20,5,2,0
20,9,4,0
20,13,6,0
20,17,8,0
20,20,10,0
20,22,11,0
20,23,12,0
20,22,13,0
20,20,13,0
20,16,13,0
20,12,13,0
20,8,13,0
20,5,13,0
20,2,13,0
20,0,13,0
20,-2,13,0
20,-3,13,0
20,-4,13,0
20,-5,13,0
20,-6,12,0
20,-7,12,0
20,-8,11,0
20,-9,11,0
20,-9,11,0
20,-9,11,0
20,-9,11,0
20,-9,11,0
20,-9,11,0
20,-9,11,0
20,-9,11,0
20,-9,11,0
20,-9,11,0
20,-9,11,0
20,-9,11,0
20,-9,11,0
20,-9,11,0
20,-9,11,0
20,-9,11,0
20,-9,11,0
20,-9,11,0
20,-8,11,0
20,-7,11,0
20,-6,11,0
20,-5,11,0
20,-5,11,0
20,-5,11,0
20,-5,10,0
20,-5,10,0
20,-5,9,0
20,-5,9,0
20,-5,8,0
20,-5,8,0
20,-5,8,0
20,-5,8,0
20,-5,8,0
20,-5,8,0
20,-5,8,0
20,-5,8,0
20,-5,8,0
20,-5,8,0
20,-5,8,0
20,-5,8,0
20,-5,8,0
20,-5,8,0
20,-5,8,0
20,-5,8,0
20,-5,8,0
20,-4,8,0
20,-3,8,0
20,-2,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
20,-1,8,0
