targetX,targetY,targetSize,initMouseX,initMouseY,targetID,pdx,pdy,btn
134,344,20,960,600,1,-398,-194,-1
134,344,20,960,600,1,38,251,-2
134,344,20,960,600,1,291,-203,-1
134,344,20,960,600,1,-395,-192,-1
134,344,20,960,600,1,27,287,-2
134,344,20,960,600,1,276,-260,-1
134,344,20,960,600,1,-377,-183,-1
134,344,20,960,600,1,27,286,-2
134,344,20,960,600,1,233,-233,-1
134,344,20,960,600,1,-338,-164,-1
134,344,20,960,600,1,22,231,-2
134,344,20,960,600,1,207,-142,-1
134,344,20,960,600,1,-321,-156,-1
134,344,20,960,600,1,19,205,-1
134,344,20,960,600,1,173,-115,0
134,344,20,960,600,1,-261,-127,0
134,344,20,960,600,1,19,205,-1
134,344,20,960,600,1,167,-115,0
134,344,20,960,600,1,-249,-121,0
134,344,20,960,600,1,19,204,-1
134,344,20,960,600,1,166,-114,0
134,344,20,960,600,1,-245,-119,0
134,344,20,960,600,1,19,202,-1
134,344,20,960,600,1,165,-113,0
134,344,20,960,600,1,-238,-116,0
134,344,20,960,600,1,19,202,-1
134,344,20,960,600,1,165,-113,0
134,344,20,960,600,1,-237,-116,0
134,344,20,960,600,1,19,202,-1
134,344,20,960,600,1,165,-113,0
134,344,20,960,600,1,-237,-115,0
134,344,20,960,600,1,19,202,-1
134,344,20,960,600,1,165,-113,0
134,344,20,960,600,1,-237,-115,0
134,344,20,960,600,1,19,202,-1
134,344,20,960,600,1,165,-113,0
134,344,20,960,600,1,-237,-115,0
134,344,20,960,600,1,19,202,-1
134,344,20,960,600,1,165,-113,0
134,344,20,960,600,1,-237,-115,0
134,344,20,960,600,1,19,202,-1
134,344,20,960,600,1,165,-113,0
