targetSize,pdx,pdy,btn
20,-6,7,0.0
20,-9,9,0.0
20,-11,10,0.0
20,-12,11,0.0
20,-13,12,0.0
20,-13,12,0.0
20,-13,12,0.0
20,-13,12,0.0
20,-13,12,0.0
20,-12,12,0.0
20,-12,11,0.0
20,-11,10,0.0
20,-11,9,0.0
20,-11,9,0.0
20,-11,8,0.0
20,-11,8,0.0
20,-11,7,0.0
20,-12,7,0.0
20,-12,7,0.0
20,-12,7,0.0
20,-12,6,0.0
20,-12,6,0.0
20,-11,5,0.0
20,-11,5,0.0
20,-10,5,0.0
20,-9,4,0.0
20,-8,4,0.0
20,-7,4,0.0
20,-6,4,0.0
20,-5,3,0.0
20,-4,3,0.0
20,-3,2,0.0
20,-3,2,0.0
20,-2,2,0.0
20,-2,2,0.0
20,-1,2,0.0
20,-1,2,0.0
20,-1,2,0.0
20,-1,1,0.0
20,-1,1,0.1
20,-1,1,0.1
20,-1,1,0.2
20,0,1,0.2
20,0,1,0.4
20,0,1,0.4
20,0,1,0.4
20,0,1,0.4
20,0,0,0.4
20,0,0,0.2
20,0,0,0.1
20,0,0,0.1
20,0,0,0.1
20,0,0,0.1
20,1,0,0.1
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,0,0,0.1
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
