targetX,targetY,targetSize,initMouseX,initMouseY,targetID,pdx,pdy,btn
,,20,960,600,,-2,2,0
,,20,960,600,,-4,3,0
,,20,960,600,,-6,5,0
,,20,960,600,,-8,7,0
,,20,960,600,,-10,9,0
,,20,960,600,,-12,10,0
,,20,960,600,,-14,11,0
,,20,960,600,,-16,12,0
,,20,960,600,,-17,13,0
,,20,960,600,,-18,13,0
,,20,960,600,,-19,13,0
,,20,960,600,,-20,13,0
,,20,960,600,,-20,13,0
,,20,960,600,,-20,13,0
,,20,960,600,,-20,13,0
,,20,960,600,,-20,13,0
,,20,960,600,,-20,13,0
,,20,960,600,,-19,12,0
,,20,960,600,,-18,12,0
,,20,960,600,,-17,11,0
,,20,960,600,,-16,10,0
,,20,960,600,,-15,9,0
,,20,960,600,,-14,8,0
,,20,960,600,,-13,7,0
,,20,960,600,,-12,6,0
,,20,960,600,,-11,5,0
,,20,960,600,,-10,4,0
,,20,960,600,,-9,3,0
,,20,960,600,,-8,2,0
,,20,960,600,,-7,1,0
,,20,960,600,,-6,0,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-4,-2,0
,,20,960,600,,-3,-2,0
,,20,960,600,,-2,-3,0
,,20,960,600,,-1,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-3,0
,,20,960,600,,0,-2,0
,,20,960,600,,0,-2,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,0,0
,,20,960,600,,0,0,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
,,20,960,600,,0,1,0
