targetSize,pdx,pdy,btn
20,-2,-1,0.0
20,-5,-2,0.0
20,-8,-2,0.0
20,-10,-2,0.0
20,-12,-2,0.0
20,-14,-2,0.0
20,-16,-2,0.0
20,-18,-2,0.0
20,-20,-2,0.0
20,-22,-2,0.0
20,-24,-2,0.0
20,-26,-2,0.0
20,-28,-2,0.0
20,-30,-1,0.0
20,-31,1,0.0
20,-32,2,0.0
20,-33,3,0.0
20,-33,5,0.0
20,-32,7,0.0
20,-30,9,0.0
20,-26,13,0.0
20,-23,16,0.0
20,-21,15,0.0
20,-14,12,0.0
20,-14,10,0.0
20,-9,6,0.0
24,-6,6,0.0
24,1,2,0.0
24,5,1,0.0
24,7,2,0.0
24,9,4,0.0
24,12,6,0.0
24,16,8,0.0
24,20,8,0.0
24,25,7,0.0
24,32,4,0.0
24,40,1,0.1
24,46,-2,0.0
24,49,-1,0.1
24,50,1,0.1
24,51,1,0.1
24,51,1,0.1
24,51,1,0.1
24,50,1,0.1
24,49,-1,0.1
24,48,-1,0.0
24,47,-2,0.0
24,42,11,0.0
24,43,19,0.0
24,34,18,0.0
24,32,22,0.0
24,23,21,0.0
24,13,14,0.0
24,3,2,0.0
24,-8,-9,0.0
24,-11,-14,0.0
24,-14,-18,0.0
24,-17,-21,0.0
24,-20,-23,0.0
24,-19,-23,0.0
24,-15,-20,0.0
24,-12,-22,0.0
24,-13,-20,0.0
24,-12,-19,0.0
24,-12,-21,0.0
24,-15,-22,0.0
24,6,-19,0.0
24,5,-24,0.0
24,3,-3,0.0
24,3,-7,0.0
24,2,-4,0.0
44,2,-1,0.1
44,-3,-1,0.0
44,-6,2,0.0
44,-8,4,0.0
44,-10,6,0.0
44,-12,7,0.0
44,-14,8,0.0
44,-16,9,0.0
44,-18,10,0.0
44,-20,11,0.0
44,-23,11,0.0
44,-25,10,0.0
44,-27,10,0.0
44,-28,10,0.0
44,-29,10,0.0
44,-29,10,0.0
44,-28,11,0.0
44,-27,12,0.0
44,-26,13,0.0
44,-24,16,0.0
44,-23,19,0.0
44,-23,19,0.0
44,-22,17,0.0
44,-10,11,0.0
44,-12,9,0.0
74,-11,6,0.1
74,-2,4,0.1
74,2,2,0.1
74,4,2,0.1
74,6,3,0.1
74,8,4,0.1
74,10,5,0.1
74,11,6,0.1
74,12,6,0.1
74,14,7,0.1
74,16,7,0.1
74,18,7,0.1
74,20,6,0.1
74,23,4,0.1
74,27,2,0.1
74,32,-2,0.1
74,38,-5,0.1
74,44,-5,0.2
74,49,1,0.1
74,44,17,0.0
74,30,17,0.0
74,18,13,0.0
74,3,4,0.0
74,-12,-6,0.0
74,-8,-14,0.0
74,-12,-18,0.0
74,-19,-17,0.0
74,-16,-18,0.0
74,-11,-18,0.0
74,-11,-16,0.0
74,-11,-16,0.0
74,-9,-17,0.0
18,-11,-15,0.0
18,17,-18,0.0
18,19,-16,0.0
18,19,-14,0.0
18,21,-12,0.0
18,25,-9,0.0
18,32,-6,0.0
18,37,2,0.0
18,35,14,0.1
18,32,11,0.2
18,31,11,0.0
18,22,11,0.0
18,5,12,0.0
18,-1,10,0.0
18,2,-5,0.0
18,-6,-13,0.0
18,-16,-17,0.0
18,-4,-24,0.0
18,-19,2,0.0
18,24,-29,0.0
18,23,23,0.0
18,20,5,0.0
18,-11,4,0.0
18,-4,5,0.0
18,-10,10,0.0
18,7,3,0.2
18,5,6,0.0
18,1,7,0.0
18,-3,7,0.0
18,-5,5,0.0
18,-7,4,0.0
18,-3,4,0.0
18,-8,4,0.0
18,-2,-4,0.0
18,-10,5,0.0
18,3,-13,0.1
18,2,-3,0.0
18,-1,-15,0.0
18,1,-8,0.0
18,2,-11,0.0
18,3,-7,0.0
18,1,-4,0.1
3,-1,-3,0.1
3,-21,-12,0.0
3,-31,-15,0.0
3,-30,-22,0.0
3,-33,-23,0.0
3,-33,-22,0.0
3,-32,-22,0.0
3,-30,-22,0.0
3,-29,-23,0.0
3,-27,-22,0.0
3,-24,-21,0.0
3,-22,-21,0.0
3,-21,-20,0.0
3,-20,-20,0.0
3,-17,-17,0.0
3,-13,-15,0.0
3,-10,-15,0.0
3,-9,-13,0.0
3,-8,-13,0.0
3,-3,-11,0.0
3,5,-16,0.0
3,7,-7,0.0
3,4,-11,0.0
3,-12,-6,0.0
3,-2,-13,0.0
3,-20,-11,0.0
3,10,-15,0.0
3,8,-3,0.0
3,2,-3,0.1
3,5,-1,0.0
3,3,1,0.0
3,4,2,0.0
3,4,2,0.0
3,4,2,0.0
3,3,2,0.0
3,2,1,0.0
3,1,1,0.0
3,-1,1,0.0
3,-3,1,0.0
3,-3,1,0.0
3,-2,2,0.0
3,-2,2,0.0
3,-2,1,0.0
3,-1,-1,0.1
3,-1,-2,0.1
3,-2,-2,0.1
3,-3,-2,0.1
3,-4,-3,0.1
3,-4,-3,0.1
3,1,-1,0.1
3,-1,1,0.1
3,-1,1,0.1
3,-1,1,0.1
3,-2,1,0.1
3,-2,1,0.1
3,-2,1,0.1
3,-2,1,0.1
3,-2,-1,0.1
3,-1,-3,0.1
3,1,-4,0.1
3,2,-3,0.1
3,2,-2,0.1
3,3,-1,0.0
3,3,1,0.0
3,3,2,0.0
3,2,2,0.0
3,2,2,0.0
3,1,2,0.0
3,1,2,0.1
3,1,2,0.1
3,1,2,0.1
3,1,2,0.1
3,1,1,0.1
3,1,1,0.1
3,1,1,0.1
3,1,-1,0.1
3,-1,-2,0.1
3,-3,-3,0.1
3,-5,-4,0.0
3,-1,-2,0.1
3,-1,-1,0.1
3,-1,-1,0.1
3,1,-1,0.1
3,2,-1,0.1
3,2,-1,0.0
3,1,-1,0.0
3,2,1,0.0
3,2,1,0.0
3,3,2,0.0
3,3,2,0.0
3,3,2,0.0
3,3,2,0.0
3,2,1,0.0
3,1,1,0.0
3,-1,1,0.0
3,-2,1,0.0
3,-2,1,0.0
3,-2,1,0.0
3,-2,1,0.0
3,-1,1,0.0
3,-1,-1,0.1
3,-2,-2,0.1
3,-2,-2,0.1
3,-3,-2,0.1
3,-4,-3,0.1
3,-1,-2,0.1
3,-1,-1,0.1
3,-1,-1,0.1
3,-1,-1,0.1
3,1,-1,0.1
3,2,-1,0.0
3,2,-1,0.0
3,1,-1,0.0
3,2,1,0.0
3,2,1,0.0
3,2,2,0.0
3,3,2,0.0
3,3,2,0.0
3,3,2,0.0
3,3,2,0.0
3,2,1,0.0
3,1,-1,0.0
3,-1,-2,0.0
3,-2,-2,0.0
3,-2,-1,0.0
3,-2,1,0.0
3,-1,2,0.0
3,-1,2,0.0
3,-1,2,0.0
3,-1,1,0.0
