targetX,targetY,targetSize,initMouseX,initMouseY,targetID,pdx,pdy,btn
,,20,960,600,,-3,-1,0
,,20,960,600,,-6,-2,0
,,20,960,600,,-9,-3,0
,,20,960,600,,-12,-5,0
,,20,960,600,,-15,-6,0
,,20,960,600,,-18,-7,0
,,20,960,600,,-19,-7,0
,,20,960,600,,-20,-7,0
,,20,960,600,,-20,-6,0
,,20,960,600,,-20,-6,0
,,20,960,600,,-19,-5,0
,,20,960,600,,-19,-5,0
,,20,960,600,,-18,-4,0
,,20,960,600,,-18,-4,0
,,20,960,600,,-18,-4,0
,,20,960,600,,-18,-4,0
,,20,960,600,,-18,-4,0
,,20,960,600,,-18,-4,0
,,20,960,600,,-18,-4,0
,,20,960,600,,-17,-4,0
,,20,960,600,,-17,-4,0
,,20,960,600,,-16,-4,0
,,20,960,600,,-16,-4,0
,,20,960,600,,-16,-4,0
,,20,960,600,,-16,-4,0
,,20,960,600,,-16,-4,0
,,20,960,600,,-16,-4,0
,,20,960,600,,-15,-4,0
,,20,960,600,,-14,-4,0
,,20,960,600,,-13,-4,0
,,20,960,600,,-12,-4,0
,,20,960,600,,-11,-4,0
,,20,960,600,,-10,-4,0
,,20,960,600,,-9,-4,0
,,20,960,600,,-8,-4,0
,,20,960,600,,-7,-4,0
,,20,960,600,,-6,-4,0
,,20,960,600,,-5,-4,0
,,20,960,600,,-4,-4,0
,,20,960,600,,-3,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-4,0
,,20,960,600,,-2,-3,0
,,20,960,600,,-2,-3,0
,,20,960,600,,-2,-2,0
,,20,960,600,,-2,-2,0
,,20,960,600,,-2,-1,0
,,20,960,600,,-2,-1,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
,,20,960,600,,-2,0,0
