targetSize,pdx,pdy,btn
20,114,-106,0
20,-27,41,-1
20,26,35,-1
20,50,39,-2
20,-10,3,0
20,-24,4,1
20,28,38,-1
20,8,8,0
20,-6,2,0
20,10,25,-1
20,27,14,-1
20,-5,2,0
20,-1,11,0
20,9,16,0
45,-9,0,0
45,71,-99,0
45,-144,-13,2
45,47,-15,0
45,-4,2,0
45,-5,0,0
45,-10,6,0
45,60,20,-2
45,-68,-11,1
45,37,-4,0
45,-24,11,0
74,15,-5,0
74,-171,-64,2
74,118,-84,-1
74,-194,-22,3
74,75,-23,-1
74,-31,13,0
74,52,1,-1
74,-55,-5,1
74,93,16,-2
74,-104,-14,2
74,52,-9,-1
74,-38,4,1
74,16,6,0
58,-9,0,0
58,-291,164,0
58,32,58,-2
58,82,-6,-1
58,-138,29,1
58,135,-1,-3
58,30,114,-4
58,-52,-4,1
58,46,-13,0
58,3,24,-1
49,-13,-5,0
49,410,-361,0
49,-484,23,5
49,5,1,0
49,80,-27,-1
49,5,1,0
49,-9,0,0
49,270,64,-7
49,-183,23,2
49,11,6,0
49,44,32,-1
49,-6,0,0
49,5,1,0
49,75,32,-2
49,-86,-2,1
49,28,-19,0
49,7,16,0
71,-5,1,0
71,-294,-68,4
71,206,-84,-2
71,-232,-10,3
71,29,-20,0
71,56,23,-1
59,37,23,-1
59,-158,40,1
59,47,139,-4
59,54,-16,0
59,-72,7,1
59,67,-11,-1
59,31,79,-3
12,-20,-4,1
12,307,-294,1
12,-103,85,-1
12,45,35,-1
12,77,60,-3
12,-4,1,0
12,-55,-1,1
12,56,81,-3
12,15,10,0
12,-13,1,0
12,13,36,-1
12,50,25,-1
12,-11,0,0
12,-8,15,0
12,16,24,-1
12,2,2,0
12,-5,0,0
12,0,13,0
12,2,2,0
12,-11,-3,0
12,7,0,0
12,2,4,0
12,-3,-1,0
12,1,3,0
12,8,3,0
29,-4,2,0
29,-341,-109,4
29,139,-128,0
29,-204,-28,3
29,48,-7,0
29,-27,33,-1
29,145,-20,-2
29,-174,-10,3
29,142,10,-3
29,-118,6,1
29,29,-23,0
29,3,1,0
29,31,32,-1
29,-16,-1,0
29,35,25,-1
29,-32,-3,1
72,9,0,0
72,427,-410,1
72,-152,-17,2
72,5,1,0
72,43,32,-1
72,5,1,0
72,5,1,0
72,122,-5,-2
