targetX,targetY,targetSize,initMouseX,initMouseY,targetID,pdx,pdy,btn
,,20,960,600,,-1,2,0
,,20,960,600,,-1,4,0
,,20,960,600,,-2,6,0
,,20,960,600,,-2,8,0
,,20,960,600,,-3,10,0
,,20,960,600,,-3,12,0
,,20,960,600,,-4,13,0
,,20,960,600,,-4,14,0
,,20,960,600,,-5,15,0
,,20,960,600,,-5,16,0
,,20,960,600,,-5,16,0
,,20,960,600,,-5,17,0
,,20,960,600,,-5,17,0
,,20,960,600,,-5,17,0
,,20,960,600,,-5,17,0
,,20,960,600,,-5,17,0
,,20,960,600,,-5,16,0
,,20,960,600,,-5,16,0
,,20,960,600,,-5,15,0
,,20,960,600,,-5,14,0
,,20,960,600,,-5,13,0
,,20,960,600,,-5,12,0
,,20,960,600,,-5,11,0
,,20,960,600,,-5,10,0
,,20,960,600,,-5,9,0
,,20,960,600,,-5,8,0
,,20,960,600,,-5,7,0
,,20,960,600,,-5,6,0
,,20,960,600,,-5,5,0
,,20,960,600,,-5,4,0
,,20,960,600,,-5,3,0
,,20,960,600,,-5,2,0
,,20,960,600,,-5,1,0
,,20,960,600,,-5,0,0
,,20,960,600,,-5,0,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-5,-1,0
,,20,960,600,,-4,-1,0
,,20,960,600,,-4,-1,0
,,20,960,600,,-3,-1,0
,,20,960,600,,-3,-1,0
,,20,960,600,,-2,-1,0
,,20,960,600,,-2,-1,0
,,20,960,600,,-1,-1,0
,,20,960,600,,-1,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
,,20,960,600,,0,-1,0
