targetSize,pdx,pdy,btn
20,-4,-1,0
20,-6,-1,0
20,-8,-2,0
20,-9,-3,0
20,-10,-4,0
20,-11,-5,0
20,-12,-6,0
20,-13,-8,0
20,-15,-9,0
20,-16,-11,0
20,-18,-12,0
20,-19,-13,0
20,-20,-14,0
20,-20,-14,0
20,-19,-14,0
20,-18,-14,0
20,-17,-13,0
20,-16,-12,0
20,-14,-11,0
20,-13,-9,0
20,-11,-8,0
20,-10,-7,0
20,-9,-6,0
20,-8,-6,0
20,-6,-5,0
20,-5,-5,0
20,-4,-5,0
20,-3,-5,0
20,-3,-5,0
20,-3,-5,0
20,-3,-5,0
20,-3,-5,0
20,-3,-5,0
20,-3,-5,0
20,-3,-5,0
20,-3,-5,0
20,-3,-5,0
20,-3,-4,0
20,-3,-4,0
20,-3,-4,0
20,-3,-3,0
20,-3,-3,0
20,-3,-3,0
20,-3,-3,0
20,-3,-2,0
20,-3,-2,0
20,-3,-2,0
20,-3,-2,0
20,-3,-2,0
20,-3,-2,0
20,-3,-2,0
20,-3,-2,0
20,-3,-2,0
20,-3,-2,0
20,-3,-2,0
20,-3,-2,0
20,-3,-2,0
20,-3,-1,0
20,-3,-1,0
20,-3,-1,0
20,-3,-1,0
20,-3,-1,0
20,-2,-1,0
20,-2,-1,0
20,-2,-1,0
20,-2,-1,0
20,-1,-1,0
20,-1,0,0
20,-1,0,0
20,-1,0,0
20,-1,1,0
20,-1,1,0
20,-1,1,0
20,0,2,0
20,1,2,0
20,1,2,0
20,2,2,0
24,2,2,0
24,0,2,0
24,0,1,0
24,5,2,0
24,8,2,0
24,12,3,0
24,17,4,0
24,20,5,0
24,22,7,0
24,22,8,0
24,23,9,0
24,25,10,0
24,28,12,0
24,32,11,0
24,35,13,0
24,34,13,0
24,35,12,0
24,31,11,0
24,30,9,0
24,28,9,0
24,23,10,0
24,20,10,0
24,18,11,0
24,17,11,0
24,16,11,0
24,15,10,0
24,14,9,0
24,13,8,0
24,13,7,0
24,12,6,0
24,11,6,0
24,10,5,0
24,9,5,0
24,9,5,0
24,9,5,0
24,9,5,0
24,9,5,0
24,9,5,0
24,9,5,0
24,9,5,0
24,9,5,0
24,9,5,0
24,9,6,0
24,9,6,0
24,9,6,0
24,9,6,0
24,9,6,0
24,9,6,0
24,9,6,0
24,9,5,0
24,9,5,0
24,9,5,0
24,9,5,0
24,8,4,0
24,8,4,0
24,8,4,0
24,7,4,0
24,7,4,0
24,7,4,0
24,7,4,0
24,7,4,0
24,7,4,0
24,6,3,0
24,6,3,0
24,6,3,0
24,6,3,0
24,6,3,0
24,6,3,0
24,5,3,0
24,5,3,0
24,5,3,0
24,5,3,0
24,5,3,0
24,5,3,0
24,5,3,0
24,5,3,0
24,5,3,0
24,5,3,0
24,5,3,0
24,5,3,0
24,5,3,0
24,5,3,0
24,5,3,0
24,5,2,0
24,5,2,0
24,5,2,0
24,5,2,0
24,5,2,0
24,5,2,0
24,5,2,0
34,5,2,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,-1,0,0
34,-3,0,0
34,-5,-1,0
34,-8,-2,0
34,-9,-3,0
34,-14,-4,0
34,-20,-6,0
34,-28,-10,0
34,-30,-13,0
34,-32,-12,0
34,-34,-14,0
34,-36,-16,0
34,-39,-18,0
34,-43,-20,0
34,-46,-22,0
34,-47,-24,0
34,-46,-25,0
34,-44,-25,0
34,-42,-24,0
34,-40,-22,0
34,-39,-20,0
34,-37,-18,0
34,-35,-16,0
34,-32,-13,0
34,-29,-11,0
34,-26,-9,0
34,-23,-8,0
34,-19,-7,0
34,-16,-6,0
34,-14,-5,0
34,-12,-4,0
34,-10,-4,0
34,-9,-3,0
34,-8,-2,0
34,-7,-1,0
34,-6,0,0
34,-5,1,0
34,-4,2,0
34,-2,2,0
34,-1,3,0
34,-1,3,0
34,-1,3,0
34,-1,3,0
34,-1,3,0
34,-1,3,0
34,-1,3,0
34,-1,4,0
34,-2,4,0
34,-2,4,0
34,-2,4,0
34,-2,4,0
34,-2,4,0
34,-2,4,0
34,-2,4,0
34,-1,4,0
34,-1,3,0
34,-1,3,0
34,-1,3,0
34,-1,3,0
34,-1,3,0
34,-1,3,0
34,-1,3,0
34,-1,3,0
34,-1,2,0
34,-1,2,0
34,-1,2,0
34,0,2,0
34,0,2,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,0,1,0
34,-1,1,0
34,-1,1,0
34,-2,1,0
34,-2,1,0
34,-3,1,0
34,-3,1,0
34,-3,1,0
34,-3,1,0
34,-3,1,0
34,-3,1,0
34,-3,0,0
34,-3,0,0
47,-3,0,0
47,-2,0,0
47,-2,4,0
47,-2,5,0
47,-1,7,0
47,0,9,0
47,-1,10,0
47,0,11,0
47,-3,13,0
47,-2,14,0
47,0,13,0
47,2,15,0
47,1,14,0
47,3,15,0
47,5,16,0
47,8,17,0
47,10,17,0
47,13,17,0
47,14,15,0
47,12,14,0
47,11,12,0
47,11,12,0
47,10,11,0
47,10,11,0
47,10,10,0
47,10,9,0
47,10,8,0
47,10,7,0
47,10,6,0
47,10,5,0
47,9,4,0
47,9,4,0
47,8,4,0
47,7,4,0
47,7,4,0
47,6,4,0
47,6,4,0
47,6,4,0
47,6,4,0
47,6,4,0
47,6,4,0
47,6,4,0
47,6,4,0
47,6,4,0
47,5,4,0
47,5,4,0
47,4,4,0
47,4,4,0
47,4,4,0
47,4,4,0
47,3,3,0
47,3,3,0
47,2,3,0
47,1,2,0
56,0,2,0
56,-8,3,0
56,-7,-2,0
56,-8,-2,0
56,-7,-2,0
56,-4,-1,0
56,0,0,0
56,3,1,0
56,9,2,0
56,11,3,0
56,14,3,0
56,13,3,0
56,11,3,0
56,8,2,0
56,5,2,0
56,5,2,0
56,4,2,0
56,5,2,0
56,6,2,0
56,8,1,0
56,9,-1,0
56,9,-2,0
56,8,-2,0
56,7,-3,0
56,5,-3,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-4,0
56,4,-3,0
56,4,-3,0
56,4,-3,0
56,4,-3,0
56,4,-3,0
56,4,-3,0
56,4,-2,0
56,4,-2,0
56,5,-2,0
56,5,-2,0
56,5,-2,0
56,5,-2,0
56,5,-2,0
56,5,-2,0
56,5,-1,0
56,5,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,-1,0
56,6,0,0
56,6,0,0
56,6,0,0
56,6,0,0
56,6,0,0
56,6,0,0
56,6,0,0
56,6,0,0
56,6,0,0
56,5,1,0
56,5,1,0
56,5,1,0
56,4,1,0
56,4,1,0
56,4,1,0
15,3,1,0
15,0,1,0
15,0,1,0
15,0,1,0
15,0,1,0
15,0,1,0
15,0,1,0
15,0,1,0
15,0,1,0
15,0,1,0
15,0,1,0
15,0,1,0
15,-1,0,0
15,-2,0,0
15,-3,0,0
15,-3,0,0
15,-5,-1,0
15,-7,-2,0
15,-10,-3,0
15,-11,-4,0
15,-12,-4,0
15,-13,-5,0
15,-14,-6,0
15,-15,-7,0
15,-16,-8,0
15,-17,-9,0
15,-17,-9,0
15,-17,-9,0
15,-16,-9,0
15,-15,-9,0
15,-15,-8,0
15,-14,-7,0
15,-14,-6,0
15,-13,-5,0
15,-12,-4,0
15,-10,-4,0
15,-9,-3,0
15,-8,-2,0
15,-7,-2,0
15,-6,-1,0
15,-5,-1,0
15,-4,-1,0
15,-4,0,0
15,-3,0,0
15,-3,0,0
15,-2,1,0
15,-1,1,0
15,0,2,0
15,0,2,0
15,0,2,0
15,0,2,0
15,0,2,0
15,-1,2,0
15,-1,2,0
15,-1,2,0
15,-1,2,0
15,-1,2,0
15,-1,2,0
15,-1,2,0
15,-1,2,0
15,-1,2,0
15,-1,2,0
15,-1,2,0
15,-1,2,0
15,-1,2,0
15,0,2,0
15,0,2,0
15,0,1,0
