targetX,targetY,targetSize,initMouseX,initMouseY,targetID,pdx,pdy,btn
1373,506,20,960,600,1,2,1,0
1373,506,20,960,600,1,4,2,0
1373,506,20,960,600,1,6,3,0
1373,506,20,960,600,1,8,4,0
1373,506,20,960,600,1,10,5,0
1373,506,20,960,600,1,12,6,0
1373,506,20,960,600,1,13,7,0
1373,506,20,960,600,1,14,7,0
1373,506,20,960,600,1,15,7,0
1373,506,20,960,600,1,15,7,0
1373,506,20,960,600,1,15,7,0
1373,506,20,960,600,1,15,7,0
1373,506,20,960,600,1,15,7,0
1373,506,20,960,600,1,15,7,0
1373,506,20,960,600,1,15,7,0
1373,506,20,960,600,1,14,7,0
1373,506,20,960,600,1,13,6,0
1373,506,20,960,600,1,12,5,0
1373,506,20,960,600,1,11,4,0
1373,506,20,960,600,1,10,3,0
1373,506,20,960,600,1,9,2,0
1373,506,20,960,600,1,8,1,0
1373,506,20,960,600,1,7,0,0
1373,506,20,960,600,1,6,0,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,6,-1,0
1373,506,20,960,600,1,5,-1,0
1373,506,20,960,600,1,4,-1,0
1373,506,20,960,600,1,3,-1,0
1373,506,20,960,600,1,2,-1,0
1373,506,20,960,600,1,1,-1,0
1373,506,20,960,600,1,0,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
1373,506,20,960,600,1,-1,-1,0
