targetSize,pdx,pdy,btn
20,3,5,0.0
20,7,6,0.0
20,14,5,0.0
20,18,5,0.0
20,20,5,0.0
20,21,4,0.0
20,21,4,0.0
20,22,4,0.0
20,22,3,0.0
20,22,3,0.0
20,22,3,0.0
20,22,3,0.0
20,22,2,0.0
20,22,2,0.0
20,21,2,0.0
20,20,2,0.0
20,19,3,0.0
20,17,3,0.0
20,16,3,0.0
20,16,3,0.0
20,16,2,0.0
20,16,2,0.0
20,16,1,0.0
20,15,1,0.0
20,14,0,0.0
20,12,0,0.0
20,10,0,0.0
20,9,0,0.0
20,7,1,0.0
20,6,1,0.0
20,5,1,0.0
20,4,1,0.0
20,3,1,0.0
20,2,1,0.0
20,1,1,0.0
20,0,2,0.0
20,-1,2,0.0
20,-1,2,0.0
20,-1,2,0.0
20,-1,3,0.0
20,0,3,0.0
20,0,3,0.0
20,0,3,0.0
20,0,4,0.0
20,0,4,0.0
20,0,4,0.0
20,0,4,0.0
20,0,4,0.0
20,0,4,0.0
20,0,5,0.0
20,0,5,0.0
20,1,5,0.0
20,1,5,0.0
20,0,5,0.0
20,0,5,0.0
20,0,5,0.0
20,0,4,0.0
20,0,4,0.0
20,0,4,0.0
20,0,4,0.0
20,0,4,0.0
20,0,3,0.0
20,0,3,0.0
20,0,3,0.0
20,0,3,0.0
20,0,3,0.0
20,0,2,0.0
20,0,2,0.0
20,0,2,0.0
20,0,2,0.0
20,0,2,0.0
20,0,1,0.0
20,0,1,0.3
20,0,1,0.3
20,0,1,0.3
20,0,1,0.3
20,0,1,0.3
20,0,1,0.3
20,0,1,0.3
20,0,1,0.3
20,0,1,0.3
20,0,1,0.3
20,0,1,0.2
20,0,1,0.2
20,0,1,0.2
20,0,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
20,-1,1,0.2
40,-1,1,0.2
40,0,1,0.3
40,0,1,0.3
40,-4,3,0.2
40,-6,4,0.1
40,-12,5,0.0
40,-18,3,0.0
40,-23,3,0.0
