targetSize,pdx,pdy,btn
20,-4,4,0.0
20,-6,5,0.0
20,-7,5,0.0
20,-8,6,0.0
20,-8,6,0.0
20,-8,6,0.0
20,-8,6,0.0
20,-8,6,0.0
20,-8,6,0.0
20,-8,6,0.0
20,-8,6,0.0
20,-8,6,0.0
20,-8,6,0.0
20,-8,5,0.0
20,-9,5,0.0
20,-9,4,0.0
20,-9,4,0.0
20,-10,4,0.0
20,-10,3,0.0
20,-10,3,0.0
20,-10,3,0.0
20,-10,2,0.0
20,-10,2,0.0
20,-10,2,0.0
20,-10,2,0.0
20,-10,2,0.0
20,-10,2,0.0
20,-10,2,0.0
20,-9,2,0.0
20,-9,2,0.0
20,-9,2,0.0
20,-8,2,0.0
20,-8,2,0.0
20,-8,2,0.0
20,-8,2,0.0
20,-8,2,0.0
20,-7,2,0.0
20,-7,2,0.0
20,-7,2,0.0
20,-6,2,0.0
20,-6,2,0.0
20,-6,2,0.0
20,-5,2,0.0
20,-5,1,0.0
20,-5,1,0.0
20,-5,1,0.0
20,-5,1,0.0
20,-5,1,0.0
20,-5,1,0.0
20,-5,1,0.0
20,-5,1,0.0
20,-5,1,0.0
20,-5,1,0.0
20,-5,1,0.0
20,-4,1,0.0
20,-4,1,0.0
20,-4,1,0.0
20,-4,1,0.0
20,-4,1,0.0
20,-4,1,0.0
20,-4,1,0.0
20,-4,1,0.0
20,-4,1,0.0
20,-4,1,0.0
20,-3,1,0.0
20,-3,1,0.0
20,-2,1,0.0
20,-2,1,0.0
20,-2,0,0.0
20,-2,0,0.1
20,-2,0,0.1
20,-2,0,0.1
45,-2,0,0.1
45,-8,3,0.0
45,-10,-3,0.0
45,-12,-3,0.0
45,-16,-5,0.0
45,-16,-5,0.0
45,-18,-6,0.0
45,-19,-6,0.0
45,-17,-5,0.0
45,-20,-6,0.0
45,-24,-8,0.0
45,0,-10,0.0
45,0,-4,0.0
45,0,-1,0.0
45,0,-1,0.0
45,0,1,0.3
45,0,1,0.3
45,0,1,0.3
45,4,2,0.0
45,8,0,0.0
45,8,-4,0.0
45,9,-6,0.0
45,9,-8,0.0
45,8,-9,0.0
45,8,-9,0.0
45,8,-9,0.0
45,8,-9,0.0
45,8,-9,0.0
45,8,-9,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,9,-10,0.0
45,8,-10,0.0
45,8,-9,0.0
45,8,-9,0.0
45,8,-9,0.0
45,8,-9,0.0
45,8,-8,0.0
45,7,-8,0.0
45,7,-8,0.0
45,7,-8,0.0
45,7,-7,0.0
45,7,-7,0.0
45,6,-7,0.0
45,6,-7,0.0
45,6,-6,0.0
45,6,-6,0.0
45,5,-6,0.0
45,5,-5,0.0
45,5,-5,0.0
45,4,-5,0.0
45,4,-4,0.0
45,4,-4,0.0
45,3,-3,0.0
45,3,-3,0.0
45,3,-3,0.0
45,3,-2,0.0
45,3,-2,0.0
45,3,-1,0.0
45,3,-1,0.0
45,3,-1,0.0
45,3,0,0.0
45,3,0,0.0
45,3,0,0.0
45,4,0,0.0
45,4,0,0.0
45,4,1,0.0
45,5,1,0.0
45,5,1,0.0
45,5,1,0.0
45,5,1,0.0
45,5,1,0.0
45,5,1,0.0
45,5,1,0.0
45,6,1,0.0
45,6,1,0.0
45,6,1,0.0
45,6,1,0.0
45,6,1,0.0
45,6,1,0.0
45,6,1,0.0
45,6,1,0.0
45,6,1,0.0
45,6,0,0.0
45,6,0,0.0
45,6,0,0.0
45,6,0,0.0
45,6,0,0.0
45,6,0,0.0
45,6,0,0.0
45,6,0,0.0
45,6,-1,0.0
