targetSize,pdx,pdy,btn
20,-36,-66,-2
20,-109,-146,-1
20,-167,-140,1
20,136,40,0
20,-44,-65,1
20,1,-42,1
20,-16,-53,1
20,-13,-49,1
20,-49,-66,1
20,75,4,0
20,-49,-69,1
20,20,-28,0
20,-13,-48,0
20,9,-34,0
20,-23,-52,0
20,37,-18,0
20,-30,-57,1
20,20,-27,0
20,-11,-46,0
20,10,-33,0
20,-14,-47,0
20,20,-28,0
20,-17,-49,0
20,14,-31,0
20,-9,-44,0
20,8,-34,0
20,-8,-44,0
20,10,-33,0
20,-9,-45,0
20,8,-34,0
20,-6,-43,0
20,6,-36,0
20,-6,-42,0
20,7,-35,0
20,-6,-43,0
20,5,-36,0
20,-3,-41,0
20,3,-37,0
20,-3,-41,0
20,4,-37,0
20,-4,-41,0
20,3,-37,0
20,-2,-40,0
20,2,-38,0
20,-2,-40,0
20,2,-38,0
20,-2,-40,0
20,2,-38,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
20,-1,-39,0
20,1,-39,0
20,-1,-40,0
20,1,-39,0
