targetSize,pdx,pdy,btn
20,9,5,0
20,12,6,0
20,15,6,0
20,16,7,0
20,17,7,0
20,17,7,0
20,17,6,0
20,16,6,0
20,16,6,0
20,15,6,0
20,14,5,0
20,13,5,0
20,13,5,0
20,13,5,0
20,13,4,0
20,12,4,0
20,12,4,0
20,11,4,0
20,10,4,0
20,9,3,0
20,9,4,0
20,9,4,0
20,9,4,0
20,10,4,0
20,10,4,0
20,10,4,0
20,10,4,0
20,10,3,0
20,9,3,0
20,9,3,0
20,8,3,0
20,8,3,0
20,7,3,0
20,7,3,0
20,7,3,0
20,7,3,0
20,6,2,0
20,6,2,0
20,5,2,0
20,4,1,0
20,3,1,0
20,2,0,0
20,2,0,0
20,1,0,0
20,1,0,0
20,1,0,0
20,1,0,0
20,1,0,0
20,1,0,0
20,1,0,0
20,1,0,0
20,1,0,0
20,1,0,0
20,1,0,0
20,1,0,0
20,2,0,0
20,2,-1,0
20,3,-1,0
20,3,-1,0
20,3,-1,0
20,3,-1,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
61,2,-1,0
61,1,1,0
61,-2,2,0
61,-2,2,0
61,-2,2,0
61,-2,0,0
61,-2,1,0
61,-1,-1,0
61,-1,0,0
61,-2,-1,0
61,-5,1,0
61,-8,2,0
61,-11,3,0
61,-16,1,0
61,-20,1,0
61,-22,1,0
61,-25,0,0
61,-23,1,0
61,-22,1,0
61,-21,1,0
61,-24,0,0
61,-24,-1,0
61,-25,-1,0
61,-25,-2,0
61,-25,-2,0
61,-24,-3,0
61,-23,-3,0
61,-22,-3,0
61,-21,-4,0
61,-20,-4,0
61,-19,-4,0
61,-18,-4,0
61,-17,-3,0
61,-16,-3,0
61,-15,-3,0
61,-14,-2,0
61,-13,-2,0
61,-13,-1,0
61,-13,-1,0
61,-13,-1,0
61,-13,-1,0
61,-13,-1,0
61,-13,-1,0
61,-13,-1,0
61,-13,-1,0
61,-13,-1,0
61,-13,-1,0
61,-13,-1,0
61,-12,-2,0
61,-12,-2,0
61,-11,-2,0
61,-11,-2,0
61,-11,-2,0
61,-10,-2,0
61,-10,-2,0
61,-10,-2,0
61,-10,-2,0
61,-9,-2,0
61,-9,-2,0
61,-9,-2,0
61,-9,-2,0
61,-9,-2,0
61,-9,-1,0
61,-9,-1,0
61,-9,-1,0
61,-9,-1,0
61,-8,-1,0
61,-8,-1,0
61,-8,-1,0
61,-7,-1,0
61,-7,-1,0
61,-7,-1,0
61,-7,-1,0
61,-7,-1,0
61,-6,-1,0
61,-6,0,0
61,-5,0,0
53,-5,0,0
53,-5,0,0
53,-2,0,0
53,0,0,0
53,0,-1,0
53,1,0,0
53,2,-1,0
53,3,0,0
53,4,-1,0
53,5,-1,0
53,6,-2,0
53,7,-3,0
53,7,-4,0
53,8,-6,0
53,9,-6,0
53,9,-5,0
53,9,-6,0
53,10,-5,0
53,10,-5,0
53,9,-5,0
53,9,-5,0
53,8,-5,0
53,8,-5,0
53,7,-4,0
53,6,-4,0
53,5,-3,0
53,4,-3,0
53,3,-2,0
53,3,-2,0
53,2,-1,0
53,2,-1,0
53,2,-1,0
53,2,-1,0
53,2,-1,0
53,2,-1,0
53,2,-1,0
53,2,-1,0
53,2,-1,0
53,2,-1,0
53,2,-1,0
53,2,-1,0
53,2,-1,0
53,2,-1,0
64,2,0,0
64,2,1,0
64,-1,3,0
64,-5,4,0
64,-7,6,0
64,-8,7,0
64,-9,8,0
64,-9,8,0
64,-10,9,0
64,-9,8,0
64,-9,9,0
64,-9,11,0
64,-6,11,0
64,-7,12,0
64,-7,12,0
64,-5,11,0
64,-5,11,0
64,-6,11,0
64,-6,12,0
64,-7,12,0
64,-6,10,0
64,-6,10,0
64,-5,10,0
64,-5,9,0
64,-5,9,0
64,-5,8,0
64,-5,8,0
64,-5,8,0
64,-5,8,0
64,-5,8,0
64,-5,8,0
64,-5,8,0
64,-5,8,0
64,-5,8,0
34,-4,5,0
34,0,0,0
34,0,0,0
34,0,0,0
34,0,0,0
34,1,-2,0
34,1,-2,0
34,-2,-4,0
34,-3,-5,0
34,-7,-6,0
34,-12,-6,0
34,-13,-6,0
34,-8,-5,0
34,-1,-3,0
34,2,-5,0
34,3,-7,0
34,4,-7,0
34,3,-6,0
34,3,-6,0
34,-1,-5,0
34,-6,-6,0
34,-9,-6,0
34,-12,-5,0
34,-15,-4,0
34,-17,-3,0
34,-18,-1,0
34,-18,0,0
34,-17,1,0
34,-16,1,0
34,-14,1,0
34,-13,1,0
34,0,1,0
34,0,-1,0
34,1,-3,0
34,2,-4,0
34,2,-5,0
34,2,-6,0
34,1,-7,0
34,-1,-8,0
34,-3,-8,0
34,-5,-8,0
34,0,-8,0
34,0,-8,0
34,0,-8,0
34,0,-9,0
34,0,-9,0
34,0,-9,0
34,0,-9,0
34,0,-8,0
34,-1,-8,0
34,0,-8,0
34,0,-7,0
34,0,-7,0
34,1,-7,0
34,2,-7,0
34,4,-7,0
34,7,-7,0
34,9,-7,0
34,11,-8,0
34,12,-8,0
34,13,-8,0
34,14,-8,0
34,15,-8,0
34,15,-8,0
34,15,-8,0
34,15,-8,0
34,14,-8,0
34,13,-8,0
