targetSize,pdx,pdy,btn
20,-11,8,0.0
20,-17,11,0.0
20,-22,13,0.0
20,-25,14,0.0
20,-27,15,0.0
20,-28,15,0.0
20,-29,15,0.0
20,-29,15,0.0
20,-29,14,0.0
20,-29,14,0.0
20,-29,13,0.0
20,-28,12,0.0
20,-27,11,0.0
20,-26,10,0.0
20,-25,9,0.0
20,-25,8,0.0
20,-25,7,0.0
20,-25,7,0.0
20,-24,7,0.0
20,-23,7,0.0
20,-21,7,0.0
20,-19,7,0.0
20,-17,7,0.0
20,-15,6,0.0
20,-13,6,0.0
20,-11,5,0.0
20,-10,5,0.0
20,-9,4,0.0
20,-8,4,0.0
20,-7,4,0.0
20,-6,4,0.0
20,-5,4,0.0
20,-4,4,0.0
20,0,4,0.0
20,-1,4,0.0
20,0,4,0.0
20,0,4,0.0
20,0,4,0.0
20,0,4,0.0
20,0,4,0.0
20,0,4,0.0
20,0,5,0.0
20,0,5,0.0
20,1,5,0.0
20,0,5,0.0
20,0,4,0.0
20,0,4,0.0
20,0,3,0.0
20,0,3,0.0
20,0,3,0.0
20,0,2,0.0
20,0,2,0.0
20,0,2,0.0
20,0,2,0.0
20,0,1,0.0
20,0,1,0.4
20,0,1,0.4
20,0,1,0.4
20,0,1,0.4
20,0,1,0.4
20,0,1,0.4
20,0,1,0.4
20,0,1,0.4
20,0,1,0.4
20,0,1,0.4
20,0,1,0.4
20,0,1,0.4
20,0,1,0.2
20,0,1,0.1
20,0,1,0.1
20,0,1,0.1
20,0,1,0.0
20,0,1,0.1
20,0,1,0.1
20,0,1,0.1
20,0,1,0.1
20,0,1,0.0
20,0,1,0.0
20,0,1,0.0
20,0,1,0.0
20,0,1,0.0
20,0,1,0.0
20,0,1,0.0
20,0,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,1,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.0
20,1,0,0.1
20,0,0,0.1
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
20,0,0,0.3
