dx,dy,rx,ry,button,time
0,-1,-0.0,-0.9300000071525574,0,0.2870469093322754
0,-2,-0.0,-2.0899999141693115,0,0.2951490879058838
1,-3,1.1666666269302368,-3.4999998807907104,0,0.30373501777648926
1,-3,1.1666666269302368,-3.4999998807907104,0,0.3114750385284424
1,-5,1.3519999980926514,-6.759999990463257,0,0.31908607482910156
3,-6,4.445000052452087,-8.890000104904175,0,0.3272819519042969
2,-6,2.9633333683013916,-8.890000104904175,0,0.3352689743041992
1,-7,1.5742857456207275,-11.020000219345093,0,0.3431060314178467
2,-8,3.2850000858306885,-13.140000343322754,0,0.35178709030151367
2,-7,3.148571491241455,-11.020000219345093,0,0.35921692848205566
2,-6,2.9633333683013916,-8.890000104904175,0,0.367034912109375
2,-4,2.450000047683716,-4.900000095367432,0,0.3751530647277832
1,-4,1.225000023841858,-4.900000095367432,0,0.3843979835510254
0,-2,-0.0,-2.0899999141693115,0,0.39116406440734863
1,-1,0.9300000071525574,-0.9300000071525574,0,0.40050196647644043
1,-2,1.0449999570846558,-2.0899999141693115,0,0.4070749282836914
2,-2,2.0899999141693115,-2.0899999141693115,0,0.4150528907775879
2,-2,2.0899999141693115,-2.0899999141693115,0,0.4231100082397461
3,-3,3.6750000715255737,-3.6750000715255737,0,0.4310169219970703
3,-3,3.6750000715255737,-3.6750000715255737,0,0.4391489028930664
4,-3,5.4079999923706055,-4.055999994277954,0,0.4470689296722412
3,-3,3.6750000715255737,-3.6750000715255737,0,0.4551548957824707
4,-4,5.4079999923706055,-5.4079999923706055,0,0.4630300998687744
3,-3,3.6750000715255737,-3.6750000715255737,0,0.4713618755340576
4,-3,5.4079999923706055,-4.055999994277954,0,0.5025808811187744
4,-3,5.4079999923706055,-4.055999994277954,0,0.5028219223022461
3,-2,3.4999998807907104,-2.3333332538604736,0,0.5038008689880371
3,-3,3.6750000715255737,-3.6750000715255737,0,0.5099959373474121
2,-3,2.3333332538604736,-3.4999998807907104,0,0.5110828876495361
3,-4,4.055999994277954,-5.4079999923706055,0,0.5191409587860107
3,-4,4.055999994277954,-5.4079999923706055,0,0.5271270275115967
3,-6,4.445000052452087,-8.890000104904175,0,0.534977912902832
4,-6,6.29714298248291,-9.445714473724365,0,0.545356035232544
4,-6,6.29714298248291,-9.445714473724365,0,0.550947904586792
4,-6,6.29714298248291,-9.445714473724365,0,0.5590009689331055
3,-6,4.445000052452087,-8.890000104904175,0,0.5669770240783691
4,-7,6.570000171661377,-11.49750030040741,0,0.5750260353088379
3,-5,4.055999994277954,-6.759999990463257,0,0.5832180976867676
2,-6,2.9633333683013916,-8.890000104904175,0,0.590972900390625
2,-5,2.7039999961853027,-6.759999990463257,0,0.5989880561828613
1,-5,1.3519999980926514,-6.759999990463257,0,0.6070759296417236
2,-4,2.450000047683716,-4.900000095367432,0,0.6149680614471436
1,-5,1.3519999980926514,-6.759999990463257,0,0.6231498718261719
1,-4,1.225000023841858,-4.900000095367432,0,0.6336960792541504
1,-4,1.225000023841858,-4.900000095367432,0,0.6390280723571777
1,-4,1.225000023841858,-4.900000095367432,0,0.6470150947570801
0,-3,-0.0,-3.4999998807907104,0,0.655224084854126
1,-3,1.1666666269302368,-3.4999998807907104,0,0.6630580425262451
0,-3,-0.0,-3.4999998807907104,0,0.6709489822387695
0,-2,-0.0,-2.0899999141693115,0,0.6790790557861328
0,-4,-0.0,-4.900000095367432,0,0.6870200634002686
0,-2,-0.0,-2.0899999141693115,0,0.6950759887695312
0,-3,-0.0,-3.4999998807907104,0,0.7029619216918945
0,-2,-0.0,-2.0899999141693115,0,0.7110240459442139
0,-2,-0.0,-2.0899999141693115,0,0.7190320491790771
0,-3,-0.0,-3.4999998807907104,0,0.7271339893341064
0,-2,-0.0,-2.0899999141693115,0,0.7350950241088867
0,-2,-0.0,-2.0899999141693115,0,0.7429969310760498
