dx,dy,rx,ry,button,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
0,0,-0.0,-0.0,0,0.7769608497619629,863.700749684925,-867,108,93,648,20,960,540,1
-1,0,-0.6899999976158142,-0.0,0,1.0495038032531738,863.700749684925,-867,108,93,648,20,960,540,1
-5,2,-5.0599998235702515,2.0239999294281006,0,1.0572679042816162,858.4929475821897,-862,106,93,648,20,960,540,1
-7,5,-8.62749969959259,6.162499785423279,0,1.0656378269195557,849.8348678670807,-854,100,93,648,20,960,540,1
-8,4,-9.859999656677246,4.929999828338623,0,1.0734589099884033,840.4357706493771,-845,96,93,648,20,960,540,1
-6,4,-7.080000400543213,4.720000267028809,0,1.0813369750976562,833.0349933425065,-838,92,93,648,20,960,540,1
-6,2,-6.670000076293945,2.2233333587646484,0,1.089298963546753,826.8536311685575,-832,90,93,648,20,960,540,1
-6,2,-6.670000076293945,2.2233333587646484,0,1.097376823425293,820.6744247898812,-826,88,93,648,20,960,540,1
-6,1,-6.670000076293945,1.1116666793823242,0,1.1052677631378174,814.6023283983619,-820,87,93,648,20,960,540,1
-9,1,-11.459999799728394,1.2733333110809326,0,1.113379955291748,803.5582339328881,-809,86,93,648,20,960,540,1
-10,0,-13.059999942779541,-0.0,0,1.1212799549102783,790.6322501623326,-796,86,93,648,20,960,540,1
-12,0,-16.249999523162842,-0.0,0,1.1292998790740967,774.7267040186666,-780,86,93,648,20,960,540,1
-12,0,-16.249999523162842,-0.0,0,1.137345790863037,758.8250776346983,-764,86,93,648,20,960,540,1
-13,0,-17.84999990463257,-0.0,0,1.1454827785491943,741.9341726507713,-747,86,93,648,20,960,540,1
-13,-1,-17.84999990463257,-1.3730769157409668,0,1.1534168720245361,725.1659676562837,-730,87,93,648,20,960,540,1
-14,0,-20.269999980926514,-0.0,0,1.1614458560943604,705.3104221245486,-710,87,93,648,20,960,540,1
-15,1,-23.589999675750732,1.5726666450500488,0,1.1693358421325684,682.3618995872029,-687,86,93,648,20,960,540,1
-17,2,-30.180001139640808,3.550588369369507,0,1.1774928569793701,652.2220171513478,-657,83,93,648,20,960,540,1
-17,1,-30.180001139640808,1.7752941846847534,0,1.1854867935180664,622.3393076505682,-627,82,93,648,20,960,540,1
-19,1,-36.77999985218048,1.9357894659042358,0,1.1933507919311523,586.5249366120414,-591,81,93,648,20,960,540,1
-19,1,-36.77999985218048,1.9357894659042358,0,1.2013888359069824,550.7361233236182,-555,80,93,648,20,960,540,1
-17,1,-30.180001139640808,1.7752941846847534,0,1.2093498706817627,520.9105386032566,-525,79,93,648,20,960,540,1
-17,0,-30.180001139640808,-0.0,0,1.217242956161499,491.2644012893794,-495,79,93,648,20,960,540,1
-16,0,-26.8799991607666,-0.0,0,1.2252748012542725,465.60698060478467,-469,79,93,648,20,960,540,1
-15,0,-23.589999675750732,-0.0,0,1.2333457469940186,442.9426012200663,-446,79,93,648,20,960,540,1
-14,0,-20.269999980926514,-0.0,0,1.2412729263305664,423.26319945271143,-426,79,93,648,20,960,540,1
-13,0,-17.84999990463257,-0.0,0,1.2493598461151123,406.55971960812536,-409,79,93,648,20,960,540,1
-11,0,-14.649999141693115,-0.0,0,1.2574288845062256,392.82254157383,-395,79,93,648,20,960,540,1
-10,0,-13.059999942779541,-0.0,0,1.265427827835083,380.0833244321013,-382,79,93,648,20,960,540,1
-9,1,-11.459999799728394,1.2733333110809326,0,1.2733619213104248,369.11080174534726,-371,78,93,648,20,960,540,1
-9,1,-11.459999799728394,1.2733333110809326,0,1.2814669609069824,358.14263540100865,-360,77,93,648,20,960,540,1
-8,0,-9.859999656677246,-0.0,0,1.2892589569091797,349.3466293149276,-351,77,93,648,20,960,540,1
-9,2,-11.459999799728394,2.5466666221618652,0,1.2973859310150146,338.1738071710737,-340,75,93,648,20,960,540,1
-10,1,-13.059999942779541,1.305999994277954,0,1.3051989078521729,325.26854907670656,-327,74,93,648,20,960,540,1
-11,1,-14.649999141693115,1.3318181037902832,0,1.3132238388061523,311.4000622277475,-313,73,93,648,20,960,540,1
-12,1,-16.249999523162842,1.3541666269302368,0,1.321443796157837,295.60268323429364,-297,72,93,648,20,960,540,1
-12,1,-16.249999523162842,1.3541666269302368,0,1.329385757446289,279.8309852310481,-281,71,93,648,20,960,540,1
-13,1,-17.84999990463257,1.3730769157409668,0,1.3375258445739746,263.12268305653413,-264,70,93,648,20,960,540,1
-12,1,-16.249999523162842,1.3541666269302368,0,1.3454067707061768,247.41989045137905,-248,69,93,648,20,960,540,1
-12,1,-16.249999523162842,1.3541666269302368,0,1.3536157608032227,231.76021178018522,-232,68,93,648,20,960,540,1
-10,1,-13.059999942779541,1.305999994277954,0,1.3612277507781982,219.01964981197574,-219,67,93,648,20,960,540,1
-9,1,-11.459999799728394,1.2733333110809326,0,1.369419813156128,208.22007240398395,-208,66,93,648,20,960,540,1
-8,0,-9.859999656677246,-0.0,0,1.3772509098052979,199.65924735150605,-199,66,93,648,20,960,540,1
-7,1,-8.260000467300415,1.1800000667572021,0,1.385481834411621,191.75727991822254,-191,65,93,648,20,960,540,1
-6,2,-6.670000076293945,2.2233333587646484,0,1.393347978591919,185.4328529188478,-185,63,93,648,20,960,540,1
-7,1,-8.260000467300415,1.1800000667572021,0,1.401249885559082,177.5446613476374,-177,62,93,648,20,960,540,1
-6,3,-6.670000076293945,3.3350000381469727,0,1.4092497825622559,170.89223311131963,-171,59,93,648,20,960,540,1
-7,3,-8.260000467300415,3.5400002002716064,0,1.4174039363861084,162.35138525698017,-163,56,93,648,20,960,540,1
-7,3,-8.260000467300415,3.5400002002716064,0,1.4253408908843994,153.8108665504215,-155,53,93,648,20,960,540,1
-7,3,-8.260000467300415,3.5400002002716064,0,1.4333138465881348,145.2707313050338,-147,50,93,648,20,960,540,1
-8,3,-9.859999656677246,3.6974998712539673,0,1.4413018226623535,135.7840869230932,-138,47,93,648,20,960,540,1
-8,3,-9.859999656677246,3.6974998712539673,0,1.4493257999420166,126.2974687952788,-129,44,93,648,20,960,540,1
-8,3,-9.859999656677246,3.6974998712539673,0,1.457303762435913,116.81088281373961,-120,41,93,648,20,960,540,1
-7,3,-8.260000467300415,3.5400002002716064,0,1.4654178619384766,108.27087553578015,-112,38,93,648,20,960,540,1
-6,2,-6.670000076293945,2.2233333587646484,0,1.4732849597930908,101.94641575325224,-106,36,93,648,20,960,540,1
-5,2,-5.0599998235702515,2.0239999294281006,0,1.4815428256988525,96.56922632730333,-101,34,93,648,20,960,540,1
-5,1,-5.0599998235702515,1.0119999647140503,0,1.4894609451293945,91.51354589413178,-96,33,93,648,20,960,540,1
-3,2,-2.6199998259544373,1.7466665506362915,0,1.4975287914276123,89.29753269845128,-94,32,93,648,20,960,540,1
-3,1,-2.6199998259544373,0.8733332753181458,0,1.505314826965332,87.40636529508737,-92,32,93,648,20,960,540,1
-2,2,-1.5800000429153442,1.5800000429153442,0,1.5134179592132568,86.13532129243653,-91,31,93,648,20,960,540,1
-2,1,-1.5800000429153442,0.7900000214576721,0,1.5213558673858643,85.1892851112981,-90,31,93,648,20,960,540,1
-1,1,-0.6899999976158142,0.6899999976158142,0,1.5294239521026611,85.1892851112981,-90,31,93,648,20,960,540,1
-1,1,-0.6899999976158142,0.6899999976158142,0,1.5373389720916748,85.1892851112981,-90,31,93,648,20,960,540,1
-1,1,-0.6899999976158142,0.6899999976158142,0,1.5455958843231201,85.1892851112981,-90,31,93,648,20,960,540,1
0,1,-0.0,0.6899999976158142,0,1.5533537864685059,85.1892851112981,-90,31,93,648,20,960,540,1
-1,1,-0.6899999976158142,0.6899999976158142,0,1.561560869216919,85.1892851112981,-90,31,93,648,20,960,540,1
-1,2,-0.7900000214576721,1.5800000429153442,0,1.5694799423217773,84.86832980505137,-90,30,93,648,20,960,540,1
0,1,-0.0,0.6899999976158142,0,1.5773859024047852,84.86832980505137,-90,30,93,648,20,960,540,1
0,2,-0.0,1.5800000429153442,0,1.5854418277740479,84.5568612000208,-90,29,93,648,20,960,540,1
0,2,-0.0,1.5800000429153442,0,1.5935008525848389,84.25497334358543,-90,28,93,648,20,960,540,1
0,2,-0.0,1.5800000429153442,0,1.6014277935028076,83.96275858019496,-90,27,93,648,20,960,540,1
1,1,0.6899999976158142,0.6899999976158142,0,1.6094169616699219,83.96275858019496,-90,27,93,648,20,960,540,1
0,1,-0.0,0.6899999976158142,0,1.6173348426818848,83.96275858019496,-90,27,93,648,20,960,540,1
1,1,0.6899999976158142,0.6899999976158142,0,1.625382900238037,83.96275858019496,-90,27,93,648,20,960,540,1
1,0,0.6899999976158142,-0.0,0,1.6334428787231445,83.96275858019496,-90,27,93,648,20,960,540,1
1,0,0.6899999976158142,-0.0,0,1.6413638591766357,83.96275858019496,-90,27,93,648,20,960,540,1
1,1,0.6899999976158142,0.6899999976158142,0,1.6496069431304932,83.96275858019496,-90,27,93,648,20,960,540,1
1,0,0.6899999976158142,-0.0,0,1.6575307846069336,83.96275858019496,-90,27,93,648,20,960,540,1
3,0,2.6199998259544373,-0.0,0,1.6653528213500977,85.88013350011565,-92,27,93,648,20,960,540,1
4,-1,3.680000066757202,-0.9200000166893005,0,1.6733338832855225,88.76234100101111,-95,27,93,648,20,960,540,1
4,-1,3.680000066757202,-0.9200000166893005,0,1.6813647747039795,91.65136496870073,-98,27,93,648,20,960,540,1
4,-1,3.680000066757202,-0.9200000166893005,0,1.6894259452819824,94.546640309481,-101,27,93,648,20,960,540,1
3,-2,2.6199998259544373,-1.7466665506362915,0,1.6976158618927002,96.7379969832674,-103,28,93,648,20,960,540,1
4,-1,3.680000066757202,-0.9200000166893005,0,1.705549955368042,99.63576058932597,-106,28,93,648,20,960,540,1
4,-2,3.680000066757202,-1.840000033378601,0,1.713350772857666,102.79184367674819,-109,29,93,648,20,960,540,1
4,-1,3.680000066757202,-0.9200000166893005,0,1.7213218212127686,105.69356075426151,-112,29,93,648,20,960,540,1
4,-1,3.680000066757202,-0.9200000166893005,0,1.7295267581939697,108.6001686339442,-115,29,93,648,20,960,540,1
4,-3,4.047999858856201,-3.035999894142151,0,1.7373688220977783,113.22743201089601,-119,32,93,648,20,960,540,1
4,-1,3.680000066757202,-0.9200000166893005,0,1.7454309463500977,116.1269202034205,-122,32,93,648,20,960,540,1
3,-1,2.6199998259544373,-0.8733332753181458,0,1.7532908916473389,118.06248474865697,-124,32,93,648,20,960,540,1
4,-2,3.680000066757202,-1.840000033378601,0,1.7612638473510742,121.21737689803132,-127,33,93,648,20,960,540,1
3,-1,2.6199998259544373,-0.8733332753181458,0,1.7694377899169922,123.15404612703287,-129,33,93,648,20,960,540,1
3,-1,2.6199998259544373,-0.8733332753181458,0,1.7772259712219238,125.09256086106296,-131,33,93,648,20,960,540,1
2,-1,1.5800000429153442,-0.7900000214576721,0,1.7853407859802246,126.0624856453828,-132,33,93,648,20,960,540,1
2,-1,1.5800000429153442,-0.7900000214576721,0,1.793428897857666,127.03284277865654,-133,33,93,648,20,960,540,1
3,-1,2.6199998259544373,-0.8733332753181458,0,1.801332950592041,128.97481786280562,-135,33,93,648,20,960,540,1
2,-1,1.5800000429153442,-0.7900000214576721,0,1.809438943862915,129.94641831786907,-136,33,93,648,20,960,540,1
3,-1,2.6199998259544373,-0.8733332753181458,0,1.8172848224639893,131.89080308462562,-138,33,93,648,20,960,540,1
