dx,dy,rx,ry,button,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
1,0,0.6899999976158142,-0.0,4,0.572861909866333,707.4203788574729,606,-384,1566,157,20,960,541,1
1,0,0.6899999976158142,-0.0,4,0.5891158580780029,707.4203788574729,606,-384,1566,157,20,960,541,1
0,0,-0.0,-0.0,0,0.6352269649505615,707.4203788574729,606,-384,1566,157,20,960,541,1
1,0,0.6899999976158142,-0.0,0,0.7730529308319092,707.4203788574729,606,-384,1566,157,20,960,541,1
1,-1,0.6899999976158142,-0.6899999976158142,0,0.7812519073486328,707.4203788574729,606,-384,1566,157,20,960,541,1
2,-2,1.5800000429153442,-1.5800000429153442,0,0.7891988754272461,706.0405016477769,605,-383,1566,157,20,960,541,1
2,-3,1.7466665506362915,-2.6199998259544373,0,0.7970080375671387,704.1267394517587,604,-381,1566,157,20,960,541,1
3,-3,2.7600000500679016,-2.7600000500679016,0,0.8048989772796631,701.3683996355194,602,-379,1566,157,20,960,541,1
3,-3,2.7600000500679016,-2.7600000500679016,0,0.8129448890686035,698.6106123958348,600,-377,1566,157,20,960,541,1
3,-3,2.7600000500679016,-2.7600000500679016,0,0.8210408687591553,695.8533842094971,598,-375,1566,157,20,960,541,1
4,-4,4.047999858856201,-4.047999858856201,0,0.8293190002441406,690.3406314073173,594,-371,1566,157,20,960,541,1
6,-6,7.394999742507935,-7.394999742507935,0,0.8368940353393555,680.6989213832609,587,-364,1566,157,20,960,541,1
8,-7,10.447999954223633,-9.141999959945679,0,0.8449139595031738,667.4614380169546,577,-355,1566,157,20,960,541,1
9,-7,11.986362934112549,-9.322726726531982,0,0.8532850742340088,653.3792278930657,566,-346,1566,157,20,960,541,1
11,-8,15.103846073150635,-10.984615325927734,0,0.8609490394592285,635.3657877514115,551,-336,1566,157,20,960,541,1
12,-11,20.15999937057495,-18.47999942302704,0,0.8690650463104248,608.9386076179123,531,-318,1566,157,20,960,541,1
14,-12,26.047779083251953,-22.32666778564453,0,0.8772549629211426,575.3554475701068,505,-296,1566,157,20,960,541,1
17,-12,34.07649850845337,-24.053998947143555,0,0.88519287109375,533.8979683727455,471,-272,1566,157,20,960,541,1
17,-13,35.12523818016052,-26.86047625541687,0,0.8930490016937256,490.61162591374165,436,-246,1566,157,20,960,541,1
20,-14,44.40833568572998,-31.085834980010986,0,0.9010100364685059,437.0894765033058,392,-215,1566,157,20,960,541,1
18,-12,37.191428661346436,-24.794285774230957,0,0.9090008735656738,393.12032943030795,355,-191,1566,157,20,960,541,1
18,-11,37.191428661346436,-22.728095293045044,0,0.9170608520507812,350.1180362047977,318,-169,1566,157,20,960,541,1
17,-12,34.07649850845337,-24.053998947143555,0,0.9250168800354004,308.874583496396,284,-145,1566,157,20,960,541,1
14,-10,24.854118585586548,-17.752941846847534,0,0.933203935623169,279.7999309868793,260,-128,1566,157,20,960,541,1
13,-11,23.078824400901794,-19.528236031532288,0,0.9409470558166504,250.86394921491166,237,-109,1566,157,20,960,541,1
12,-10,18.871999740600586,-15.726666450500488,0,0.9490509033203125,228.32121181296472,219,-94,1566,157,20,960,541,1
10,-9,13.730769157409668,-12.357692241668701,0,0.957190990447998,211.72054483064937,206,-82,1566,157,20,960,541,1
9,-8,12.187499642372131,-10.833333015441895,0,0.9650518894195557,196.92993983471797,194,-72,1566,157,20,960,541,1
7,-7,8.913333177566528,-8.913333177566528,0,0.9730930328369141,186.70282153543198,186,-64,1566,157,20,960,541,1
7,-6,8.913333177566528,-7.639999866485596,0,0.98101806640625,176.90371852908652,178,-57,1566,157,20,960,541,1
6,-6,7.394999742507935,-7.394999742507935,0,0.9889230728149414,168.16004041310723,171,-50,1566,157,20,960,541,1
7,-5,8.62749969959259,-6.162499785423279,0,0.9971339702606201,158.8342382338369,163,-44,1566,157,20,960,541,1
6,-5,7.080000400543213,-5.900000333786011,0,1.0051798820495605,150.80111939908875,156,-39,1566,157,20,960,541,1
6,-5,7.080000400543213,-5.900000333786011,0,1.0130500793457031,142.82997088267732,149,-34,1566,157,20,960,541,1
5,-4,5.558333396911621,-4.446666717529297,0,1.021075963973999,137.09180806557515,144,-30,1566,157,20,960,541,1
6,-5,7.080000400543213,-5.900000333786011,0,1.028930902481079,129.26234236145822,137,-25,1566,157,20,960,541,1
4,-4,4.047999858856201,-4.047999858856201,0,1.037003993988037,124.64768843169941,133,-21,1566,157,20,960,541,1
3,-4,3.035999894142151,-4.047999858856201,0,1.0450630187988281,121.10682667199293,130,-17,1566,157,20,960,541,1
3,-4,3.035999894142151,-4.047999858856201,0,1.0530428886413574,117.66362050325849,127,-13,1566,157,20,960,541,1
3,-3,2.7600000500679016,-2.7600000500679016,0,1.0611109733581543,115.4830665866913,125,-11,1566,157,20,960,541,1
2,-2,1.5800000429153442,-1.5800000429153442,0,1.0690829753875732,114.4025723206719,124,-10,1566,157,20,960,541,1
3,-3,2.7600000500679016,-2.7600000500679016,0,1.0771269798278809,112.2620137246234,122,-8,1566,157,20,960,541,1
4,-4,4.047999858856201,-4.047999858856201,0,1.0850799083709717,108.06777714516353,118,-4,1566,157,20,960,541,1
6,-4,7.080000400543213,-4.720000267028809,0,1.092979907989502,101.0,111,0,1566,157,20,960,541,1
7,-4,8.62749969959259,-4.929999828338623,0,1.1010849475860596,93.07764064044152,103,4,1566,157,20,960,541,1
7,-4,8.62749969959259,-4.929999828338623,0,1.109241008758545,85.33624704172071,95,8,1566,157,20,960,541,1
6,-3,6.670000076293945,-3.3350000381469727,0,1.1170299053192139,79.67719888578144,89,11,1566,157,20,960,541,1
5,-2,5.0599998235702515,-2.0239999294281006,0,1.1250860691070557,75.0,84,13,1566,157,20,960,541,1
3,-2,2.6199998259544373,-1.7466665506362915,0,1.1330740451812744,73.18653737234169,82,14,1566,157,20,960,541,1
2,0,1.5800000429153442,-0.0,0,1.1411168575286865,72.20097323024831,81,14,1566,157,20,960,541,1
2,-1,1.5800000429153442,-0.7900000214576721,0,1.1491529941558838,71.21576201698781,80,14,1566,157,20,960,541,1
1,0,0.6899999976158142,-0.0,0,1.15700101852417,71.21576201698781,80,14,1566,157,20,960,541,1
2,0,1.5800000429153442,-0.0,0,1.1651668548583984,70.23091673413684,79,14,1566,157,20,960,541,1
2,0,1.5800000429153442,-0.0,0,1.172886848449707,69.2464510246358,78,14,1566,157,20,960,541,1
2,1,1.5800000429153442,0.7900000214576721,0,1.1811189651489258,68.26237921249263,77,14,1566,157,20,960,541,1
3,1,2.6199998259544373,0.8733332753181458,0,1.1891169548034668,66.2954782408499,75,14,1566,157,20,960,541,1
2,1,1.5800000429153442,0.7900000214576721,0,1.197180986404419,65.31268153505093,74,14,1566,157,20,960,541,1
2,1,1.5800000429153442,0.7900000214576721,0,1.20499587059021,64.33034373659252,73,14,1566,157,20,960,541,1
3,1,2.6199998259544373,0.8733332753181458,0,1.2130239009857178,62.367119605522504,71,14,1566,157,20,960,541,1
2,1,1.5800000429153442,0.7900000214576721,0,1.2210638523101807,61.38627319029899,70,14,1566,157,20,960,541,1
3,1,2.6199998259544373,0.8733332753181458,0,1.2289628982543945,59.42621983083913,68,14,1566,157,20,960,541,1
4,2,3.680000066757202,1.840000033378601,0,1.237076997756958,56.2872536767062,65,13,1566,157,20,960,541,1
4,1,3.680000066757202,0.9200000166893005,0,1.2451729774475098,53.34824385884742,62,13,1566,157,20,960,541,1
4,2,3.680000066757202,1.840000033378601,0,1.2539470195770264,50.207972893961475,59,12,1566,157,20,960,541,1
5,1,5.0599998235702515,1.0119999647140503,0,1.2610599994659424,45.10898293381942,54,11,1566,157,20,960,541,1
6,2,6.670000076293945,2.2233333587646484,0,1.2691259384155273,38.83646178829912,48,9,1566,157,20,960,541,1
6,1,6.670000076293945,1.1116666793823242,0,1.277076005935669,32.7551166528639,42,8,1566,157,20,960,541,1
5,2,5.0599998235702515,2.0239999294281006,0,1.2849619388580322,27.483329627982627,37,6,1566,157,20,960,541,1
5,1,5.0599998235702515,1.0119999647140503,0,1.2930560111999512,22.38826948140329,32,5,1566,157,20,960,541,1
5,1,5.0599998235702515,1.0119999647140503,0,1.300961971282959,17.294688127912362,27,4,1566,157,20,960,541,1
5,2,5.0599998235702515,2.0239999294281006,0,1.3091709613800049,12.090722034374522,22,2,1566,157,20,960,541,1
5,2,5.0599998235702515,2.0239999294281006,0,1.3169949054718018,7.0,17,0,1566,157,20,960,541,1
5,1,5.0599998235702515,1.0119999647140503,0,1.3248920440673828,2.0415945787922958,12,-1,1566,157,20,960,541,1
4,2,3.680000066757202,1.840000033378601,0,1.3331689834594727,-0.7804555427071129,9,-2,1566,157,20,960,541,1
4,1,3.680000066757202,0.9200000166893005,0,1.3410148620605469,-3.675444679663241,6,-2,1566,157,20,960,541,1
3,0,2.6199998259544373,-0.0,0,1.3489899635314941,-5.52786404500042,4,-2,1566,157,20,960,541,1
3,1,2.6199998259544373,0.8733332753181458,0,1.3569300174713135,-7.17157287525381,2,-2,1566,157,20,960,541,1
3,0,2.6199998259544373,-0.0,0,1.365009069442749,-8.0,0,-2,1566,157,20,960,541,1
2,1,1.5800000429153442,0.7900000214576721,0,1.373020887374878,-7.76393202250021,-1,-2,1566,157,20,960,541,1
2,0,1.5800000429153442,-0.0,0,1.3811180591583252,-7.17157287525381,-2,-2,1566,157,20,960,541,1
1,0,0.6899999976158142,-0.0,0,1.3890650272369385,-7.17157287525381,-2,-2,1566,157,20,960,541,1
1,0,0.6899999976158142,-0.0,0,1.397028923034668,-7.17157287525381,-2,-2,1566,157,20,960,541,1
2,0,1.5800000429153442,-0.0,0,1.4049508571624756,-6.39444872453601,-3,-2,1566,157,20,960,541,1
2,0,1.5800000429153442,-0.0,0,1.4131309986114502,-5.52786404500042,-4,-2,1566,157,20,960,541,1
4,0,3.680000066757202,-0.0,0,1.4210338592529297,-2.719890110719482,-7,-2,1566,157,20,960,541,1
4,1,3.680000066757202,0.9200000166893005,0,1.4289910793304443,0.19803902718556898,-10,-2,1566,157,20,960,541,1
3,1,2.6199998259544373,0.8733332753181458,0,1.4369440078735352,2.1655250605964387,-12,-2,1566,157,20,960,541,1
4,1,3.680000066757202,0.9200000166893005,0,1.4449870586395264,5.1327459504215565,-15,-2,1566,157,20,960,541,1
4,1,3.680000066757202,0.9200000166893005,0,1.4532098770141602,8.110770276274835,-18,-2,1566,157,20,960,541,1
3,1,2.6199998259544373,0.8733332753181458,0,1.4611339569091797,10.09975124224178,-20,-2,1566,157,20,960,541,1
2,0,1.5800000429153442,-0.0,0,1.46915602684021,11.095023109728988,-21,-2,1566,157,20,960,541,1
1,0,0.6899999976158142,-0.0,0,1.477241039276123,11.095023109728988,-21,-2,1566,157,20,960,541,1
-2,0,-1.5800000429153442,-0.0,0,1.517091989517212,10.09975124224178,-20,-2,1566,157,20,960,541,1
-4,0,-3.680000066757202,-0.0,0,1.5248608589172363,7.11724276862369,-17,-2,1566,157,20,960,541,1
-4,-2,-3.680000066757202,-1.840000033378601,0,1.5329570770263672,4.035668847618199,-14,-1,1566,157,20,960,541,1
-4,0,-3.680000066757202,-0.0,0,1.5412240028381348,1.0453610171872612,-11,-1,1566,157,20,960,541,1
0,0,-0.0,-0.0,1,1.5491230487823486,1.0453610171872612,-11,-1,1566,157,20,960,541,1
-2,0,-1.5800000429153442,-0.0,1,0.00448155403137207,909.832607665142,-931,113,645,271,57,1577,158,2
-2,-1,-1.5800000429153442,-0.7900000214576721,1,0.01245737075805664,908.8399009435924,-930,113,645,271,57,1577,158,2
-1,0,-0.6899999976158142,-0.0,1,0.028156518936157227,908.8399009435924,-930,113,645,271,57,1577,158,2
-1,0,-0.6899999976158142,-0.0,1,0.09218239784240723,908.8399009435924,-930,113,645,271,57,1577,158,2
0,0,-0.0,-0.0,0,0.09558439254760742,908.8399009435924,-930,113,645,271,57,1577,158,2
-1,0,-0.6899999976158142,-0.0,0,0.10826539993286133,908.8399009435924,-930,113,645,271,57,1577,158,2
-1,2,-0.7900000214576721,1.5800000429153442,0,0.17241144180297852,908.7198086941473,-930,112,645,271,57,1577,158,2
-2,4,-1.840000033378601,3.680000066757202,0,0.18021559715270996,907.3726530105528,-929,109,645,271,57,1577,158,2
-3,4,-3.035999894142151,4.047999858856201,0,0.188232421875,903.9340105393729,-926,105,645,271,57,1577,158,2
-7,5,-8.62749969959259,6.162499785423279,0,0.19621944427490234,895.3228037907436,-918,99,645,271,57,1577,158,2
-10,7,-13.541666269302368,9.479166388511658,0,0.20423555374145508,881.4641279346866,-905,90,645,271,57,1577,158,2
-15,9,-26.6294127702713,15.97764766216278,0,0.2124004364013672,854.1938562470269,-879,75,645,271,57,1577,158,2
-20,10,-42.445454597473145,21.222727298736572,0,0.22021937370300293,810.7401266184896,-837,54,645,271,57,1577,158,2
-22,10,-48.84916925430298,22.20416784286499,0,0.22832059860229492,761.6486560490051,-789,32,645,271,57,1577,158,2
-24,9,-54.32640266418457,20.372400999069214,0,0.23625540733337402,707.097952656651,-735,12,645,271,57,1577,158,2
-26,10,-60.85925769805908,23.4074068069458,0,0.24431753158569336,647.0896236797008,-675,-11,645,271,57,1577,158,2
-27,10,-64.11535692214966,23.74642848968506,0,0.2522003650665283,583.9452589897237,-611,-34,645,271,57,1577,158,2
-29,8,-70.66333508491516,19.49333381652832,0,0.26018548011779785,515.5899189646548,-541,-53,645,271,57,1577,158,2
-31,7,-76.40000104904175,17.2516131401062,0,0.2683284282684326,442.2393007820593,-465,-70,645,271,57,1577,158,2
-30,6,-73.1000018119812,14.62000036239624,0,0.2763223648071289,372.8989897717379,-392,-84,645,271,57,1577,158,2
-29,2,-69.80000114440918,4.813793182373047,0,0.28432655334472656,306.7730574583325,-323,-88,645,271,57,1577,158,2
-27,0,-63.19999837875366,-0.0,0,0.2923135757446289,246.4886154287642,-260,-88,645,271,57,1577,158,2
-24,-3,-53.29000282287598,-6.661250352859497,0,0.3002583980560303,194.64994947226015,-207,-82,645,271,57,1577,158,2
-22,-4,-46.69000005722046,-8.489090919494629,0,0.30835652351379395,149.19198627477485,-161,-74,645,271,57,1577,158,2
-17,-3,-30.180001139640808,-5.32588255405426,0,0.3161764144897461,120.06079832285116,-131,-69,645,271,57,1577,158,2
-14,-4,-20.269999980926514,-5.791428565979004,0,0.32422447204589844,100.1288414058287,-111,-64,645,271,57,1577,158,2
-13,-4,-17.84999990463257,-5.492307662963867,0,0.33225154876708984,82.98198051936178,-94,-59,645,271,57,1577,158,2
-11,-4,-14.649999141693115,-5.327272415161133,0,0.34055042266845703,68.51942809610924,-80,-54,645,271,57,1577,158,2
-12,-5,-16.4769229888916,-6.865384578704834,0,0.3482503890991211,52.0,-64,-48,645,271,57,1577,158,2
-11,-4,-14.649999141693115,-5.327272415161133,0,0.35608458518981934,37.94694837519019,-50,-43,645,271,57,1577,158,2
-11,-5,-14.895832896232605,-6.770833134651184,0,0.3642234802246094,23.62363799656123,-36,-37,645,271,57,1577,158,2
-10,-4,-13.059999942779541,-5.223999977111816,0,0.37213850021362305,11.408120990476064,-23,-32,645,271,57,1577,158,2
-12,-4,-16.249999523162842,-5.416666507720947,0,0.38028955459594727,-0.10734863803729411,-7,-27,645,271,57,1577,158,2
-12,-3,-16.249999523162842,-4.0624998807907104,0,0.3882014751434326,-3.3018219295430633,9,-23,645,271,57,1577,158,2
-12,-3,-16.249999523162842,-4.0624998807907104,0,0.3962554931640625,3.4006369362151645,25,-19,645,271,57,1577,158,2
-12,-2,-16.249999523162842,-2.7083332538604736,0,0.404280424118042,16.384682042344295,41,-17,645,271,57,1577,158,2
-11,-2,-14.649999141693115,-2.6636362075805664,0,0.412184476852417,29.008771254956898,55,-15,645,271,57,1577,158,2
-11,0,-14.649999141693115,-0.0,0,0.42015838623046875,42.611613775638915,69,-15,645,271,57,1577,158,2
-10,0,-13.059999942779541,-0.0,0,0.42829036712646484,55.36066218546971,82,-15,645,271,57,1577,158,2
-10,0,-13.059999942779541,-0.0,0,0.4362525939941406,68.17692030835673,95,-15,645,271,57,1577,158,2
-9,0,-11.459999799728394,-0.0,0,0.44417858123779297,79.05606008068857,106,-15,645,271,57,1577,158,2
-7,-1,-8.260000467300415,-1.1800000667572021,0,0.4523444175720215,86.85643212288984,114,-14,645,271,57,1577,158,2
-8,0,-9.859999656677246,-0.0,0,0.46010446548461914,95.79418403139947,123,-14,645,271,57,1577,158,2
