targetID,dx,dy,button,time,targetX,targetY,targetSize,distance,directionX,directionY,rx,ry
1,-1,0,0,0.2161262035369873,145,506,20,879.0826733212159,-882,-112,-0.6899999976158142,-0.0
1,-1,0,0,0.220414400100708,145,506,20,879.0826733212159,-882,-112,-0.6899999976158142,-0.0
1,-1,1,0,0.22045040130615234,145,506,20,879.0826733212159,-882,-112,-0.6899999976158142,0.6899999976158142
1,-1,0,0,0.22190022468566895,145,506,20,879.0826733212159,-882,-112,-0.6899999976158142,-0.0
1,-2,1,0,0.22667622566223145,145,506,20,878.0906485263765,-881,-112,-1.5800000429153442,0.7900000214576721
1,-1,0,0,0.22670221328735352,145,506,20,878.0906485263765,-881,-112,-0.6899999976158142,-0.0
1,-2,0,0,0.22789621353149414,145,506,20,877.0986416402632,-880,-112,-1.5800000429153442,-0.0
1,-2,1,0,0.22999334335327148,145,506,20,876.106652723023,-879,-112,-1.5800000429153442,0.7900000214576721
1,-2,0,0,0.237626314163208,145,506,20,875.1146818350716,-878,-112,-1.5800000429153442,-0.0
1,-1,0,0,0.23835539817810059,145,506,20,875.1146818350716,-878,-112,-0.6899999976158142,-0.0
1,-2,1,0,0.23837733268737793,145,506,20,874.1227290370947,-877,-112,-1.5800000429153442,0.7900000214576721
1,-2,0,0,0.24484729766845703,145,506,20,873.1307943900496,-876,-112,-1.5800000429153442,-0.0
1,-3,1,0,0.2587442398071289,145,506,20,871.1469797939502,-874,-112,-2.6199998259544373,0.8733332753181458
1,-2,0,0,0.26541638374328613,145,506,20,870.1550999681817,-873,-112,-1.5800000429153442,-0.0
1,-4,0,0,0.266512393951416,145,506,20,867.1795711255478,-870,-112,-3.680000066757202,-0.0
1,-4,0,0,0.26653122901916504,145,506,20,864.2042095528939,-867,-112,-3.680000066757202,-0.0
1,-3,0,0,0.2665443420410156,145,506,20,862.2207289442277,-865,-112,-2.6199998259544373,-0.0
1,-4,0,0,0.2665562629699707,145,506,20,859.2456499747353,-862,-112,-3.680000066757202,-0.0
1,-4,0,0,0.2665693759918213,145,506,20,856.2707428973923,-859,-112,-3.680000066757202,-0.0
1,-6,0,0,0.26658129692077637,145,506,20,850.321451551686,-853,-112,-6.670000076293945,-0.0
1,-5,0,0,0.26659536361694336,145,506,20,845.3642498959142,-848,-112,-5.0599998235702515,-0.0
1,-5,0,0,0.26660728454589844,145,506,20,840.4075493550137,-843,-112,-5.0599998235702515,-0.0
1,-5,0,0,0.266620397567749,145,506,20,835.4513587427724,-838,-112,-5.0599998235702515,-0.0
1,-6,0,0,0.2666342258453369,145,506,20,829.5046158300739,-832,-112,-6.670000076293945,-0.0
