targetID,dx,dy,button,time,targetX,targetY,targetSize,distance,directionX,directionY,rx,ry
1,-1,0,0,0.04953336715698242,1140,533,20,128.5712812959453,119,-71,-0.6899999976158142,-0.0
1,-1,0,0,0.05461430549621582,1140,533,20,128.5712812959453,119,-71,-0.6899999976158142,-0.0
1,-1,0,0,0.054633378982543945,1140,533,20,128.5712812959453,119,-71,-0.6899999976158142,-0.0
1,-2,1,0,0.0556793212890625,1140,533,20,129.43098651304163,120,-71,-1.5800000429153442,0.7900000214576721
1,-1,0,0,0.05742931365966797,1140,533,20,129.43098651304163,120,-71,-0.6899999976158142,-0.0
1,-3,1,0,0.062064409255981445,1140,533,20,131.15594213493105,122,-71,-2.6199998259544373,0.8733332753181458
1,-2,1,0,0.062081336975097656,1140,533,20,132.0211251891774,123,-71,-1.5800000429153442,0.7900000214576721
1,-3,0,0,0.06341433525085449,1140,533,20,133.75673897247393,125,-71,-2.6199998259544373,-0.0
1,-3,1,0,0.06540441513061523,1140,533,20,135.49914089093448,127,-71,-2.6199998259544373,0.8733332753181458
1,-4,1,0,0.07242727279663086,1140,533,20,138.12494725737457,130,-71,-3.680000066757202,0.9200000166893005
1,-4,1,0,0.0788424015045166,1140,533,20,140.7647173578752,133,-71,-3.680000066757202,0.9200000166893005
1,-5,1,0,0.0788583755493164,1140,533,20,145.65346125287417,138,-72,-5.0599998235702515,1.0119999647140503
1,-5,1,0,0.07887029647827148,1140,533,20,150.55528642807124,143,-73,-5.0599998235702515,1.0119999647140503
1,-5,1,0,0.07890939712524414,1140,533,20,155.46903033498444,148,-74,-5.0599998235702515,1.0119999647140503
1,-5,1,0,0.07892036437988281,1140,533,20,160.3936618539551,153,-75,-5.0599998235702515,1.0119999647140503
1,-6,2,0,0.07946443557739258,1140,533,20,166.6635219845908,159,-77,-6.670000076293945,2.2233333587646484
1,-6,1,0,0.08134937286376953,1140,533,20,172.50753409106156,165,-78,-6.670000076293945,1.1116666793823242
1,-6,1,0,0.08338332176208496,1140,533,20,178.36666371733614,171,-79,-6.670000076293945,1.1116666793823242
1,-6,1,0,0.0906224250793457,1140,533,20,184.23954283306992,177,-80,-6.670000076293945,1.1116666793823242
1,-7,1,0,0.09126448631286621,1140,533,20,191.95544062985775,185,-81,-8.260000467300415,1.1800000667572021
1,-7,1,0,0.09129834175109863,1140,533,20,199.69740103301234,193,-82,-8.260000467300415,1.1800000667572021
1,-6,2,0,0.10067248344421387,1140,533,20,206.00231480241132,199,-84,-6.670000076293945,2.2233333587646484
1,-5,1,0,0.10168147087097168,1140,533,20,211.0,204,-85,-5.0599998235702515,1.0119999647140503
1,-5,2,0,0.10170340538024902,1140,533,20,216.38462845343543,209,-87,-5.0599998235702515,2.0239999294281006
1,-5,1,0,0.10172247886657715,1140,533,20,221.38712150852302,214,-88,-5.0599998235702515,1.0119999647140503
1,-5,2,0,0.10689449310302734,1140,533,20,226.7720422685077,219,-90,-5.0599998235702515,2.0239999294281006
1,-4,1,0,0.1129603385925293,1140,533,20,229.54957733212555,222,-90,-3.680000066757202,0.9200000166893005
1,-4,2,0,0.12141227722167969,1140,533,20,232.7055829600959,225,-91,-3.680000066757202,1.840000033378601
1,-4,2,0,0.1287083625793457,1140,533,20,235.86174977006894,228,-92,-3.680000066757202,1.840000033378601
1,-3,1,0,0.1287393569946289,1140,533,20,237.7175811281872,230,-92,-2.6199998259544373,0.8733332753181458
1,-5,3,0,0.12875938415527344,1140,533,20,243.4758371127315,235,-95,-5.0599998235702515,3.035999894142151
1,-3,1,0,0.1287844181060791,1140,533,20,245.3311575190149,237,-95,-2.6199998259544373,0.8733332753181458
1,-4,2,0,0.12880229949951172,1140,533,20,248.48791074245617,240,-96,-3.680000066757202,1.840000033378601
1,-3,2,0,0.12881946563720703,1140,533,20,250.71632093139084,242,-97,-2.6199998259544373,1.7466665506362915
1,-4,2,0,0.12883734703063965,1140,533,20,253.87307554959068,245,-98,-3.680000066757202,1.840000033378601
1,-4,2,0,0.12885546684265137,1140,533,20,257.02996086581743,248,-99,-3.680000066757202,1.840000033378601
1,-3,1,0,0.12977933883666992,1140,533,20,258.8884527085535,250,-99,-2.6199998259544373,0.8733332753181458
