targetID,dx,dy,button,time,targetX,targetY,targetSize,distance,directionX,directionY,rx,ry
1,-1,0,0,0.431854248046875,956,983,20,375.0519445477454,-68,379,-0.6899999976158142,-0.0
1,-1,0,0,0.43596529960632324,956,983,20,375.0519445477454,-68,379,-0.6899999976158142,-0.0
1,-1,0,0,0.44007420539855957,956,983,20,375.0519445477454,-68,379,-0.6899999976158142,-0.0
1,-1,0,0,0.44411635398864746,956,983,20,375.0519445477454,-68,379,-0.6899999976158142,-0.0
1,-1,0,0,0.449432373046875,956,983,20,375.0519445477454,-68,379,-0.6899999976158142,-0.0
1,-1,1,0,0.4498462677001953,956,983,20,375.0519445477454,-68,379,-0.6899999976158142,0.6899999976158142
1,-1,0,0,0.4518873691558838,956,983,20,375.0519445477454,-68,379,-0.6899999976158142,-0.0
1,-1,0,0,0.4576082229614258,956,983,20,375.0519445477454,-68,379,-0.6899999976158142,-0.0
1,-1,1,0,0.45846033096313477,956,983,20,375.0519445477454,-68,379,-0.6899999976158142,0.6899999976158142
1,-2,1,0,0.4584991931915283,956,983,20,374.87660360172583,-67,379,-1.5800000429153442,0.7900000214576721
1,-1,0,0,0.45983219146728516,956,983,20,374.87660360172583,-67,379,-0.6899999976158142,-0.0
1,-2,1,0,0.46185922622680664,956,983,20,374.7037821493311,-66,379,-1.5800000429153442,0.7900000214576721
1,-2,1,0,0.4682762622833252,956,983,20,374.53348358758046,-65,379,-1.5800000429153442,0.7900000214576721
1,-2,1,0,0.4687643051147461,956,983,20,374.365711269879,-64,379,-1.5800000429153442,0.7900000214576721
1,-3,1,0,0.46878719329833984,956,983,20,374.0377585602749,-62,379,-2.6199998259544373,0.8733332753181458
1,-2,1,0,0.46983838081359863,956,983,20,373.8775846542749,-61,379,-1.5800000429153442,0.7900000214576721
1,-2,1,0,0.47212839126586914,956,983,20,373.7199499635118,-60,379,-1.5800000429153442,0.7900000214576721
1,-3,0,0,0.477156400680542,956,983,20,373.4123107048077,-58,379,-2.6199998259544373,-0.0
1,-2,2,0,0.4772052764892578,956,983,20,372.27346232769025,-57,378,-1.5800000429153442,1.5800000429153442
1,-2,0,0,0.4779973030090332,956,983,20,372.12563379077307,-56,378,-1.5800000429153442,-0.0
1,-3,1,0,0.4801163673400879,956,983,20,371.8376618407357,-54,378,-2.6199998259544373,0.8733332753181458
1,-2,1,0,0.48691320419311523,956,983,20,371.6975242256622,-53,378,-1.5800000429153442,0.7900000214576721
1,-3,2,0,0.4876441955566406,956,983,20,370.4339627320358,-51,377,-2.6199998259544373,1.7466665506362915
1,-3,1,0,0.4876723289489746,956,983,20,370.1710141502111,-49,377,-2.6199998259544373,0.8733332753181458
1,-2,1,0,0.4878082275390625,956,983,20,370.04341857214155,-48,377,-1.5800000429153442,0.7900000214576721
1,-2,1,0,0.49019742012023926,956,983,20,369.9184122940082,-47,377,-1.5800000429153442,0.7900000214576721
1,-2,1,0,0.4967963695526123,956,983,20,369.7959978725421,-46,377,-1.5800000429153442,0.7900000214576721
1,-2,1,0,0.5034422874450684,956,983,20,369.67617781472677,-45,377,-1.5800000429153442,0.7900000214576721
1,-1,1,0,0.5039563179016113,956,983,20,369.67617781472677,-45,377,-0.6899999976158142,0.6899999976158142
1,-2,1,0,0.5039722919464111,956,983,20,369.5589545775465,-44,377,-1.5800000429153442,0.7900000214576721
1,-1,1,0,0.5039842128753662,956,983,20,369.5589545775465,-44,377,-0.6899999976158142,0.6899999976158142
1,-2,1,0,0.5039963722229004,956,983,20,369.44433056773954,-43,377,-1.5800000429153442,0.7900000214576721
1,0,1,0,0.5040082931518555,956,983,20,369.44433056773954,-43,377,-0.0,0.6899999976158142
1,-1,1,0,0.5058212280273438,956,983,20,369.44433056773954,-43,377,-0.6899999976158142,0.6899999976158142
1,-1,1,0,0.5079472064971924,956,983,20,369.44433056773954,-43,377,-0.6899999976158142,0.6899999976158142
1,-1,1,0,0.5154871940612793,956,983,20,369.44433056773954,-43,377,-0.6899999976158142,0.6899999976158142
1,0,1,0,0.5230183601379395,956,983,20,369.44433056773954,-43,377,-0.0,0.6899999976158142
1,-1,1,0,0.5319862365722656,956,983,20,369.44433056773954,-43,377,-0.6899999976158142,0.6899999976158142
1,0,1,0,0.5383481979370117,956,983,20,369.44433056773954,-43,377,-0.0,0.6899999976158142
1,-1,1,0,0.5384373664855957,956,983,20,369.44433056773954,-43,377,-0.6899999976158142,0.6899999976158142
1,0,1,0,0.5384562015533447,956,983,20,369.44433056773954,-43,377,-0.0,0.6899999976158142
1,-1,0,0,0.5384683609008789,956,983,20,369.44433056773954,-43,377,-0.6899999976158142,-0.0
1,0,2,0,0.5384821891784668,956,983,20,368.4507894033252,-43,376,-0.0,1.5800000429153442
1,-1,1,0,0.5384953022003174,956,983,20,368.4507894033252,-43,376,-0.6899999976158142,0.6899999976158142
