dx,dy,rx,ry,button,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
-1,0,-0.6899999976158142,-0.0,4,0.3468935489654541,432.2544516452039,-15,442,945,982,20,960,540,1
-1,1,-0.6899999976158142,0.6899999976158142,4,0.3547556400299072,432.2544516452039,-15,442,945,982,20,960,540,1
0,0,-0.0,-0.0,0,0.39976954460144043,432.2544516452039,-15,442,945,982,20,960,540,1
0,1,-0.0,0.6899999976158142,0,0.5388565063476562,432.2544516452039,-15,442,945,982,20,960,540,1
0,1,-0.0,0.6899999976158142,0,0.546804666519165,432.2544516452039,-15,442,945,982,20,960,540,1
-1,2,-0.7900000214576721,1.5800000429153442,0,0.5549147129058838,431.2550282999617,-15,441,945,982,20,960,540,1
-1,3,-0.8733332753181458,2.6199998259544373,0,0.5627186298370361,429.2561894839958,-15,439,945,982,20,960,540,1
-1,4,-0.9200000166893005,3.680000066757202,0,0.5707416534423828,426.2579512169377,-15,436,945,982,20,960,540,1
-1,3,-0.8733332753181458,2.6199998259544373,0,0.5787806510925293,424.25913922449575,-15,434,945,982,20,960,540,1
-1,4,-0.9200000166893005,3.680000066757202,0,0.5868127346038818,421.26094189017397,-15,431,945,982,20,960,540,1
-1,4,-0.9200000166893005,3.680000066757202,0,0.5947306156158447,418.2627698037736,-15,428,945,982,20,960,540,1
-1,4,-0.9200000166893005,3.680000066757202,0,0.6029245853424072,415.26462349929835,-15,425,945,982,20,960,540,1
-2,4,-1.840000033378601,3.680000066757202,0,0.6107165813446045,412.23216362565273,-14,422,945,982,20,960,540,1
-1,5,-1.0119999647140503,5.0599998235702515,0,0.6190836429595947,407.20258867845007,-13,417,945,982,20,960,540,1
-1,8,-1.2324999570846558,9.859999656677246,0,0.626692533493042,398.17643244067875,-12,408,945,982,20,960,540,1
-2,8,-2.4649999141693115,9.859999656677246,0,0.6347997188568115,389.1252936109161,-10,399,945,982,20,960,540,1
-3,10,-3.9179999828338623,13.059999942779541,0,0.6429157257080078,376.0634662850138,-7,386,945,982,20,960,540,1
-3,10,-3.9179999828338623,13.059999942779541,0,0.6507446765899658,363.02144710458674,-4,373,945,982,20,960,540,1
-4,12,-5.416666507720947,16.249999523162842,0,0.658698558807373,347.0014005574768,1,357,945,982,20,960,540,1
-2,11,-2.6636362075805664,14.649999141693115,0,0.666792631149292,333.0131192826303,3,343,945,982,20,960,540,1
-2,13,-2.7461538314819336,17.84999990463257,0,0.6747546195983887,316.03834130359576,5,326,945,982,20,960,540,1
0,14,-0.0,20.269999980926514,0,0.682802677154541,296.04084694693944,5,306,945,982,20,960,540,1
0,16,-0.0,26.8799991607666,0,0.6908895969390869,270.04463929880893,5,280,945,982,20,960,540,1
4,14,5.791428565979004,20.269999980926514,0,0.6988146305084229,250.0,0,260,945,982,20,960,540,1
4,13,5.492307662963867,17.84999990463257,0,0.7067325115203857,233.0514348857048,-5,243,945,982,20,960,540,1
4,12,5.416666507720947,16.249999523162842,0,0.7152485847473145,217.2201575564985,-10,227,945,982,20,960,540,1
4,11,5.327272415161133,14.649999141693115,0,0.7228786945343018,203.52751579129094,-15,213,945,982,20,960,540,1
4,11,5.327272415161133,14.649999141693115,0,0.7308826446533203,190.0024999843752,-20,199,945,982,20,960,540,1
3,12,4.0624998807907104,16.249999523162842,0,0.738736629486084,174.5670609832643,-24,183,945,982,20,960,540,1
2,11,2.6636362075805664,14.649999141693115,0,0.7466895580291748,160.98830369355676,-26,169,945,982,20,960,540,1
0,9,-0.0,11.459999799728394,0,0.7548136711120605,150.12495120998477,-26,158,945,982,20,960,540,1
0,11,-0.0,14.649999141693115,0,0.7629406452178955,136.32839779072276,-26,144,945,982,20,960,540,1
-1,9,-1.2733333110809326,11.459999799728394,0,0.770775556564331,125.32922818075923,-25,133,945,982,20,960,540,1
-2,11,-2.6636362075805664,14.649999141693115,0,0.7787985801696777,111.2023102090055,-23,119,945,982,20,960,540,1
-2,11,-2.6636362075805664,14.649999141693115,0,0.7869265079498291,97.07940978544848,-21,105,945,982,20,960,540,1
-1,12,-1.3541666269302368,16.249999523162842,0,0.7950375080108643,81.21951545584969,-20,89,945,982,20,960,540,1
0,8,-0.0,9.859999656677246,0,0.8029897212982178,72.46211251235322,-20,80,945,982,20,960,540,1
0,8,-0.0,9.859999656677246,0,0.8107776641845703,63.76313442364011,-20,71,945,982,20,960,540,1
0,5,-0.0,5.0599998235702515,0,0.8189756870269775,58.963758598266665,-20,66,945,982,20,960,540,1
1,5,1.0119999647140503,5.0599998235702515,0,0.8268885612487793,54.513564465157245,-21,61,945,982,20,960,540,1
1,4,0.9200000166893005,3.680000066757202,0,0.8348386287689209,51.68468205316454,-21,58,945,982,20,960,540,1
1,3,0.8733332753181458,2.6199998259544373,0,0.8429546356201172,49.80802621722272,-21,56,945,982,20,960,540,1
1,3,0.8733332753181458,2.6199998259544373,0,0.8510246276855469,47.9396237474839,-21,54,945,982,20,960,540,1
2,3,1.7466665506362915,2.6199998259544373,0,0.858872652053833,46.462376853972415,-22,52,945,982,20,960,540,1
1,2,0.7900000214576721,1.5800000429153442,0,0.8668675422668457,45.54277630799526,-22,51,945,982,20,960,540,1
1,2,0.7900000214576721,1.5800000429153442,0,0.8748345375061035,44.62600113499065,-22,50,945,982,20,960,540,1
1,2,0.7900000214576721,1.5800000429153442,0,0.8830296993255615,43.71219600798314,-22,49,945,982,20,960,540,1
0,2,-0.0,1.5800000429153442,0,0.8911166191101074,42.80151512977634,-22,48,945,982,20,960,540,1
0,1,-0.0,0.6899999976158142,0,0.8988556861877441,42.80151512977634,-22,48,945,982,20,960,540,1
0,2,-0.0,1.5800000429153442,0,0.9150927066802979,41.894122981316485,-22,47,945,982,20,960,540,1
-2,3,-1.7466665506362915,2.6199998259544373,0,0.9228365421295166,39.658836071740545,-21,45,945,982,20,960,540,1
-4,3,-4.047999858856201,3.035999894142151,0,0.9308176040649414,35.31004303683677,-17,42,945,982,20,960,540,1
-6,4,-7.080000400543213,4.720000267028809,0,0.9392175674438477,29.293765408777,-10,38,945,982,20,960,540,1
-6,3,-6.670000076293945,3.3350000381469727,0,0.9471025466918945,25.22782990761707,-4,35,945,982,20,960,540,1
-5,4,-5.558333396911621,4.446666717529297,0,0.9548416137695312,21.016124838541646,1,31,945,982,20,960,540,1
-5,5,-5.900000333786011,5.900000333786011,0,0.963181734085083,16.68332812825267,6,26,945,982,20,960,540,1
-4,5,-4.446666717529297,5.558333396911621,0,0.9711766242980957,13.259406699226016,10,21,945,982,20,960,540,1
-4,4,-4.047999858856201,4.047999858856201,0,0.9791116714477539,12.022715545545239,14,17,945,982,20,960,540,1
-2,4,-1.840000033378601,3.680000066757202,0,0.9871296882629395,10.518284528683193,15,14,945,982,20,960,540,1
-1,3,-0.8733332753181458,2.6199998259544373,0,0.9949836730957031,9.209372712298546,15,12,945,982,20,960,540,1
0,2,-0.0,1.5800000429153442,0,1.003023624420166,8.601075237738275,15,11,945,982,20,960,540,1
0,2,-0.0,1.5800000429153442,0,1.0109105110168457,8.027756377319946,15,10,945,982,20,960,540,1
0,1,-0.0,0.6899999976158142,0,1.0190656185150146,8.027756377319946,15,10,945,982,20,960,540,1
0,1,-0.0,0.6899999976158142,0,1.0349717140197754,8.027756377319946,15,10,945,982,20,960,540,1
0,1,-0.0,0.6899999976158142,0,1.042867660522461,8.027756377319946,15,10,945,982,20,960,540,1
0,1,-0.0,0.6899999976158142,0,1.0510907173156738,8.027756377319946,15,10,945,982,20,960,540,1
1,2,0.7900000214576721,1.5800000429153442,0,1.0588667392730713,7.4928556845359005,15,9,945,982,20,960,540,1
1,2,0.7900000214576721,1.5800000429153442,0,1.066995620727539,7.0,15,8,945,982,20,960,540,1
3,1,2.6199998259544373,0.8733332753181458,0,1.0751135349273682,5.264337522473747,13,8,945,982,20,960,540,1
2,2,1.5800000429153442,1.5800000429153442,0,1.0832467079162598,3.892443989449804,12,7,945,982,20,960,540,1
1,1,0.6899999976158142,0.6899999976158142,0,1.090916633605957,3.892443989449804,12,7,945,982,20,960,540,1
2,0,1.5800000429153442,-0.0,0,1.098874568939209,3.0384048104052983,11,7,945,982,20,960,540,1
0,1,-0.0,0.6899999976158142,0,1.1068687438964844,3.0384048104052983,11,7,945,982,20,960,540,1
0,1,-0.0,0.6899999976158142,0,1.1147897243499756,3.0384048104052983,11,7,945,982,20,960,540,1
0,1,-0.0,0.6899999976158142,0,1.1230807304382324,3.0384048104052983,11,7,945,982,20,960,540,1
1,1,0.6899999976158142,0.6899999976158142,0,1.130974531173706,3.0384048104052983,11,7,945,982,20,960,540,1
0,2,-0.0,1.5800000429153442,0,1.1389765739440918,2.5299640861416677,11,6,945,982,20,960,540,1
0,2,-0.0,1.5800000429153442,0,1.1468956470489502,2.0830459735945723,11,5,945,982,20,960,540,1
-1,0,-0.6899999976158142,-0.0,0,1.17073655128479,2.0830459735945723,11,5,945,982,20,960,540,1
0,0,-0.0,-0.0,1,1.1739885807037354,2.0830459735945723,11,5,945,982,20,960,540,1
0,1,-0.0,0.6899999976158142,1,0.053017616271972656,967.1130589033589,-585,-805,349,172,56,934,977,2
1,0,0.6899999976158142,-0.0,1,0.06161355972290039,967.1130589033589,-585,-805,349,172,56,934,977,2
