targetID,dx,dy,button,time,targetX,targetY,targetSize,distance,directionX,directionY,rx,ry
1,0,-1,0,0.5333938598632812,1066,55,20,540.6042135690573,42,-549,-0.0,-0.6899999976158142
1,0,-1,0,0.5367586612701416,1066,55,20,540.6042135690573,42,-549,-0.0,-0.6899999976158142
1,0,-2,0,0.5374367237091064,1066,55,20,539.6071324136906,42,-548,-0.0,-1.5800000429153442
1,0,-2,0,0.5394847393035889,1066,55,20,538.6100618836662,42,-547,-0.0,-1.5800000429153442
1,0,-2,0,0.5460877418518066,1066,55,20,537.6130020370225,42,-546,-0.0,-1.5800000429153442
1,0,-3,0,0.5465567111968994,1066,55,20,535.6189146281496,42,-544,-0.0,-2.6199998259544373
1,0,-3,0,0.5465817451477051,1066,55,20,533.6248706599064,42,-542,-0.0,-2.6199998259544373
1,0,-4,0,0.5473787784576416,1066,55,20,530.6338872101896,42,-539,-0.0,-3.680000066757202
1,0,-4,0,0.5497157573699951,1066,55,20,527.6430042323624,42,-536,-0.0,-3.680000066757202
1,0,-4,0,0.5548217296600342,1066,55,20,524.6522234125656,42,-533,-0.0,-3.680000066757202
1,0,-3,0,0.5548577308654785,1066,55,20,522.6584271369411,42,-531,-0.0,-2.6199998259544373
1,0,-4,0,0.5554947853088379,1066,55,20,519.667820430881,42,-528,-0.0,-3.680000066757202
1,0,-4,0,0.5579147338867188,1066,55,20,516.677320567347,42,-525,-0.0,-3.680000066757202
1,0,-4,0,0.5632426738739014,1066,55,20,513.6869293767031,42,-522,-0.0,-3.680000066757202
1,-1,-3,0,0.5638318061828613,1066,55,20,511.6933965462856,42,-520,-0.8733332753181458,-2.6199998259544373
1,0,-4,0,0.5638718605041504,1066,55,20,508.7031906591668,42,-517,-0.0,-3.680000066757202
1,0,-4,0,0.5653786659240723,1066,55,20,505.7130985344468,42,-514,-0.0,-3.680000066757202
1,0,-4,0,0.5675637722015381,1066,55,20,502.7231221624396,42,-511,-0.0,-3.680000066757202
1,0,-4,0,0.5721867084503174,1066,55,20,499.7332635800807,42,-508,-0.0,-3.680000066757202
1,-1,-4,0,0.5722088813781738,1066,55,20,496.7435248722967,42,-505,-0.9200000166893005,-3.680000066757202
1,0,-4,0,0.5735177993774414,1066,55,20,493.7539081734255,42,-502,-0.0,-3.680000066757202
1,0,-5,0,0.5756378173828125,1066,55,20,488.77149076505964,42,-497,-0.0,-5.0599998235702515
