dx,dy,button,rx,ry,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
0,0,0,-0.0,-0.0,0.5675868988037109,919.8306297385562,789,-492,1749,108,20,960,600,1
-2,0,0,-1.5800000429153442,-0.0,0.6797659397125244,920.6793217859737,790,-492,1749,108,20,960,600,1
-2,0,0,-1.5800000429153442,-0.0,0.6877758502960205,921.5283141161088,791,-492,1749,108,20,960,600,1
-6,-6,0,-7.394999742507935,-7.394999742507935,0.6955749988555908,923.8249300591626,798,-485,1749,108,20,960,600,1
-4,-6,0,-4.720000267028809,-7.080000400543213,0.7036459445953369,923.642329803014,802,-478,1749,108,20,960,600,1
-2,-4,0,-1.840000033378601,-3.680000066757202,0.7117040157318115,922.9705247219764,803,-475,1749,108,20,960,600,1
4,-2,0,3.680000066757202,-1.840000033378601,0.7596158981323242,919.8795620939305,800,-474,1749,108,20,960,600,1
10,-4,0,13.059999942779541,-5.223999977111816,0.7676608562469482,906.149551110516,787,-469,1749,108,20,960,600,1
15,-7,0,25.19999921321869,-11.759999632835388,0.775676965713501,879.0489300370368,762,-458,1749,108,20,960,600,1
22,-9,0,47.816524028778076,-19.561305284500122,0.7836098670959473,829.0148985566346,715,-439,1749,108,20,960,600,1
23,-10,0,52.06280255317688,-22.636001110076904,0.7927780151367188,773.2355967395762,663,-417,1749,108,20,960,600,1
33,-12,0,84.48943161964417,-30.723429679870605,0.7995669841766357,686.4265934037844,579,-387,1749,108,20,960,600,1
39,-15,0,104.0824327468872,-40.031704902648926,0.8076980113983154,578.2465469511912,475,-347,1749,108,20,960,600,1
36,-14,0,94.27263450622559,-36.661580085754395,0.8157730102539062,481.81500587111003,381,-311,1749,108,20,960,600,1
24,-13,0,56.17777633666992,-30.42962884902954,0.8237719535827637,419.6347285776605,325,-281,1749,108,20,960,600,1
15,-12,0,29.036841988563538,-23.22947359085083,0.8318119049072266,382.65761166695853,296,-258,1749,108,20,960,600,1
9,-13,0,14.15399980545044,-20.444666385650635,0.8396120071411133,359.0094849729475,282,-238,1749,108,20,960,600,1
6,-12,0,8.2384614944458,-16.4769229888916,0.8474538326263428,342.6471324142591,274,-222,1749,108,20,960,600,1
8,-18,0,15.486315727233887,-34.844210386276245,0.8555998802185059,310.0390601161052,259,-188,1749,108,20,960,600,1
10,-16,0,18.60555648803711,-29.768890380859375,0.8637850284576416,278.7247824486149,241,-159,1749,108,20,960,600,1
14,-16,0,28.926666736602783,-33.05904769897461,0.8718039989471436,237.4772716836841,213,-126,1749,108,20,960,600,1
20,-16,0,45.27200222015381,-36.21760177612305,0.8801138401031494,180.58856209122308,168,-90,1749,108,20,960,600,1
20,-14,0,44.40833568572998,-31.085834980010986,0.8877749443054199,127.32079230764728,124,-59,1749,108,20,960,600,1
23,-11,0,52.06280255317688,-24.899601221084595,0.8957319259643555,70.05623023850174,72,-35,1749,108,20,960,600,1
21,-10,0,45.64304566383362,-21.73478364944458,0.9037919044494629,20.4138126514911,27,-14,1749,108,20,960,600,1
20,-7,0,41.32380962371826,-14.463333368301392,0.9117848873138428,4.0,-14,0,1749,108,20,960,600,1
18,-6,0,33.4900016784668,-11.163333892822266,0.9196958541870117,38.27007354458868,-47,11,1749,108,20,960,600,1
16,-5,0,26.8799991607666,-8.399999737739563,0.9276528358459473,65.43208866258443,-73,19,1749,108,20,960,600,1
15,-6,0,25.19999921321869,-10.079999685287476,0.9356029033660889,92.20078277586722,-98,29,1749,108,20,960,600,1
9,-5,0,11.753999948501587,-6.5299999713897705,0.9436368942260742,104.48143954370944,-109,35,1749,108,20,960,600,1
8,-4,0,9.859999656677246,-4.929999828338623,0.9517028331756592,114.27791436936813,-118,39,1749,108,20,960,600,1
6,-4,0,7.080000400543213,-4.720000267028809,0.9597048759460449,122.18925826253812,-125,43,1749,108,20,960,600,1
2,-2,0,1.5800000429153442,-1.5800000429153442,0.9688568115234375,123.46160496562297,-126,44,1749,108,20,960,600,1
0,-2,0,-0.0,-1.5800000429153442,0.9758188724517822,123.79461872586654,-126,45,1749,108,20,960,600,1
1,-3,0,0.8733332753181458,-2.6199998259544373,0.9839498996734619,124.48048185517482,-126,47,1749,108,20,960,600,1
0,-2,0,-0.0,-1.5800000429153442,0.9917798042297363,124.8332303254654,-126,48,1749,108,20,960,600,1
0,-3,0,-0.0,-2.6199998259544373,0.9997868537902832,125.55810562264435,-126,50,1749,108,20,960,600,1
0,-2,0,-0.0,-1.5800000429153442,1.0077569484710693,125.93012911051031,-126,51,1749,108,20,960,600,1
0,-1,0,-0.0,-0.6899999976158142,1.0156309604644775,125.93012911051031,-126,51,1749,108,20,960,600,1
0,2,0,-0.0,1.5800000429153442,1.1357719898223877,125.55810562264435,-126,50,1749,108,20,960,600,1
-4,3,0,-4.047999858856201,3.035999894142151,1.143800973892212,120.74020039758238,-122,47,1749,108,20,960,600,1
-4,3,0,-4.047999858856201,3.035999894142151,1.1516649723052979,115.93649193144932,-118,44,1749,108,20,960,600,1
-4,2,0,-3.680000066757202,1.840000033378601,1.1598169803619385,112.77621919573839,-115,43,1749,108,20,960,600,1
-8,4,0,-9.859999656677246,4.929999828338623,1.1677048206329346,102.94689017409908,-106,39,1749,108,20,960,600,1
-5,2,0,-5.0599998235702515,2.0239999294281006,1.175797939300537,97.56393447619885,-101,37,1749,108,20,960,600,1
-7,3,0,-8.260000467300415,3.5400002002716064,1.1837339401245117,89.02019995940222,-93,34,1749,108,20,960,600,1
-8,5,0,-10.186666488647461,6.366666555404663,1.1918139457702637,77.5956619930462,-83,28,1749,108,20,960,600,1
-6,2,0,-6.670000076293945,2.2233333587646484,1.1996958255767822,71.27115109311545,-77,26,1749,108,20,960,600,1
-6,2,0,-6.670000076293945,2.2233333587646484,1.2076988220214844,64.94664769020693,-71,24,1749,108,20,960,600,1
-8,2,0,-9.859999656677246,2.4649999141693115,1.2157809734344482,55.7875368135941,-62,22,1749,108,20,960,600,1
-8,2,0,-9.859999656677246,2.4649999141693115,1.2238109111785889,46.64803615307419,-53,20,1749,108,20,960,600,1
-8,1,0,-9.859999656677246,1.2324999570846558,1.231801986694336,37.92702786528704,-44,19,1749,108,20,960,600,1
-8,1,0,-9.859999656677246,1.2324999570846558,1.2396469116210938,29.357337308308857,-35,18,1749,108,20,960,600,1
-7,1,0,-8.260000467300415,1.1800000667572021,1.247689962387085,21.906112267087632,-27,17,1749,108,20,960,600,1
-7,1,0,-8.260000467300415,1.1800000667572021,1.2557709217071533,14.839484696748443,-19,16,1749,108,20,960,600,1
-7,0,0,-8.260000467300415,-0.0,1.263929843902588,9.4164878389476,-11,16,1749,108,20,960,600,1
-6,1,0,-6.670000076293945,1.1116666793823242,1.2718169689178467,5.811388300841896,-5,15,1749,108,20,960,600,1
-3,1,0,-2.6199998259544373,0.8733332753181458,1.279688835144043,5.297058540778355,-3,15,1749,108,20,960,600,1
-2,0,0,-1.5800000429153442,-0.0,1.2876999378204346,5.1327459504215565,-2,15,1749,108,20,960,600,1
-1,0,0,-0.6899999976158142,-0.0,1.2955799102783203,5.1327459504215565,-2,15,1749,108,20,960,600,1
-1,0,0,-0.6899999976158142,-0.0,1.3037049770355225,5.1327459504215565,-2,15,1749,108,20,960,600,1
-1,1,0,-0.6899999976158142,0.6899999976158142,1.3356719017028809,5.1327459504215565,-2,15,1749,108,20,960,600,1
1,1,0,0.6899999976158142,0.6899999976158142,1.3756449222564697,5.1327459504215565,-2,15,1749,108,20,960,600,1
1,1,0,0.6899999976158142,0.6899999976158142,1.3839130401611328,5.1327459504215565,-2,15,1749,108,20,960,600,1
1,1,0,0.6899999976158142,0.6899999976158142,1.3917028903961182,5.1327459504215565,-2,15,1749,108,20,960,600,1
0,2,0,-0.0,1.5800000429153442,1.399718999862671,4.142135623730951,-2,14,1749,108,20,960,600,1
0,1,0,-0.0,0.6899999976158142,1.4557468891143799,4.142135623730951,-2,14,1749,108,20,960,600,1
0,0,1,-0.0,-0.0,1.4876878261566162,4.142135623730951,-2,14,1749,108,20,960,600,1
0,0,0,-0.0,-0.0,0.06829476356506348,1167.4513497818305,-1130,355,621,449,34,1751,94,2
0,1,0,-0.0,0.6899999976158142,0.1724996566772461,1167.4513497818305,-1130,355,621,449,34,1751,94,2
0,2,0,-0.0,1.5800000429153442,0.18040680885314941,1167.1520172680532,-1130,354,621,449,34,1751,94,2
-2,4,0,-1.840000033378601,3.680000066757202,0.18834567070007324,1165.303683492528,-1129,351,621,449,34,1751,94,2
-5,6,0,-5.900000333786011,7.080000400543213,0.19633865356445312,1158.4624621824382,-1124,344,621,449,34,1751,94,2
-9,6,0,-11.753999948501587,7.835999965667725,0.20430874824523926,1145.9006836355372,-1113,337,621,449,34,1751,94,2
-12,8,0,-17.37428569793701,11.582857131958008,0.21240782737731934,1126.4561644418206,-1096,326,621,449,34,1751,94,2
-20,9,0,-41.32380962371826,18.595714330673218,0.22051763534545898,1082.040035667491,-1055,308,621,449,34,1751,94,2
-19,10,0,-39.25761914253235,20.66190481185913,0.22934365272521973,1039.0303025955268,-1016,288,621,449,34,1751,94,2
-19,10,0,-39.25761914253235,20.66190481185913,0.23639869689941406,996.0908152776829,-977,268,621,449,34,1751,94,2
-20,11,0,-42.445454597473145,23.34500002861023,0.24437761306762695,949.5660867214409,-935,245,621,449,34,1751,94,2
-22,11,0,-48.84916925430298,24.42458462715149,0.2523517608642578,897.1170603374603,-887,221,621,449,34,1751,94,2
-21,9,0,-44.5677273273468,19.100454568862915,0.26038479804992676,849.8638878163054,-843,202,621,449,34,1751,94,2
-20,8,0,-41.32380962371826,16.529523849487305,0.268446683883667,806.2860985101108,-802,186,621,449,34,1751,94,2
-21,6,0,-43.390000104904175,12.397142887115479,0.2763967514038086,761.6892833473439,-759,174,621,449,34,1751,94,2
-20,5,0,-40.08999824523926,10.022499561309814,0.2843208312988281,720.466609413606,-719,164,621,449,34,1751,94,2
-19,3,0,-36.77999985218048,5.8073683977127075,0.2923707962036133,684.2631460443362,-683,159,621,449,34,1751,94,2
-18,1,0,-33.4900016784668,1.860555648803711,0.30034470558166504,651.927499808462,-650,158,621,449,34,1751,94,2
-17,2,0,-30.180001139640808,3.550588369369507,0.3084278106689453,622.0813719707373,-620,155,621,449,34,1751,94,2
-14,2,0,-20.269999980926514,2.895714282989502,0.316577672958374,602.2002906976062,-600,153,621,449,34,1751,94,2
-12,1,0,-16.249999523162842,1.3541666269302368,0.3244197368621826,586.4567093006755,-584,152,621,449,34,1751,94,2
-8,0,0,-9.859999656677246,-0.0,0.33239173889160156,577.7512084897348,-575,152,621,449,34,1751,94,2
-8,0,0,-9.859999656677246,-0.0,0.3402836322784424,569.054604964418,-566,152,621,449,34,1751,94,2
-6,0,0,-6.670000076293945,-0.0,0.3483436107635498,563.2620097852349,-560,152,621,449,34,1751,94,2
-5,0,0,-5.0599998235702515,-0.0,0.3563377857208252,558.438093977102,-555,152,621,449,34,1751,94,2
-4,0,0,-3.680000066757202,-0.0,0.36441779136657715,555.5451947226525,-552,152,621,449,34,1751,94,2
-4,1,0,-3.680000066757202,0.9200000166893005,0.3728656768798828,552.6534033954331,-549,152,621,449,34,1751,94,2
-6,2,0,-6.670000076293945,2.2233333587646484,0.38041067123413086,546.3373767113274,-543,150,621,449,34,1751,94,2
-7,2,0,-8.260000467300415,2.3600001335144043,0.38843274116516113,538.0936857864625,-535,148,621,449,34,1751,94,2
-8,4,0,-9.859999656677246,4.929999828338623,0.3964416980743408,528.3549302976916,-526,144,621,449,34,1751,94,2
-12,5,0,-16.4769229888916,6.865384578704834,0.4042646884918213,511.34079910603157,-510,138,621,449,34,1751,94,2
-14,6,0,-22.017333030700684,9.435999870300293,0.41222262382507324,487.76232030530963,-488,129,621,449,34,1751,94,2
-16,3,0,-26.8799991607666,5.039999842643738,0.4201517105102539,461.35133531746305,-462,124,621,449,34,1751,94,2
-17,3,0,-30.180001139640808,5.32588255405426,0.42829465866088867,431.0903926664797,-432,119,621,449,34,1751,94,2
-16,2,0,-26.8799991607666,3.359999895095825,0.4363846778869629,405.24637357827004,-406,116,621,449,34,1751,94,2
