dx,dy,rx,ry,button,time
-14,5,-27.030001163482666,9.653571844100952,0,0.33931946754455566
-16,5,-35.84000015258789,11.200000047683716,0,0.34431934356689453
-16,7,-37.87294387817383,16.56941294670105,0,0.35208654403686523
-16,6,-37.87294387817383,14.202353954315186,0,0.36054134368896484
-17,6,-42.16944408416748,14.883333206176758,0,0.36808133125305176
-16,7,-37.87294387817383,16.56941294670105,0,0.37626147270202637
-18,7,-46.468421459198,18.07105278968811,0,0.38418054580688477
-18,7,-46.468421459198,18.07105278968811,0,0.3924734592437744
-19,7,-50.77750253677368,18.70750093460083,0,0.4000413417816162
-18,7,-46.468421459198,18.07105278968811,0,0.40810155868530273
-17,7,-42.16944408416748,17.36388874053955,0,0.4167473316192627
-17,7,-42.16944408416748,17.36388874053955,0,0.4240584373474121
-16,7,-37.87294387817383,16.56941294670105,0,0.4338655471801758
-15,7,-33.60000014305115,15.680000066757202,0,0.44021034240722656
-13,8,-27.25666856765747,16.773334503173828,0,0.4482593536376953
-14,8,-31.360000133514404,17.920000076293945,0,0.45604443550109863
-13,8,-27.25666856765747,16.773334503173828,0,0.4641745090484619
-13,7,-25.099286794662476,13.515000581741333,0,0.4720754623413086
-13,7,-25.099286794662476,13.515000581741333,0,0.480149507522583
-11,6,-19.85499942302704,10.829999685287476,0,0.4888143539428711
-9,4,-15.279999732971191,6.791110992431641,0,0.4960625171661377
-7,4,-11.49750030040741,6.570000171661377,0,0.5045955181121826
-7,4,-11.49750030040741,6.570000171661377,0,0.5122413635253906
-7,3,-11.020000219345093,4.722857236862183,0,0.52036452293396
-6,4,-9.445714473724365,6.29714298248291,0,0.5318615436553955
-8,3,-13.140000343322754,4.927500128746033,0,0.5360455513000488
-7,3,-11.020000219345093,4.722857236862183,0,0.5441105365753174
-7,4,-11.49750030040741,6.570000171661377,0,0.5522863864898682
-9,3,-15.279999732971191,5.0933332443237305,0,0.5612454414367676
-8,5,-13.582221984863281,8.48888874053955,0,0.5684764385223389
-10,4,-17.40999937057495,6.9639997482299805,0,0.576357364654541
-12,6,-21.96923017501831,10.984615087509155,0,0.5840573310852051
-15,7,-33.60000014305115,15.680000066757202,0,0.5923123359680176
-14,7,-29.3533353805542,14.6766676902771,0,0.6000564098358154
-15,7,-33.60000014305115,15.680000066757202,0,0.6084375381469727
-14,6,-29.3533353805542,12.580000877380371,0,0.6160633563995361
-11,5,-19.85499942302704,9.024999737739563,0,0.6240653991699219
-10,4,-17.40999937057495,6.9639997482299805,0,0.632643461227417
-6,2,-8.890000104904175,2.9633333683013916,0,0.640033483505249
-2,2,-2.0899999141693115,2.0899999141693115,0,0.6482174396514893
-2,0,-2.0899999141693115,-0.0,0,0.6560544967651367
0,1,-0.0,0.9300000071525574,0,0.6880345344543457
0,1,-0.0,0.9300000071525574,0,0.7360663414001465
0,2,-0.0,2.0899999141693115,0,0.7440993785858154
0,2,-0.0,2.0899999141693115,0,0.7524495124816895
0,2,-0.0,2.0899999141693115,0,0.7601275444030762
0,2,-0.0,2.0899999141693115,0,0.7680573463439941
0,2,-0.0,2.0899999141693115,0,0.7764413356781006
-1,2,-1.0449999570846558,2.0899999141693115,0,0.7840754985809326
0,1,-0.0,0.9300000071525574,0,0.7922003269195557
-1,2,-1.0449999570846558,2.0899999141693115,0,0.8080675601959229
-1,1,-0.9300000071525574,0.9300000071525574,0,0.8160655498504639
-2,2,-2.0899999141693115,2.0899999141693115,0,0.8240375518798828
-2,2,-2.0899999141693115,2.0899999141693115,0,0.8322973251342773
-3,2,-3.4999998807907104,2.3333332538604736,0,0.8401503562927246
-3,2,-3.4999998807907104,2.3333332538604736,0,0.8494484424591064
-3,2,-3.4999998807907104,2.3333332538604736,0,0.8562765121459961
-4,0,-4.900000095367432,-0.0,0,0.8644063472747803
-4,1,-4.900000095367432,1.225000023841858,0,0.8723595142364502
-4,0,-4.900000095367432,-0.0,0,0.8802413940429688
-4,1,-4.900000095367432,1.225000023841858,0,0.8881304264068604
-5,0,-6.759999990463257,-0.0,0,0.8961994647979736
-3,1,-3.4999998807907104,1.1666666269302368,0,0.9040834903717041
-4,0,-4.900000095367432,-0.0,0,0.9122445583343506
-3,1,-3.4999998807907104,1.1666666269302368,0,0.9215164184570312
-4,1,-4.900000095367432,1.225000023841858,0,0.9302065372467041
-3,1,-3.4999998807907104,1.1666666269302368,0,0.9364335536956787
-2,1,-2.0899999141693115,1.0449999570846558,0,0.9451923370361328
-2,1,-2.0899999141693115,1.0449999570846558,0,0.9531245231628418
-1,0,-0.9300000071525574,-0.0,0,0.9618015289306641
-1,1,-0.9300000071525574,0.9300000071525574,0,0.9687814712524414
-2,1,-2.0899999141693115,1.0449999570846558,0,0.9761865139007568
-1,0,-0.9300000071525574,-0.0,0,0.9840855598449707
-2,1,-2.0899999141693115,1.0449999570846558,0,0.9922175407409668
-3,1,-3.4999998807907104,1.1666666269302368,0,1.0001945495605469
-2,1,-2.0899999141693115,1.0449999570846558,0,1.0080645084381104
-3,2,-3.4999998807907104,2.3333332538604736,0,1.0167255401611328
-2,2,-2.0899999141693115,2.0899999141693115,0,1.0240564346313477
-3,1,-3.4999998807907104,1.1666666269302368,0,1.032130479812622
-3,1,-3.4999998807907104,1.1666666269302368,0,1.0400824546813965
-2,2,-2.0899999141693115,2.0899999141693115,0,1.0480804443359375
-2,2,-2.0899999141693115,2.0899999141693115,0,1.0610275268554688
-3,2,-3.4999998807907104,2.3333332538604736,0,1.0696794986724854
-3,2,-3.4999998807907104,2.3333332538604736,0,1.0788514614105225
-2,2,-2.0899999141693115,2.0899999141693115,0,1.0858404636383057
-2,3,-2.3333332538604736,3.4999998807907104,0,1.0934524536132812
-2,2,-2.0899999141693115,2.0899999141693115,0,1.1012463569641113
-2,2,-2.0899999141693115,2.0899999141693115,0,1.1076164245605469
-1,2,-1.0449999570846558,2.0899999141693115,0,1.112269401550293
-1,2,-1.0449999570846558,2.0899999141693115,0,1.1227614879608154
-1,1,-0.9300000071525574,0.9300000071525574,0,1.128624439239502
-1,2,-1.0449999570846558,2.0899999141693115,0,1.14039945602417
0,1,-0.0,0.9300000071525574,0,1.1490724086761475
