dx,dy,rx,ry,button,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID,past20dxdy
-6,0,-6.670000076293945,-0.0,0,0.6900129318237305,474.19520856778416,-317,-366,589,182,20,960,540,1,"[[ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [-3  1]
 [-2  0]
 [-4  1]
 [-4  2]
 [-6  2]
 [-7  2]
 [-7  1]
 [-8  1]
 [-7  1]]"
-6,-1,-6.670000076293945,-1.1116666793823242,0,0.6980528831481934,469.5268501345884,-311,-365,589,182,20,960,540,1,"[[ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [-3  1]
 [-2  0]
 [-4  1]
 [-4  2]
 [-6  2]
 [-7  2]
 [-7  1]
 [-8  1]
 [-7  1]
 [-6  0]]"
-7,-3,-8.260000467300415,-3.5400002002716064,0,0.706218957901001,462.07308756166134,-303,-362,589,182,20,960,540,1,"[[ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [-3  1]
 [-2  0]
 [-4  1]
 [-4  2]
 [-6  2]
 [-7  2]
 [-7  1]
 [-8  1]
 [-7  1]
 [-6  0]
 [-6 -1]]"
-9,-5,-11.753999948501587,-6.5299999713897705,0,0.713871955871582,450.43457732885355,-292,-356,589,182,20,960,540,1,"[[ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [-3  1]
 [-2  0]
 [-4  1]
 [-4  2]
 [-6  2]
 [-7  2]
 [-7  1]
 [-8  1]
 [-7  1]
 [-6  0]
 [-6 -1]
 [-7 -3]]"
-10,-5,-13.318181037902832,-6.659090518951416,0,0.7221028804779053,437.5946827208742,-279,-350,589,182,20,960,540,1,"[[ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [-3  1]
 [-2  0]
 [-4  1]
 [-4  2]
 [-6  2]
 [-7  2]
 [-7  1]
 [-8  1]
 [-7  1]
 [-6  0]
 [-6 -1]
 [-7 -3]
 [-9 -5]]"
-11,-7,-15.103846073150635,-9.611538410186768,0,0.7300927639007568,421.2505072460785,-264,-341,589,182,20,960,540,1,"[[  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [ -3   1]
 [ -2   0]
 [ -4   1]
 [ -4   2]
 [ -6   2]
 [ -7   2]
 [ -7   1]
 [ -8   1]
 [ -7   1]
 [ -6   0]
 [ -6  -1]
 [ -7  -3]
 [ -9  -5]
 [-10  -5]]"
-12,-5,-16.4769229888916,-6.865384578704834,0,0.7377979755401611,406.8081093261022,-248,-335,589,182,20,960,540,1,"[[  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [ -3   1]
 [ -2   0]
 [ -4   1]
 [ -4   2]
 [ -6   2]
 [ -7   2]
 [ -7   1]
 [ -8   1]
 [ -7   1]
 [ -6   0]
 [ -6  -1]
 [ -7  -3]
 [ -9  -5]
 [-10  -5]
 [-11  -7]]"
-11,-6,-14.895832896232605,-8.124999761581421,0,0.7459437847137451,392.1007336476769,-234,-327,589,182,20,960,540,1,"[[  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [ -3   1]
 [ -2   0]
 [ -4   1]
 [ -4   2]
 [ -6   2]
 [ -7   2]
 [ -7   1]
 [ -8   1]
 [ -7   1]
 [ -6   0]
 [ -6  -1]
 [ -7  -3]
 [ -9  -5]
 [-10  -5]
 [-11  -7]
 [-12  -5]]"
-9,-8,-12.187499642372131,-10.833333015441895,0,0.7539608478546143,377.0051679241506,-222,-317,589,182,20,960,540,1,"[[  0   0]
 [  0   0]
 [  0   0]
 [ -3   1]
 [ -2   0]
 [ -4   1]
 [ -4   2]
 [ -6   2]
 [ -7   2]
 [ -7   1]
 [ -8   1]
 [ -7   1]
 [ -6   0]
 [ -6  -1]
 [ -7  -3]
 [ -9  -5]
 [-10  -5]
 [-11  -7]
 [-12  -5]
 [-11  -6]]"
-9,-9,-12.187499642372131,-12.187499642372131,0,0.7620117664337158,360.3039292257105,-210,-305,589,182,20,960,540,1,"[[  0   0]
 [  0   0]
 [ -3   1]
 [ -2   0]
 [ -4   1]
 [ -4   2]
 [ -6   2]
 [ -7   2]
 [ -7   1]
 [ -8   1]
 [ -7   1]
 [ -6   0]
 [ -6  -1]
 [ -7  -3]
 [ -9  -5]
 [-10  -5]
 [-11  -7]
 [-12  -5]
 [-11  -6]
 [ -9  -8]]"
-8,-12,-11.582857131958008,-17.37428569793701,0,0.7697949409484863,340.06427981157975,-199,-288,589,182,20,960,540,1,"[[  0   0]
 [ -3   1]
 [ -2   0]
 [ -4   1]
 [ -4   2]
 [ -6   2]
 [ -7   2]
 [ -7   1]
 [ -8   1]
 [ -7   1]
 [ -6   0]
 [ -6  -1]
 [ -7  -3]
 [ -9  -5]
 [-10  -5]
 [-11  -7]
 [-12  -5]
 [-11  -6]
 [ -9  -8]
 [ -9  -9]]"
-7,-12,-9.611538410186768,-16.4769229888916,0,0.7781498432159424,321.78908963376114,-190,-272,589,182,20,960,540,1,"[[ -3   1]
 [ -2   0]
 [ -4   1]
 [ -4   2]
 [ -6   2]
 [ -7   2]
 [ -7   1]
 [ -8   1]
 [ -7   1]
 [ -6   0]
 [ -6  -1]
 [ -7  -3]
 [ -9  -5]
 [-10  -5]
 [-11  -7]
 [-12  -5]
 [-11  -6]
 [ -9  -8]
 [ -9  -9]
 [ -8 -12]]"
-6,-13,-8.687142848968506,-18.822142839431763,0,0.7859768867492676,302.47399891831,-182,-254,589,182,20,960,540,1,"[[ -2   0]
 [ -4   1]
 [ -4   2]
 [ -6   2]
 [ -7   2]
 [ -7   1]
 [ -8   1]
 [ -7   1]
 [ -6   0]
 [ -6  -1]
 [ -7  -3]
 [ -9  -5]
 [-10  -5]
 [-11  -7]
 [-12  -5]
 [-11  -6]
 [ -9  -8]
 [ -9  -9]
 [ -8 -12]
 [ -7 -12]]"
-5,-13,-6.865384578704834,-17.84999990463257,0,0.7938859462738037,285.2033197645311,-176,-237,589,182,20,960,540,1,"[[ -4   1]
 [ -4   2]
 [ -6   2]
 [ -7   2]
 [ -7   1]
 [ -8   1]
 [ -7   1]
 [ -6   0]
 [ -6  -1]
 [ -7  -3]
 [ -9  -5]
 [-10  -5]
 [-11  -7]
 [-12  -5]
 [-11  -6]
 [ -9  -8]
 [ -9  -9]
 [ -8 -12]
 [ -7 -12]
 [ -6 -13]]"
-4,-12,-5.416666507720947,-16.249999523162842,0,0.8020598888397217,269.4315658618403,-171,-221,589,182,20,960,540,1,"[[ -4   2]
 [ -6   2]
 [ -7   2]
 [ -7   1]
 [ -8   1]
 [ -7   1]
 [ -6   0]
 [ -6  -1]
 [ -7  -3]
 [ -9  -5]
 [-10  -5]
 [-11  -7]
 [-12  -5]
 [-11  -6]
 [ -9  -8]
 [ -9  -9]
 [ -8 -12]
 [ -7 -12]
 [ -6 -13]
 [ -5 -13]]"
-4,-13,-5.492307662963867,-17.84999990463257,0,0.8098809719085693,253.00570336021235,-166,-204,589,182,20,960,540,1,"[[ -6   2]
 [ -7   2]
 [ -7   1]
 [ -8   1]
 [ -7   1]
 [ -6   0]
 [ -6  -1]
 [ -7  -3]
 [ -9  -5]
 [-10  -5]
 [-11  -7]
 [-12  -5]
 [-11  -6]
 [ -9  -8]
 [ -9  -9]
 [ -8 -12]
 [ -7 -12]
 [ -6 -13]
 [ -5 -13]
 [ -4 -12]]"
-4,-12,-5.416666507720947,-16.249999523162842,0,0.8179748058319092,237.51767613647314,-161,-188,589,182,20,960,540,1,"[[ -7   2]
 [ -7   1]
 [ -8   1]
 [ -7   1]
 [ -6   0]
 [ -6  -1]
 [ -7  -3]
 [ -9  -5]
 [-10  -5]
 [-11  -7]
 [-12  -5]
 [-11  -6]
 [ -9  -8]
 [ -9  -9]
 [ -8 -12]
 [ -7 -12]
 [ -6 -13]
 [ -5 -13]
 [ -4 -12]
 [ -4 -13]]"
-4,-12,-5.416666507720947,-16.249999523162842,0,0.8261699676513672,222.20680437919987,-156,-172,589,182,20,960,540,1,"[[ -7   1]
 [ -8   1]
 [ -7   1]
 [ -6   0]
 [ -6  -1]
 [ -7  -3]
 [ -9  -5]
 [-10  -5]
 [-11  -7]
 [-12  -5]
 [-11  -6]
 [ -9  -8]
 [ -9  -9]
 [ -8 -12]
 [ -7 -12]
 [ -6 -13]
 [ -5 -13]
 [ -4 -12]
 [ -4 -13]
 [ -4 -12]]"
-2,-11,-2.6636362075805664,-14.649999141693115,0,0.8339738845825195,210.6354459283458,-154,-158,589,182,20,960,540,1,"[[ -8   1]
 [ -7   1]
 [ -6   0]
 [ -6  -1]
 [ -7  -3]
 [ -9  -5]
 [-10  -5]
 [-11  -7]
 [-12  -5]
 [-11  -6]
 [ -9  -8]
 [ -9  -9]
 [ -8 -12]
 [ -7 -12]
 [ -6 -13]
 [ -5 -13]
 [ -4 -12]
 [ -4 -13]
 [ -4 -12]
 [ -4 -12]]"
-1,-11,-1.3318181037902832,-14.649999141693115,0,0.84195876121521,200.10711553871752,-153,-144,589,182,20,960,540,1,"[[ -7   1]
 [ -6   0]
 [ -6  -1]
 [ -7  -3]
 [ -9  -5]
 [-10  -5]
 [-11  -7]
 [-12  -5]
 [-11  -6]
 [ -9  -8]
 [ -9  -9]
 [ -8 -12]
 [ -7 -12]
 [ -6 -13]
 [ -5 -13]
 [ -4 -12]
 [ -4 -13]
 [ -4 -12]
 [ -4 -12]
 [ -2 -11]]"
-1,-10,-1.305999994277954,-13.059999942779541,0,0.8500168323516846,190.66140635408692,-152,-131,589,182,20,960,540,1,"[[ -6   0]
 [ -6  -1]
 [ -7  -3]
 [ -9  -5]
 [-10  -5]
 [-11  -7]
 [-12  -5]
 [-11  -6]
 [ -9  -8]
 [ -9  -9]
 [ -8 -12]
 [ -7 -12]
 [ -6 -13]
 [ -5 -13]
 [ -4 -12]
 [ -4 -13]
 [ -4 -12]
 [ -4 -12]
 [ -2 -11]
 [ -1 -11]]"
-1,-9,-1.2733333110809326,-11.459999799728394,0,0.8579549789428711,182.87560758167425,-151,-120,589,182,20,960,540,1,"[[ -6  -1]
 [ -7  -3]
 [ -9  -5]
 [-10  -5]
 [-11  -7]
 [-12  -5]
 [-11  -6]
 [ -9  -8]
 [ -9  -9]
 [ -8 -12]
 [ -7 -12]
 [ -6 -13]
 [ -5 -13]
 [ -4 -12]
 [ -4 -13]
 [ -4 -12]
 [ -4 -12]
 [ -2 -11]
 [ -1 -11]
 [ -1 -10]]"
-2,-8,-2.4649999141693115,-9.859999656677246,0,0.8661079406738281,175.80096878111266,-149,-111,589,182,20,960,540,1,"[[ -7  -3]
 [ -9  -5]
 [-10  -5]
 [-11  -7]
 [-12  -5]
 [-11  -6]
 [ -9  -8]
 [ -9  -9]
 [ -8 -12]
 [ -7 -12]
 [ -6 -13]
 [ -5 -13]
 [ -4 -12]
 [ -4 -13]
 [ -4 -12]
 [ -4 -12]
 [ -2 -11]
 [ -1 -11]
 [ -1 -10]
 [ -1  -9]]"
-2,-7,-2.3600001335144043,-8.260000467300415,0,0.8740417957305908,169.49373248110922,-147,-103,589,182,20,960,540,1,"[[ -9  -5]
 [-10  -5]
 [-11  -7]
 [-12  -5]
 [-11  -6]
 [ -9  -8]
 [ -9  -9]
 [ -8 -12]
 [ -7 -12]
 [ -6 -13]
 [ -5 -13]
 [ -4 -12]
 [ -4 -13]
 [ -4 -12]
 [ -4 -12]
 [ -2 -11]
 [ -1 -11]
 [ -1 -10]
 [ -1  -9]
 [ -2  -8]]"
-2,-6,-2.2233333587646484,-6.670000076293945,0,0.8820137977600098,164.45343218177166,-145,-97,589,182,20,960,540,1,"[[-10  -5]
 [-11  -7]
 [-12  -5]
 [-11  -6]
 [ -9  -8]
 [ -9  -9]
 [ -8 -12]
 [ -7 -12]
 [ -6 -13]
 [ -5 -13]
 [ -4 -12]
 [ -4 -13]
 [ -4 -12]
 [ -4 -12]
 [ -2 -11]
 [ -1 -11]
 [ -1 -10]
 [ -1  -9]
 [ -2  -8]
 [ -2  -7]]"
-2,-5,-2.0239999294281006,-5.0599998235702515,0,0.8900587558746338,160.03823099526764,-143,-92,589,182,20,960,540,1,"[[-11  -7]
 [-12  -5]
 [-11  -6]
 [ -9  -8]
 [ -9  -9]
 [ -8 -12]
 [ -7 -12]
 [ -6 -13]
 [ -5 -13]
 [ -4 -12]
 [ -4 -13]
 [ -4 -12]
 [ -4 -12]
 [ -2 -11]
 [ -1 -11]
 [ -1 -10]
 [ -1  -9]
 [ -2  -8]
 [ -2  -7]
 [ -2  -6]]"
-2,-2,-1.5800000429153442,-1.5800000429153442,0,0.8982028961181641,158.65645555388622,-142,-91,589,182,20,960,540,1,"[[-12  -5]
 [-11  -6]
 [ -9  -8]
 [ -9  -9]
 [ -8 -12]
 [ -7 -12]
 [ -6 -13]
 [ -5 -13]
 [ -4 -12]
 [ -4 -13]
 [ -4 -12]
 [ -4 -12]
 [ -2 -11]
 [ -1 -11]
 [ -1 -10]
 [ -1  -9]
 [ -2  -8]
 [ -2  -7]
 [ -2  -6]
 [ -2  -5]]"
-4,-4,-4.047999858856201,-4.047999858856201,0,0.9059617519378662,153.1349134918703,-138,-87,589,182,20,960,540,1,"[[-11  -6]
 [ -9  -8]
 [ -9  -9]
 [ -8 -12]
 [ -7 -12]
 [ -6 -13]
 [ -5 -13]
 [ -4 -12]
 [ -4 -13]
 [ -4 -12]
 [ -4 -12]
 [ -2 -11]
 [ -1 -11]
 [ -1 -10]
 [ -1  -9]
 [ -2  -8]
 [ -2  -7]
 [ -2  -6]
 [ -2  -5]
 [ -2  -2]]"
-3,-2,-2.6199998259544373,-1.7466665506362915,0,0.9137918949127197,150.90991268408544,-136,-86,589,182,20,960,540,1,"[[ -9  -8]
 [ -9  -9]
 [ -8 -12]
 [ -7 -12]
 [ -6 -13]
 [ -5 -13]
 [ -4 -12]
 [ -4 -13]
 [ -4 -12]
 [ -4 -12]
 [ -2 -11]
 [ -1 -11]
 [ -1 -10]
 [ -1  -9]
 [ -2  -8]
 [ -2  -7]
 [ -2  -6]
 [ -2  -5]
 [ -2  -2]
 [ -4  -4]]"
-5,-3,-5.0599998235702515,-3.035999894142151,0,0.9220798015594482,145.08062419270823,-131,-83,589,182,20,960,540,1,"[[ -9  -9]
 [ -8 -12]
 [ -7 -12]
 [ -6 -13]
 [ -5 -13]
 [ -4 -12]
 [ -4 -13]
 [ -4 -12]
 [ -4 -12]
 [ -2 -11]
 [ -1 -11]
 [ -1 -10]
 [ -1  -9]
 [ -2  -8]
 [ -2  -7]
 [ -2  -6]
 [ -2  -5]
 [ -2  -2]
 [ -4  -4]
 [ -3  -2]]"
-6,-2,-6.670000076293945,-2.2233333587646484,0,0.9300198554992676,138.94965592440957,-125,-81,589,182,20,960,540,1,"[[ -8 -12]
 [ -7 -12]
 [ -6 -13]
 [ -5 -13]
 [ -4 -12]
 [ -4 -13]
 [ -4 -12]
 [ -4 -12]
 [ -2 -11]
 [ -1 -11]
 [ -1 -10]
 [ -1  -9]
 [ -2  -8]
 [ -2  -7]
 [ -2  -6]
 [ -2  -5]
 [ -2  -2]
 [ -4  -4]
 [ -3  -2]
 [ -5  -3]]"
-5,-3,-5.0599998235702515,-3.035999894142151,0,0.9380548000335693,133.12232530251876,-120,-78,589,182,20,960,540,1,"[[ -7 -12]
 [ -6 -13]
 [ -5 -13]
 [ -4 -12]
 [ -4 -13]
 [ -4 -12]
 [ -4 -12]
 [ -2 -11]
 [ -1 -11]
 [ -1 -10]
 [ -1  -9]
 [ -2  -8]
 [ -2  -7]
 [ -2  -6]
 [ -2  -5]
 [ -2  -2]
 [ -4  -4]
 [ -3  -2]
 [ -5  -3]
 [ -6  -2]]"
-5,-1,-5.0599998235702515,-1.0119999647140503,0,0.9460079669952393,128.3979768638256,-115,-77,589,182,20,960,540,1,"[[ -6 -13]
 [ -5 -13]
 [ -4 -12]
 [ -4 -13]
 [ -4 -12]
 [ -4 -12]
 [ -2 -11]
 [ -1 -11]
 [ -1 -10]
 [ -1  -9]
 [ -2  -8]
 [ -2  -7]
 [ -2  -6]
 [ -2  -5]
 [ -2  -2]
 [ -4  -4]
 [ -3  -2]
 [ -5  -3]
 [ -6  -2]
 [ -5  -3]]"
-5,-2,-5.0599998235702515,-2.0239999294281006,0,0.9540448188781738,123.13526955694348,-110,-75,589,182,20,960,540,1,"[[ -5 -13]
 [ -4 -12]
 [ -4 -13]
 [ -4 -12]
 [ -4 -12]
 [ -2 -11]
 [ -1 -11]
 [ -1 -10]
 [ -1  -9]
 [ -2  -8]
 [ -2  -7]
 [ -2  -6]
 [ -2  -5]
 [ -2  -2]
 [ -4  -4]
 [ -3  -2]
 [ -5  -3]
 [ -6  -2]
 [ -5  -3]
 [ -5  -1]]"
-7,-2,-8.260000467300415,-2.3600001335144043,0,0.9620327949523926,115.4312560727987,-102,-73,589,182,20,960,540,1,"[[ -4 -12]
 [ -4 -13]
 [ -4 -12]
 [ -4 -12]
 [ -2 -11]
 [ -1 -11]
 [ -1 -10]
 [ -1  -9]
 [ -2  -8]
 [ -2  -7]
 [ -2  -6]
 [ -2  -5]
 [ -2  -2]
 [ -4  -4]
 [ -3  -2]
 [ -5  -3]
 [ -6  -2]
 [ -5  -3]
 [ -5  -1]
 [ -5  -2]]"
-6,-2,-6.670000076293945,-2.2233333587646484,0,0.9700047969818115,109.4026800369238,-96,-71,589,182,20,960,540,1,"[[ -4 -13]
 [ -4 -12]
 [ -4 -12]
 [ -2 -11]
 [ -1 -11]
 [ -1 -10]
 [ -1  -9]
 [ -2  -8]
 [ -2  -7]
 [ -2  -6]
 [ -2  -5]
 [ -2  -2]
 [ -4  -4]
 [ -3  -2]
 [ -5  -3]
 [ -6  -2]
 [ -5  -3]
 [ -5  -1]
 [ -5  -2]
 [ -7  -2]]"
-7,-2,-8.260000467300415,-2.3600001335144043,0,0.9780757427215576,101.8257573191436,-88,-69,589,182,20,960,540,1,"[[ -4 -12]
 [ -4 -12]
 [ -2 -11]
 [ -1 -11]
 [ -1 -10]
 [ -1  -9]
 [ -2  -8]
 [ -2  -7]
 [ -2  -6]
 [ -2  -5]
 [ -2  -2]
 [ -4  -4]
 [ -3  -2]
 [ -5  -3]
 [ -6  -2]
 [ -5  -3]
 [ -5  -1]
 [ -5  -2]
 [ -7  -2]
 [ -6  -2]]"
-5,-3,-5.0599998235702515,-3.035999894142151,0,0.9858589172363281,96.04244433244644,-83,-66,589,182,20,960,540,1,"[[ -4 -12]
 [ -2 -11]
 [ -1 -11]
 [ -1 -10]
 [ -1  -9]
 [ -2  -8]
 [ -2  -7]
 [ -2  -6]
 [ -2  -5]
 [ -2  -2]
 [ -4  -4]
 [ -3  -2]
 [ -5  -3]
 [ -6  -2]
 [ -5  -3]
 [ -5  -1]
 [ -5  -2]
 [ -7  -2]
 [ -6  -2]
 [ -7  -2]]"
-5,-2,-5.0599998235702515,-2.0239999294281006,0,0.9942069053649902,90.89598604503551,-78,-64,589,182,20,960,540,1,"[[ -2 -11]
 [ -1 -11]
 [ -1 -10]
 [ -1  -9]
 [ -2  -8]
 [ -2  -7]
 [ -2  -6]
 [ -2  -5]
 [ -2  -2]
 [ -4  -4]
 [ -3  -2]
 [ -5  -3]
 [ -6  -2]
 [ -5  -3]
 [ -5  -1]
 [ -5  -2]
 [ -7  -2]
 [ -6  -2]
 [ -7  -2]
 [ -5  -3]]"
-4,-3,-4.047999858856201,-3.035999894142151,0,1.001929759979248,85.90099061010788,-74,-61,589,182,20,960,540,1,"[[ -1 -11]
 [ -1 -10]
 [ -1  -9]
 [ -2  -8]
 [ -2  -7]
 [ -2  -6]
 [ -2  -5]
 [ -2  -2]
 [ -4  -4]
 [ -3  -2]
 [ -5  -3]
 [ -6  -2]
 [ -5  -3]
 [ -5  -1]
 [ -5  -2]
 [ -7  -2]
 [ -6  -2]
 [ -7  -2]
 [ -5  -3]
 [ -5  -2]]"
-4,-3,-4.047999858856201,-3.035999894142151,0,1.0099587440490723,80.9065454189081,-70,-58,589,182,20,960,540,1,"[[ -1 -10]
 [ -1  -9]
 [ -2  -8]
 [ -2  -7]
 [ -2  -6]
 [ -2  -5]
 [ -2  -2]
 [ -4  -4]
 [ -3  -2]
 [ -5  -3]
 [ -6  -2]
 [ -5  -3]
 [ -5  -1]
 [ -5  -2]
 [ -7  -2]
 [ -6  -2]
 [ -7  -2]
 [ -5  -3]
 [ -5  -2]
 [ -4  -3]]"
-3,-4,-3.035999894142151,-4.047999858856201,0,1.0180449485778809,76.05230967266364,-67,-54,589,182,20,960,540,1,"[[-1 -9]
 [-2 -8]
 [-2 -7]
 [-2 -6]
 [-2 -5]
 [-2 -2]
 [-4 -4]
 [-3 -2]
 [-5 -3]
 [-6 -2]
 [-5 -3]
 [-5 -1]
 [-5 -2]
 [-7 -2]
 [-6 -2]
 [-7 -2]
 [-5 -3]
 [-5 -2]
 [-4 -3]
 [-4 -3]]"
-3,-3,-2.7600000500679016,-2.7600000500679016,0,1.025864839553833,73.24061508662703,-65,-52,589,182,20,960,540,1,"[[-2 -8]
 [-2 -7]
 [-2 -6]
 [-2 -5]
 [-2 -2]
 [-4 -4]
 [-3 -2]
 [-5 -3]
 [-6 -2]
 [-5 -3]
 [-5 -1]
 [-5 -2]
 [-7 -2]
 [-6 -2]
 [-7 -2]
 [-5 -3]
 [-5 -2]
 [-4 -3]
 [-4 -3]
 [-3 -4]]"
-2,-3,-1.7466665506362915,-2.6199998259544373,0,1.034087896347046,71.21576201698781,-64,-50,589,182,20,960,540,1,"[[-2 -7]
 [-2 -6]
 [-2 -5]
 [-2 -2]
 [-4 -4]
 [-3 -2]
 [-5 -3]
 [-6 -2]
 [-5 -3]
 [-5 -1]
 [-5 -2]
 [-7 -2]
 [-6 -2]
 [-7 -2]
 [-5 -3]
 [-5 -2]
 [-4 -3]
 [-4 -3]
 [-3 -4]
 [-3 -3]]"
-3,-3,-2.7600000500679016,-2.7600000500679016,0,1.041874885559082,68.40918313565064,-62,-48,589,182,20,960,540,1,"[[-2 -6]
 [-2 -5]
 [-2 -2]
 [-4 -4]
 [-3 -2]
 [-5 -3]
 [-6 -2]
 [-5 -3]
 [-5 -1]
 [-5 -2]
 [-7 -2]
 [-6 -2]
 [-7 -2]
 [-5 -3]
 [-5 -2]
 [-4 -3]
 [-4 -3]
 [-3 -4]
 [-3 -3]
 [-2 -3]]"
