dx,dy,rx,ry,button,time
-2,0,-2.0,-0.0,0,1.1973233222961426
-1,0,-1.0,-0.0,0,1.197838306427002
-2,0,-2.0,-0.0,0,1.1978504657745361
-2,-1,-2.0,-1.0,0,1.19785737991333
-2,0,-2.0,-0.0,0,1.197864294052124
-2,0,-2.0,-0.0,0,1.1999483108520508
-1,-1,-1.0,-1.0,0,1.2056663036346436
-2,0,-2.0,-0.0,0,1.2056803703308105
-2,-1,-2.0,-1.0,0,1.2058184146881104
-2,-1,-2.0,-1.0,0,1.2081024646759033
-2,-1,-2.0,-1.0,0,1.213369369506836
-2,-1,-2.0,-1.0,0,1.213381290435791
-2,-2,-2.0,-2.0,0,1.213787317276001
-2,-1,-2.0,-1.0,0,1.2160913944244385
-2,-1,-2.0,-1.0,0,1.2226753234863281
-2,-2,-2.0,-2.0,0,1.223299503326416
-2,-2,-2.0,-2.0,0,1.2233123779296875
-1,-2,-1.0,-2.0,0,1.2238953113555908
-2,-2,-2.0,-2.0,0,1.225771427154541
-2,-1,-2.0,-1.0,0,1.2307462692260742
-1,-2,-1.0,-2.0,0,1.230757474899292
-2,-2,-2.0,-2.0,0,1.2317993640899658
-1,-2,-1.0,-2.0,0,1.2340953350067139
-1,-1,-1.0,-1.0,0,1.2404744625091553
-1,-2,-1.0,-2.0,0,1.2461915016174316
-2,-1,-2.0,-1.0,0,1.2466404438018799
0,-1,-0.0,-1.0,0,1.2466504573822021
-1,-2,-1.0,-2.0,0,1.246657371520996
-1,-1,-1.0,-1.0,0,1.24666428565979
0,-1,-0.0,-1.0,0,1.2477984428405762
-1,-1,-1.0,-1.0,0,1.2499353885650635
0,-1,-0.0,-1.0,0,1.260662317276001
-1,-1,-1.0,-1.0,0,1.2606773376464844
0,-1,-0.0,-1.0,0,1.2607004642486572
-1,-1,-1.0,-1.0,0,1.267240285873413
0,-1,-0.0,-1.0,0,1.2679054737091064
0,-1,-0.0,-1.0,0,1.2720203399658203
-1,-1,-1.0,-1.0,0,1.2774834632873535
0,-1,-0.0,-1.0,0,1.2836403846740723
-1,0,-1.0,-0.0,0,1.2843313217163086
0,-1,-0.0,-1.0,0,1.284346342086792
0,-1,-0.0,-1.0,0,1.286149501800537
-1,-1,-1.0,-1.0,0,1.2920973300933838
-1,-1,-1.0,-1.0,0,1.2921104431152344
0,-1,-0.0,-1.0,0,1.2938344478607178
0,-1,-0.0,-1.0,0,1.2988643646240234
-1,-1,-1.0,-1.0,0,1.2988762855529785
0,-1,-0.0,-1.0,0,1.300058364868164
0,-1,-0.0,-1.0,0,1.3020374774932861
0,-1,-0.0,-1.0,0,1.3122024536132812
0,-1,-0.0,-1.0,0,1.3231585025787354
0,-1,-0.0,-1.0,0,1.3231863975524902
0,-1,-0.0,-1.0,0,1.333289384841919
0,-1,-0.0,-1.0,0,1.3445074558258057
0,-1,-0.0,-1.0,0,1.3445284366607666
0,-1,-0.0,-1.0,0,1.3546602725982666
1,-1,1.0,-1.0,0,1.3654003143310547
0,-1,-0.0,-1.0,0,1.3739984035491943
1,-1,1.0,-1.0,0,1.3801734447479248
0,-1,-0.0,-1.0,0,1.380202293395996
1,0,1.0,-0.0,0,1.3802094459533691
0,-1,-0.0,-1.0,0,1.380216360092163
1,-1,1.0,-1.0,0,1.3802223205566406
1,0,1.0,-0.0,0,1.3802282810211182
0,-1,-0.0,-1.0,0,1.3802344799041748
1,0,1.0,-0.0,0,1.380239486694336
1,0,1.0,-0.0,0,1.3802454471588135
0,-1,-0.0,-1.0,0,1.380251407623291
1,0,1.0,-0.0,0,1.3802573680877686
1,0,1.0,-0.0,0,1.3802623748779297
1,-1,1.0,-1.0,0,1.3802692890167236
1,0,1.0,-0.0,0,1.3802742958068848
1,0,1.0,-0.0,0,1.3802804946899414
1,0,1.0,-0.0,0,1.380286455154419
1,0,1.0,-0.0,0,1.3802924156188965
1,-1,1.0,-1.0,0,1.3802974224090576
1,0,1.0,-0.0,0,1.3859233856201172
1,0,1.0,-0.0,0,1.3880133628845215
1,0,1.0,-0.0,0,1.3918282985687256
1,0,1.0,-0.0,0,1.3961663246154785
1,0,1.0,-0.0,0,1.397944450378418
0,-1,-0.0,-1.0,0,1.4038913249969482
1,0,1.0,-0.0,0,1.4059553146362305
1,0,1.0,-0.0,0,1.4121043682098389
1,0,1.0,-0.0,0,1.4161453247070312
1,0,1.0,-0.0,0,1.4261033535003662
1,0,1.0,-0.0,0,1.4520783424377441
1,0,1.0,-0.0,0,1.4698173999786377
1,0,1.0,-0.0,0,1.4819812774658203
1,0,1.0,-0.0,0,1.4959492683410645
1,0,1.0,-0.0,0,1.5041513442993164
0,0,-0.0,-0.0,1,1.604156494140625
0,0,-0.0,-0.0,0,1.667283296585083
0,1,-0.0,1.0,0,1.9179234504699707
0,1,-0.0,1.0,0,1.924459457397461
-1,0,-1.0,-0.0,0,1.9249603748321533
0,1,-0.0,1.0,0,1.925783395767212
-1,1,-1.0,1.0,0,1.929802417755127
0,1,-0.0,1.0,0,1.9362504482269287
0,0,-0.0,-0.0,1,1.9414384365081787
,,,,,
2,0,2.0,-0.0,0,0.7007946968078613
2,1,2.0,1.0,0,0.7008066177368164
2,1,2.0,1.0,0,0.7008156776428223
1,0,1.0,-0.0,0,0.706979513168335
2,1,2.0,1.0,0,0.7075376510620117
1,0,1.0,-0.0,0,0.7075486183166504
2,1,2.0,1.0,0,0.7086975574493408
1,0,1.0,-0.0,0,0.7157576084136963
1,0,1.0,-0.0,0,0.7157716751098633
1,0,1.0,-0.0,0,0.7216966152191162
1,1,1.0,1.0,0,0.7217075824737549
1,0,1.0,-0.0,0,0.7217156887054443
1,0,1.0,-0.0,0,0.7217216491699219
1,0,1.0,-0.0,0,0.7225286960601807
1,1,1.0,1.0,0,0.728792667388916
1,0,1.0,-0.0,0,0.728806734085083
1,0,1.0,-0.0,0,0.7288155555725098
