dx,dy,rx,ry,button,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID,past20dxdy
0,0,-0.0,-0.0,0,0.567302942276001,430.01022715386966,3,440,963,980,20,960,540,1,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]"
1,0,0.5799999833106995,-0.0,0,0.8084919452667236,430.01022715386966,3,440,963,980,20,960,540,1,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]"
3,-2,2.180000066757202,-1.4533333778381348,0,0.8162031173706055,431.0011337853906,1,441,963,980,20,960,540,1,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [1 0]]"
8,-4,8.220000267028809,-4.110000133514404,0,0.8243241310119629,435.05505277437305,-7,445,963,980,20,960,540,1,"[[ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 1  0]
 [ 3 -2]]"
9,-5,9.792000532150269,-5.440000295639038,0,0.8321759700775146,440.28435460273323,-16,450,963,980,20,960,540,1,"[[ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 1  0]
 [ 3 -2]
 [ 8 -4]]"
12,-7,13.72615385055542,-8.006923079490662,0,0.84027099609375,448.9172038614373,-29,458,963,980,20,960,540,1,"[[ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 1  0]
 [ 3 -2]
 [ 8 -4]
 [ 9 -5]]"
15,-8,22.200000286102295,-11.84000015258789,0,0.8484160900115967,461.7647718937903,-51,469,963,980,20,960,540,1,"[[ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 1  0]
 [ 3 -2]
 [ 8 -4]
 [ 9 -5]
 [12 -7]]"
17,-10,27.423683762550354,-16.13157868385315,0,0.8563661575317383,481.2321243567037,-78,485,963,980,20,960,540,1,"[[ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 0  0]
 [ 1  0]
 [ 3 -2]
 [ 8 -4]
 [ 9 -5]
 [12 -7]
 [15 -8]]"
17,-8,26.34999918937683,-12.399999618530273,0,0.8644199371337891,497.76470928964727,-104,497,963,980,20,960,540,1,"[[  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  1   0]
 [  3  -2]
 [  8  -4]
 [  9  -5]
 [ 12  -7]
 [ 15  -8]
 [ 17 -10]]"
17,-8,26.34999918937683,-12.399999618530273,0,0.8721630573272705,515.338938210371,-130,509,963,980,20,960,540,1,"[[  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  1   0]
 [  3  -2]
 [  8  -4]
 [  9  -5]
 [ 12  -7]
 [ 15  -8]
 [ 17 -10]
 [ 17  -8]]"
18,-6,27.899999141693115,-9.299999713897705,0,0.8802931308746338,531.2698033328666,-157,518,963,980,20,960,540,1,"[[  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  1   0]
 [  3  -2]
 [  8  -4]
 [  9  -5]
 [ 12  -7]
 [ 15  -8]
 [ 17 -10]
 [ 17  -8]
 [ 17  -8]]"
18,-6,27.899999141693115,-9.299999713897705,0,0.8884079456329346,548.1979935470926,-184,527,963,980,20,960,540,1,"[[  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  1   0]
 [  3  -2]
 [  8  -4]
 [  9  -5]
 [ 12  -7]
 [ 15  -8]
 [ 17 -10]
 [ 17  -8]
 [ 17  -8]
 [ 18  -6]]"
16,-5,22.399999618530273,-6.9999998807907104,0,0.8964130878448486,561.4236606931848,-206,533,963,980,20,960,540,1,"[[  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  1   0]
 [  3  -2]
 [  8  -4]
 [  9  -5]
 [ 12  -7]
 [ 15  -8]
 [ 17 -10]
 [ 17  -8]
 [ 17  -8]
 [ 18  -6]
 [ 18  -6]]"
16,-5,22.399999618530273,-6.9999998807907104,0,0.9043900966644287,575.2392673086795,-228,539,963,980,20,960,540,1,"[[  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  1   0]
 [  3  -2]
 [  8  -4]
 [  9  -5]
 [ 12  -7]
 [ 15  -8]
 [ 17 -10]
 [ 17  -8]
 [ 17  -8]
 [ 18  -6]
 [ 18  -6]
 [ 16  -5]]"
16,-5,22.399999618530273,-6.9999998807907104,0,0.9122540950775146,589.6040360104324,-250,545,963,980,20,960,540,1,"[[  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  1   0]
 [  3  -2]
 [  8  -4]
 [  9  -5]
 [ 12  -7]
 [ 15  -8]
 [ 17 -10]
 [ 17  -8]
 [ 17  -8]
 [ 18  -6]
 [ 18  -6]
 [ 16  -5]
 [ 16  -5]]"
14,-5,16.899999618530273,-6.035714149475098,0,0.9202640056610107,601.8472031479755,-266,551,963,980,20,960,540,1,"[[  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  1   0]
 [  3  -2]
 [  8  -4]
 [  9  -5]
 [ 12  -7]
 [ 15  -8]
 [ 17 -10]
 [ 17  -8]
 [ 17  -8]
 [ 18  -6]
 [ 18  -6]
 [ 16  -5]
 [ 16  -5]
 [ 16  -5]]"
13,-4,14.870000004768372,-4.575384616851807,0,0.928333044052124,611.6309194369276,-280,555,963,980,20,960,540,1,"[[  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  1   0]
 [  3  -2]
 [  8  -4]
 [  9  -5]
 [ 12  -7]
 [ 15  -8]
 [ 17 -10]
 [ 17  -8]
 [ 17  -8]
 [ 18  -6]
 [ 18  -6]
 [ 16  -5]
 [ 16  -5]
 [ 16  -5]
 [ 14  -5]]"
10,-4,10.880000591278076,-4.3520002365112305,0,0.9362540245056152,619.7467745054356,-290,559,963,980,20,960,540,1,"[[  0   0]
 [  0   0]
 [  0   0]
 [  0   0]
 [  1   0]
 [  3  -2]
 [  8  -4]
 [  9  -5]
 [ 12  -7]
 [ 15  -8]
 [ 17 -10]
 [ 17  -8]
 [ 17  -8]
 [ 18  -6]
 [ 18  -6]
 [ 16  -5]
 [ 16  -5]
 [ 16  -5]
 [ 14  -5]
 [ 13  -4]]"
8,-4,8.220000267028809,-4.110000133514404,0,0.9444639682769775,627.0031397096877,-298,563,963,980,20,960,540,1,"[[  0   0]
 [  0   0]
 [  0   0]
 [  1   0]
 [  3  -2]
 [  8  -4]
 [  9  -5]
 [ 12  -7]
 [ 15  -8]
 [ 17 -10]
 [ 17  -8]
 [ 17  -8]
 [ 18  -6]
 [ 18  -6]
 [ 16  -5]
 [ 16  -5]
 [ 16  -5]
 [ 14  -5]
 [ 13  -4]
 [ 10  -4]]"
5,-3,4.21999990940094,-2.531999945640564,0,0.9523420333862305,630.647328879158,-302,565,963,980,20,960,540,1,"[[  0   0]
 [  0   0]
 [  1   0]
 [  3  -2]
 [  8  -4]
 [  9  -5]
 [ 12  -7]
 [ 15  -8]
 [ 17 -10]
 [ 17  -8]
 [ 17  -8]
 [ 18  -6]
 [ 18  -6]
 [ 16  -5]
 [ 16  -5]
 [ 16  -5]
 [ 14  -5]
 [ 13  -4]
 [ 10  -4]
 [  8  -4]]"
3,-2,2.180000066757202,-1.4533333778381348,0,0.9603071212768555,632.4733457506234,-304,566,963,980,20,960,540,1,"[[  0   0]
 [  1   0]
 [  3  -2]
 [  8  -4]
 [  9  -5]
 [ 12  -7]
 [ 15  -8]
 [ 17 -10]
 [ 17  -8]
 [ 17  -8]
 [ 18  -6]
 [ 18  -6]
 [ 16  -5]
 [ 16  -5]
 [ 16  -5]
 [ 14  -5]
 [ 13  -4]
 [ 10  -4]
 [  8  -4]
 [  5  -3]]"
2,-2,1.309999942779541,-1.309999942779541,0,0.9683351516723633,633.8276166801172,-305,567,963,980,20,960,540,1,"[[  1   0]
 [  3  -2]
 [  8  -4]
 [  9  -5]
 [ 12  -7]
 [ 15  -8]
 [ 17 -10]
 [ 17  -8]
 [ 17  -8]
 [ 18  -6]
 [ 18  -6]
 [ 16  -5]
 [ 16  -5]
 [ 16  -5]
 [ 14  -5]
 [ 13  -4]
 [ 10  -4]
 [  8  -4]
 [  5  -3]
 [  3  -2]]"
1,-1,0.5799999833106995,-0.5799999833106995,0,0.9765031337738037,633.8276166801172,-305,567,963,980,20,960,540,1,"[[  3  -2]
 [  8  -4]
 [  9  -5]
 [ 12  -7]
 [ 15  -8]
 [ 17 -10]
 [ 17  -8]
 [ 17  -8]
 [ 18  -6]
 [ 18  -6]
 [ 16  -5]
 [ 16  -5]
 [ 16  -5]
 [ 14  -5]
 [ 13  -4]
 [ 10  -4]
 [  8  -4]
 [  5  -3]
 [  3  -2]
 [  2  -2]]"
0,-1,-0.0,-0.5799999833106995,0,0.9924299716949463,633.8276166801172,-305,567,963,980,20,960,540,1,"[[  8  -4]
 [  9  -5]
 [ 12  -7]
 [ 15  -8]
 [ 17 -10]
 [ 17  -8]
 [ 17  -8]
 [ 18  -6]
 [ 18  -6]
 [ 16  -5]
 [ 16  -5]
 [ 16  -5]
 [ 14  -5]
 [ 13  -4]
 [ 10  -4]
 [  8  -4]
 [  5  -3]
 [  3  -2]
 [  2  -2]
 [  1  -1]]"
0,-1,-0.0,-0.5799999833106995,0,1.0163860321044922,633.8276166801172,-305,567,963,980,20,960,540,1,"[[  9  -5]
 [ 12  -7]
 [ 15  -8]
 [ 17 -10]
 [ 17  -8]
 [ 17  -8]
 [ 18  -6]
 [ 18  -6]
 [ 16  -5]
 [ 16  -5]
 [ 16  -5]
 [ 14  -5]
 [ 13  -4]
 [ 10  -4]
 [  8  -4]
 [  5  -3]
 [  3  -2]
 [  2  -2]
 [  1  -1]
 [  0  -1]]"
-1,-1,-0.5799999833106995,-0.5799999833106995,0,1.0327889919281006,633.8276166801172,-305,567,963,980,20,960,540,1,"[[ 12  -7]
 [ 15  -8]
 [ 17 -10]
 [ 17  -8]
 [ 17  -8]
 [ 18  -6]
 [ 18  -6]
 [ 16  -5]
 [ 16  -5]
 [ 16  -5]
 [ 14  -5]
 [ 13  -4]
 [ 10  -4]
 [  8  -4]
 [  5  -3]
 [  3  -2]
 [  2  -2]
 [  1  -1]
 [  0  -1]
 [  0  -1]]"
-2,-1,-1.309999942779541,-0.6549999713897705,0,1.0401279926300049,633.3544901529793,-304,567,963,980,20,960,540,1,"[[ 15  -8]
 [ 17 -10]
 [ 17  -8]
 [ 17  -8]
 [ 18  -6]
 [ 18  -6]
 [ 16  -5]
 [ 16  -5]
 [ 16  -5]
 [ 14  -5]
 [ 13  -4]
 [ 10  -4]
 [  8  -4]
 [  5  -3]
 [  3  -2]
 [  2  -2]
 [  1  -1]
 [  0  -1]
 [  0  -1]
 [ -1  -1]]"
-6,-1,-5.560000061988831,-0.9266666769981384,0,1.0482120513916016,631.0070202423683,-299,567,963,980,20,960,540,1,"[[ 17 -10]
 [ 17  -8]
 [ 17  -8]
 [ 18  -6]
 [ 18  -6]
 [ 16  -5]
 [ 16  -5]
 [ 16  -5]
 [ 14  -5]
 [ 13  -4]
 [ 10  -4]
 [  8  -4]
 [  5  -3]
 [  3  -2]
 [  2  -2]
 [  1  -1]
 [  0  -1]
 [  0  -1]
 [ -1  -1]
 [ -2  -1]]"
-8,-2,-8.220000267028809,-2.055000066757202,0,1.0565259456634521,629.094672173067,-291,569,963,980,20,960,540,1,"[[17 -8]
 [17 -8]
 [18 -6]
 [18 -6]
 [16 -5]
 [16 -5]
 [16 -5]
 [14 -5]
 [13 -4]
 [10 -4]
 [ 8 -4]
 [ 5 -3]
 [ 3 -2]
 [ 2 -2]
 [ 1 -1]
 [ 0 -1]
 [ 0 -1]
 [-1 -1]
 [-2 -1]
 [-6 -1]]"
-12,0,-13.539999961853027,-0.0,0,1.0642640590667725,623.2811382000888,-278,569,963,980,20,960,540,1,"[[17 -8]
 [18 -6]
 [18 -6]
 [16 -5]
 [16 -5]
 [16 -5]
 [14 -5]
 [13 -4]
 [10 -4]
 [ 8 -4]
 [ 5 -3]
 [ 3 -2]
 [ 2 -2]
 [ 1 -1]
 [ 0 -1]
 [ 0 -1]
 [-1 -1]
 [-2 -1]
 [-6 -1]
 [-8 -2]]"
