dx,dy,button,rx,ry,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
0,0,0,-0.0,-0.0,0.3745291233062744,33.266615305567875,36,-24,996,576,20,960,600,1
2,0,0,1.5800000429153442,-0.0,0.5525491237640381,32.43819034784589,35,-24,996,576,20,960,600,1
1,-2,0,0.7900000214576721,-1.5800000429153442,0.5604000091552734,31.880783182743848,35,-23,996,576,20,960,600,1
2,-2,0,1.5800000429153442,-1.5800000429153442,0.5684092044830322,30.496913462633174,34,-22,996,576,20,960,600,1
3,-2,0,2.6199998259544373,-1.7466665506362915,0.5764491558074951,28.275318418009277,32,-21,996,576,20,960,600,1
2,-2,0,1.5800000429153442,-1.5800000429153442,0.5842430591583252,26.89173349139343,31,-20,996,576,20,960,600,1
3,-2,0,2.6199998259544373,-1.7466665506362915,0.5922272205352783,24.66987164671943,29,-19,996,576,20,960,600,1
1,-1,0,0.6899999976158142,-0.6899999976158142,0.60042405128479,24.66987164671943,29,-19,996,576,20,960,600,1
2,-1,0,1.5800000429153442,-0.7900000214576721,0.6085331439971924,23.837848631377263,28,-19,996,576,20,960,600,1
1,-1,0,0.6899999976158142,-0.6899999976158142,0.6164991855621338,23.837848631377263,28,-19,996,576,20,960,600,1
1,-1,0,0.6899999976158142,-0.6899999976158142,0.6244800090789795,23.837848631377263,28,-19,996,576,20,960,600,1
1,-1,0,0.6899999976158142,-0.6899999976158142,0.6324210166931152,23.837848631377263,28,-19,996,576,20,960,600,1
2,0,0,1.5800000429153442,-0.0,0.6403582096099854,23.015148038438355,27,-19,996,576,20,960,600,1
2,-2,0,1.5800000429153442,-1.5800000429153442,0.6483960151672363,21.622776601683793,26,-18,996,576,20,960,600,1
3,-1,0,2.6199998259544373,-0.8733332753181458,0.6563231945037842,20.0,24,-18,996,576,20,960,600,1
3,-2,0,2.6199998259544373,-1.7466665506362915,0.6643340587615967,17.80287754891569,22,-17,996,576,20,960,600,1
3,-1,0,2.6199998259544373,-0.8733332753181458,0.6723120212554932,16.248809496813376,20,-17,996,576,20,960,600,1
2,-2,0,1.5800000429153442,-1.5800000429153442,0.6812911033630371,14.839484696748443,19,-16,996,576,20,960,600,1
2,-1,0,1.5800000429153442,-0.7900000214576721,0.6885101795196533,14.083189157584592,18,-16,996,576,20,960,600,1
2,-1,0,1.5800000429153442,-0.7900000214576721,0.6964712142944336,13.345235059857504,17,-16,996,576,20,960,600,1
2,-2,0,1.5800000429153442,-1.5800000429153442,0.7044181823730469,11.931712199461309,16,-15,996,576,20,960,600,1
2,-1,0,1.5800000429153442,-0.7900000214576721,0.7124800682067871,11.213203435596427,15,-15,996,576,20,960,600,1
2,-2,0,1.5800000429153442,-1.5800000429153442,0.7203562259674072,9.79898987322333,14,-14,996,576,20,960,600,1
2,-2,0,1.5800000429153442,-1.5800000429153442,0.7284290790557861,8.384776310850235,13,-13,996,576,20,960,600,1
2,-2,0,1.5800000429153442,-1.5800000429153442,0.7362551689147949,6.970562748477139,12,-12,996,576,20,960,600,1
2,-2,0,1.5800000429153442,-1.5800000429153442,0.7443761825561523,5.556349186104045,11,-11,996,576,20,960,600,1
1,-2,0,0.7900000214576721,-1.5800000429153442,0.752526044845581,4.866068747318506,11,-10,996,576,20,960,600,1
2,-2,0,1.5800000429153442,-1.5800000429153442,0.7605431079864502,3.45362404707371,10,-9,996,576,20,960,600,1
0,-1,0,-0.0,-0.6899999976158142,0.768470048904419,3.45362404707371,10,-9,996,576,20,960,600,1
1,-1,0,0.6899999976158142,-0.6899999976158142,0.7763671875,3.45362404707371,10,-9,996,576,20,960,600,1
1,-1,0,0.6899999976158142,-0.6899999976158142,0.8244290351867676,3.45362404707371,10,-9,996,576,20,960,600,1
0,-1,0,-0.0,-0.6899999976158142,0.8403761386871338,3.45362404707371,10,-9,996,576,20,960,600,1
0,0,1,-0.0,-0.0,0.8813891410827637,3.45362404707371,10,-9,996,576,20,960,600,1
0,0,0,-0.0,-0.0,0.06228756904602051,92.03060746521976,31,-93,1017,492,13,986,585,2
1,0,0,0.6899999976158142,-0.0,0.1900615692138672,92.03060746521976,31,-93,1017,492,13,986,585,2
1,-1,0,0.6899999976158142,-0.6899999976158142,0.1981654167175293,92.03060746521976,31,-93,1017,492,13,986,585,2
1,-3,0,0.8733332753181458,-2.6199998259544373,0.20656347274780273,90.13532129243653,31,-91,1017,492,13,986,585,2
2,-4,0,1.840000033378601,-3.680000066757202,0.21418547630310059,86.97311439335567,30,-88,1017,492,13,986,585,2
1,-4,0,0.9200000166893005,-3.680000066757202,0.22214460372924805,84.13878188659973,30,-85,1017,492,13,986,585,2
1,-3,0,0.8733332753181458,-2.6199998259544373,0.23010039329528809,82.25531145489205,30,-83,1017,492,13,986,585,2
1,-5,0,1.0119999647140503,-5.0599998235702515,0.2381753921508789,77.21658488546619,29,-78,1017,492,13,986,585,2
1,-4,0,0.9200000166893005,-3.680000066757202,0.24620962142944336,74.4114419718985,29,-75,1017,492,13,986,585,2
2,-5,0,2.0239999294281006,-5.0599998235702515,0.2542846202850342,69.02666192761077,27,-70,1017,492,13,986,585,2
2,-5,0,2.0239999294281006,-5.0599998235702515,0.2621445655822754,63.6419413859206,25,-65,1017,492,13,986,585,2
2,-7,0,2.3600001335144043,-8.260000467300415,0.27004361152648926,55.465437442517235,23,-57,1017,492,13,986,585,2
3,-5,0,3.035999894142151,-5.0599998235702515,0.2783854007720947,49.71355310873648,20,-52,1017,492,13,986,585,2
1,-6,0,1.1116666793823242,-6.670000076293945,0.28610754013061523,43.76946855251722,19,-46,1017,492,13,986,585,2
2,-8,0,2.4649999141693115,-9.859999656677246,0.294109582901001,34.718546143004666,17,-37,1017,492,13,986,585,2
3,-7,0,3.5400002002716064,-8.260000467300415,0.3021984100341797,26.202484376209235,14,-29,1017,492,13,986,585,2
2,-5,0,2.0239999294281006,-5.0599998235702515,0.31009745597839355,20.832815729997478,12,-24,1017,492,13,986,585,2
2,-5,0,2.0239999294281006,-5.0599998235702515,0.3180985450744629,15.470910553583888,10,-19,1017,492,13,986,585,2
2,-5,0,2.0239999294281006,-5.0599998235702515,0.32610440254211426,10.124515496597098,8,-14,1017,492,13,986,585,2
0,-4,0,-0.0,-3.680000066757202,0.33412647247314453,7.601470508735444,8,-11,1017,492,13,986,585,2
1,-3,0,0.8733332753181458,-2.6199998259544373,0.3421165943145752,6.041594578792296,8,-9,1017,492,13,986,585,2
