dx,dy,button,rx,ry,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
0,0,0,-0.0,-0.0,0.36490750312805176,985.45416770437,823,-560,1783,40,20,960,600,1
2,0,0,1.5800000429153442,-0.0,0.4869253635406494,984.6275684898343,822,-560,1783,40,20,960,600,1
5,-1,0,5.0599998235702515,-1.0119999647140503,0.4947173595428467,979.934341257035,817,-559,1783,40,20,960,600,1
7,-1,0,8.260000467300415,-1.1800000667572021,0.5027494430541992,972.7741347837763,809,-558,1783,40,20,960,600,1
8,-2,0,9.859999656677246,-2.4649999141693115,0.5107474327087402,964.2361110121099,800,-556,1783,40,20,960,600,1
8,-3,0,9.859999656677246,-3.6974998712539673,0.5187544822692871,955.1372959325528,791,-553,1783,40,20,960,600,1
8,-3,0,9.859999656677246,-3.6974998712539673,0.5267963409423828,946.046023996753,782,-550,1783,40,20,960,600,1
8,-5,0,10.186666488647461,-6.366666555404663,0.5348002910614014,934.4151629447719,772,-544,1783,40,20,960,600,1
8,-5,0,10.186666488647461,-6.366666555404663,0.5428194999694824,922.7850770675955,762,-538,1783,40,20,960,600,1
10,-5,0,13.318181037902832,-6.659090518951416,0.5508944988250732,908.7083323884681,749,-532,1783,40,20,960,600,1
11,-6,0,14.895832896232605,-8.124999761581421,0.5590393543243408,892.6632816283158,735,-524,1783,40,20,960,600,1
14,-6,0,22.017333030700684,-9.435999870300293,0.5666904449462891,869.5419262320586,713,-515,1783,40,20,960,600,1
16,-7,0,28.404706954956055,-12.427059292793274,0.5747172832489014,839.8435150073218,685,-503,1783,40,20,960,600,1
18,-9,0,36.08099842071533,-18.040499210357666,0.58280348777771,800.2012095769791,649,-485,1783,40,20,960,600,1
19,-11,0,39.25761914253235,-22.728095293045044,0.5909652709960938,755.8126402717573,610,-463,1783,40,20,960,600,1
21,-12,0,46.62875247001648,-26.64500141143799,0.5988254547119141,703.4879116004699,564,-437,1783,40,20,960,600,1
19,-13,0,41.2960889339447,-28.255218744277954,0.6067764759063721,653.9352378056161,523,-409,1783,40,20,960,600,1
20,-15,0,45.27200222015381,-33.954001665115356,0.6148293018341064,598.1611628507693,478,-376,1783,40,20,960,600,1
21,-19,0,49.86749982833862,-45.11821413040161,0.6228463649749756,531.850532896296,429,-331,1783,40,20,960,600,1
23,-18,0,55.35862159729004,-43.32413864135742,0.6308214664459229,462.0381340527479,374,-288,1783,40,20,960,600,1
20,-16,0,45.27200222015381,-36.21760177612305,0.6388494968414307,404.42128323723915,329,-252,1783,40,20,960,600,1
19,-14,0,41.2960889339447,-30.428697109222412,0.646843433380127,353.6316817880422,288,-222,1783,40,20,960,600,1
17,-13,0,35.12523818016052,-26.86047625541687,0.654686450958252,310.0390601161052,253,-196,1783,40,20,960,600,1
15,-10,0,27.908334732055664,-18.60555648803711,0.6628894805908203,277.6803781977492,226,-178,1783,40,20,960,600,1
13,-10,0,21.839999318122864,-16.799999475479126,0.6708464622497559,251.283371074395,205,-162,1783,40,20,960,600,1
9,-8,0,12.187499642372131,-10.833333015441895,0.6788723468780518,235.6684757961428,193,-152,1783,40,20,960,600,1
8,-7,0,10.447999954223633,-9.141999959945679,0.6867434978485107,222.24555969921147,183,-143,1783,40,20,960,600,1
8,-8,0,10.654544830322266,-10.654544830322266,0.6949214935302734,208.21548982599745,173,-133,1783,40,20,960,600,1
8,-8,0,10.654544830322266,-10.654544830322266,0.7027013301849365,194.20088148683394,163,-123,1783,40,20,960,600,1
7,-7,0,8.913333177566528,-8.913333177566528,0.7108433246612549,183.00259065618783,155,-115,1783,40,20,960,600,1
7,-7,0,8.913333177566528,-8.913333177566528,0.7187044620513916,171.81859090863068,147,-107,1783,40,20,960,600,1
6,-7,0,7.639999866485596,-8.913333177566528,0.7267394065856934,161.46719802924406,140,-99,1783,40,20,960,600,1
6,-7,0,7.639999866485596,-8.913333177566528,0.7354974746704102,151.15210206509875,133,-91,1783,40,20,960,600,1
6,-7,0,7.639999866485596,-8.913333177566528,0.7427494525909424,140.88074761214565,126,-83,1783,40,20,960,600,1
7,-6,0,8.913333177566528,-7.639999866485596,0.7508223056793213,130.356688476182,118,-76,1783,40,20,960,600,1
7,-6,0,8.913333177566528,-7.639999866485596,0.7588684558868408,119.84991336154215,110,-69,1783,40,20,960,600,1
6,-7,0,7.639999866485596,-8.913333177566528,0.7669863700866699,109.70797801316336,103,-61,1783,40,20,960,600,1
7,-7,0,8.913333177566528,-8.913333177566528,0.7746853828430176,98.78419002777932,95,-53,1783,40,20,960,600,1
6,-6,0,7.394999742507935,-7.394999742507935,0.7828583717346191,89.29753269845128,88,-46,1783,40,20,960,600,1
7,-5,0,8.62749969959259,-6.162499785423279,0.7908353805541992,79.44271909999159,80,-40,1783,40,20,960,600,1
5,-5,0,5.900000333786011,-5.900000333786011,0.7987513542175293,72.76472678623425,75,-35,1783,40,20,960,600,1
7,-6,0,8.913333177566528,-7.639999866485596,0.8068454265594482,62.61542535852834,67,-28,1783,40,20,960,600,1
6,-6,0,7.394999742507935,-7.394999742507935,0.8146762847900391,53.56886030125127,60,-21,1783,40,20,960,600,1
8,-8,0,10.654544830322266,-10.654544830322266,0.8227283954620361,41.19570294468082,50,-11,1783,40,20,960,600,1
7,-5,0,8.62749969959259,-6.162499785423279,0.8307433128356934,32.2965719651132,42,-5,1783,40,20,960,600,1
6,-6,0,7.394999742507935,-7.394999742507935,0.838923454284668,25.05709628591621,35,2,1783,40,20,960,600,1
7,-5,0,8.62749969959259,-6.162499785423279,0.8468143939971924,18.160255680657446,27,8,1783,40,20,960,600,1
6,-4,0,7.080000400543213,-4.720000267028809,0.8548674583435059,13.323807579381203,20,12,1783,40,20,960,600,1
5,-3,0,5.0599998235702515,-3.035999894142151,0.8628673553466797,11.213203435596427,15,15,1783,40,20,960,600,1
5,-3,0,5.0599998235702515,-3.035999894142151,0.8708364963531494,10.591260281974002,10,18,1783,40,20,960,600,1
4,-2,0,3.680000066757202,-1.840000033378601,0.8788964748382568,10.248456731316587,7,19,1783,40,20,960,600,1
4,-2,0,3.680000066757202,-1.840000033378601,0.8868262767791748,10.396078054371138,4,20,1783,40,20,960,600,1
5,-1,0,5.0599998235702515,-1.0119999647140503,0.894808292388916,11.02379604162864,-1,21,1783,40,20,960,600,1
3,-1,0,2.6199998259544373,-0.8733332753181458,0.902888298034668,11.213203435596427,-3,21,1783,40,20,960,600,1
1,0,0,0.6899999976158142,-0.0,0.9108593463897705,11.213203435596427,-3,21,1783,40,20,960,600,1
2,0,0,1.5800000429153442,-0.0,0.9188632965087891,11.377558326431949,-4,21,1783,40,20,960,600,1
2,0,0,1.5800000429153442,-0.0,0.9268443584442139,11.587033144922902,-5,21,1783,40,20,960,600,1
1,0,0,0.6899999976158142,-0.0,0.9346883296966553,11.587033144922902,-5,21,1783,40,20,960,600,1
1,0,0,0.6899999976158142,-0.0,0.9909234046936035,11.587033144922902,-5,21,1783,40,20,960,600,1
0,1,0,-0.0,0.6899999976158142,0.9988734722137451,11.587033144922902,-5,21,1783,40,20,960,600,1
0,2,0,-0.0,1.5800000429153442,1.0068113803863525,10.615528128088304,-5,20,1783,40,20,960,600,1
1,3,0,0.8733332753181458,2.6199998259544373,1.0148324966430664,8.681541692269406,-5,18,1783,40,20,960,600,1
1,2,0,0.7900000214576721,1.5800000429153442,1.0227162837982178,7.720045146669349,-5,17,1783,40,20,960,600,1
1,2,0,0.7900000214576721,1.5800000429153442,1.0308313369750977,6.763054614240211,-5,16,1783,40,20,960,600,1
1,2,0,0.7900000214576721,1.5800000429153442,1.0388374328613281,5.811388300841896,-5,15,1783,40,20,960,600,1
2,1,0,1.5800000429153442,0.7900000214576721,1.046837329864502,6.15549442140351,-6,15,1783,40,20,960,600,1
0,1,0,-0.0,0.6899999976158142,1.0549814701080322,6.15549442140351,-6,15,1783,40,20,960,600,1
0,0,1,-0.0,-0.0,1.0628304481506348,6.15549442140351,-6,15,1783,40,20,960,600,1
1,0,1,0.6899999976158142,-0.0,0.011563539505004883,125.4488315899375,-94,89,1695,114,8,1789,25,2
0,0,0,-0.0,-0.0,0.08251166343688965,125.4488315899375,-94,89,1695,114,8,1789,25,2
-1,1,0,-0.6899999976158142,0.6899999976158142,0.19570565223693848,125.4488315899375,-94,89,1695,114,8,1789,25,2
-3,1,0,-2.6199998259544373,0.8733332753181458,0.20361757278442383,124.00390619039717,-92,89,1695,114,8,1789,25,2
-4,3,0,-4.047999858856201,3.035999894142151,0.21164464950561523,119.0447073221762,-88,86,1695,114,8,1789,25,2
-4,4,0,-4.047999858856201,4.047999858856201,0.2196056842803955,113.38824472663352,-84,82,1695,114,8,1789,25,2
-6,5,0,-7.080000400543213,5.900000333786011,0.22770071029663086,104.89444430272832,-77,77,1695,114,8,1789,25,2
-7,5,0,-8.62749969959259,6.162499785423279,0.23564863204956055,95.00505037623081,-69,71,1695,114,8,1789,25,2
