targetID,dx,dy,button,time,targetX,targetY,targetSize,distance,directionX,directionY,rx,ry
1,-1,1,0,0.3101694583892822,200,986,20,898.2400563727632,-824,382,-0.6899999976158142,0.6899999976158142
1,-1,1,0,0.31362152099609375,200,986,20,898.2400563727632,-824,382,-0.6899999976158142,0.6899999976158142
1,-1,0,0,0.31408143043518066,200,986,20,898.2400563727632,-824,382,-0.6899999976158142,-0.0
1,0,1,0,0.31613755226135254,200,986,20,898.2400563727632,-824,382,-0.0,0.6899999976158142
1,-1,1,0,0.31833648681640625,200,986,20,898.2400563727632,-824,382,-0.6899999976158142,0.6899999976158142
1,-1,0,0,0.3233375549316406,200,986,20,898.2400563727632,-824,382,-0.6899999976158142,-0.0
1,0,1,0,0.32390451431274414,200,986,20,898.2400563727632,-824,382,-0.0,0.6899999976158142
1,-1,1,0,0.3240814208984375,200,986,20,898.2400563727632,-824,382,-0.6899999976158142,0.6899999976158142
1,0,1,0,0.32826757431030273,200,986,20,898.2400563727632,-824,382,-0.0,0.6899999976158142
1,-1,0,0,0.33228039741516113,200,986,20,898.2400563727632,-824,382,-0.6899999976158142,-0.0
1,0,1,0,0.33229660987854004,200,986,20,898.2400563727632,-824,382,-0.0,0.6899999976158142
1,-1,0,0,0.3341515064239502,200,986,20,898.2400563727632,-824,382,-0.6899999976158142,-0.0
1,0,1,0,0.33842039108276367,200,986,20,898.2400563727632,-824,382,-0.0,0.6899999976158142
1,-1,0,0,0.3486664295196533,200,986,20,898.2400563727632,-824,382,-0.6899999976158142,-0.0
1,0,1,0,0.34917354583740234,200,986,20,898.2400563727632,-824,382,-0.0,0.6899999976158142
1,-1,0,0,0.3492105007171631,200,986,20,898.2400563727632,-824,382,-0.6899999976158142,-0.0
1,0,1,0,0.350083589553833,200,986,20,898.2400563727632,-824,382,-0.0,0.6899999976158142
1,-1,0,0,0.36839938163757324,200,986,20,898.2400563727632,-824,382,-0.6899999976158142,-0.0
1,0,1,0,0.6422073841094971,200,986,20,898.2400563727632,-824,382,-0.0,0.6899999976158142
1,-1,1,0,0.6486155986785889,200,986,20,898.2400563727632,-824,382,-0.6899999976158142,0.6899999976158142
1,-1,0,0,0.654693603515625,200,986,20,898.2400563727632,-824,382,-0.6899999976158142,-0.0
1,-1,2,0,0.6549384593963623,200,986,20,897.8199160626517,-824,381,-0.7900000214576721,1.5800000429153442
1,-1,1,0,0.6549544334411621,200,986,20,897.8199160626517,-824,381,-0.6899999976158142,0.6899999976158142
1,-2,2,0,0.6563315391540527,200,986,20,896.4926916418025,-823,380,-1.5800000429153442,1.5800000429153442
1,-2,1,0,0.6614935398101807,200,986,20,895.5848938669417,-822,380,-1.5800000429153442,0.7900000214576721
1,-1,1,0,0.6615264415740967,200,986,20,895.5848938669417,-822,380,-0.6899999976158142,0.6899999976158142
1,-2,2,0,0.6621365547180176,200,986,20,894.2577066301399,-821,379,-1.5800000429153442,1.5800000429153442
1,-2,2,0,0.6641445159912109,200,986,20,892.9307836152226,-820,378,-1.5800000429153442,1.5800000429153442
1,-2,1,0,0.6666665077209473,200,986,20,892.0227269864102,-819,378,-1.5800000429153442,0.7900000214576721
1,-2,2,0,0.6723554134368896,200,986,20,890.6958421131964,-818,377,-1.5800000429153442,1.5800000429153442
1,-3,2,0,0.672837495803833,200,986,20,888.4609062168481,-816,376,-2.6199998259544373,1.7466665506362915
1,-2,2,0,0.6728565692901611,200,986,20,887.1343266200441,-815,375,-1.5800000429153442,1.5800000429153442
1,-3,2,0,0.6742784976959229,200,986,20,884.8994356909608,-813,374,-2.6199998259544373,1.7466665506362915
1,-3,3,0,0.6795876026153564,200,986,20,882.2471630663781,-811,372,-2.7600000500679016,2.7600000500679016
1,-3,2,0,0.6796054840087891,200,986,20,880.0123594647437,-809,371,-2.6199998259544373,1.7466665506362915
1,-2,3,0,0.6801204681396484,200,986,20,878.2707920448584,-808,369,-1.7466665506362915,2.6199998259544373
1,-4,3,0,0.682187557220459,200,986,20,873.386665056701,-804,366,-4.047999858856201,3.035999894142151
1,-3,3,0,0.6844403743743896,200,986,20,870.7383266328314,-802,364,-2.7600000500679016,2.7600000500679016
1,-3,3,0,0.689955472946167,200,986,20,868.0911114457315,-800,362,-2.7600000500679016,2.7600000500679016
1,-4,4,0,0.6905605792999268,200,986,20,862.8000916590236,-796,358,-4.047999858856201,4.047999858856201
1,-3,3,0,0.6905765533447266,200,986,20,860.1563077976278,-794,356,-2.7600000500679016,2.7600000500679016
1,-4,3,0,0.6923835277557373,200,986,20,855.2797235576481,-790,353,-4.047999858856201,3.035999894142151
1,-4,3,0,0.6982705593109131,200,986,20,850.4045560083931,-786,350,-4.047999858856201,3.035999894142151
1,-4,4,0,0.6987495422363281,200,986,20,845.1257217509013,-782,346,-4.047999858856201,4.047999858856201
1,-4,3,0,0.6987655162811279,200,986,20,840.2546677319684,-778,343,-4.047999858856201,3.035999894142151
1,-3,3,0,0.7001364231109619,200,986,20,837.6184283036796,-776,341,-2.7600000500679016,2.7600000500679016
1,-5,4,0,0.7023324966430664,200,986,20,831.4333009811295,-771,337,-5.558333396911621,4.446666717529297
1,-4,3,0,0.7091665267944336,200,986,20,826.5673911885402,-767,334,-4.047999858856201,3.035999894142151
1,-4,4,0,0.7156984806060791,200,986,20,821.3055996443185,-763,330,-4.047999858856201,4.047999858856201
1,-5,4,0,0.7165184020996094,200,986,20,815.1302927416979,-758,326,-5.558333396911621,4.446666717529297
1,-6,4,0,0.7165343761444092,200,986,20,807.1199422361444,-751,322,-7.080000400543213,4.720000267028809
