dx,dy,button,rx,ry,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
0,0,0,-0.0,-0.0,0.44940662384033203,247.28777662376422,194,169,1154,770,20,960,601,1
4,1,0,3.680000066757202,0.9200000166893005,0.6424977779388428,245.03333115496883,191,169,1154,770,20,960,601,1
3,1,0,2.6199998259544373,0.8733332753181458,0.6504826545715332,243.53895164254348,189,169,1154,770,20,960,601,1
3,3,0,2.7600000500679016,2.7600000500679016,0.6585137844085693,240.7149776140229,187,167,1154,770,20,960,601,1
4,4,0,4.047999858856201,4.047999858856201,0.6666138172149658,235.0673376849718,183,163,1154,770,20,960,601,1
4,4,0,4.047999858856201,4.047999858856201,0.6748106479644775,229.4201328209472,179,159,1154,770,20,960,601,1
9,4,0,11.459999799728394,5.0933332443237305,0.6825838088989258,217.90348834539589,168,154,1154,770,20,960,601,1
12,5,0,16.4769229888916,6.865384578704834,0.690598726272583,202.1508896988179,152,148,1154,770,20,960,601,1
12,6,0,16.4769229888916,8.2384614944458,0.6987748146057129,185.18196638009363,136,140,1154,770,20,960,601,1
11,7,0,15.103846073150635,9.611538410186768,0.7066676616668701,168.33115263464205,121,131,1154,770,20,960,601,1
10,10,0,14.47857141494751,14.47857141494751,0.7144536972045898,148.54967675779096,107,117,1154,770,20,960,601,1
10,11,0,14.47857141494751,15.92642855644226,0.7223987579345703,128.03260484392808,93,102,1154,770,20,960,601,1
8,10,0,10.833333015441895,13.541666269302368,0.7303917407989502,111.69634341261039,83,89,1154,770,20,960,601,1
5,7,0,6.162499785423279,8.62749969959259,0.7385647296905518,101.75866856758807,77,81,1154,770,20,960,601,1
2,4,0,1.840000033378601,3.680000066757202,0.746565580368042,98.90362712049586,76,78,1154,770,20,960,601,1
2,4,0,1.840000033378601,3.680000066757202,0.7545926570892334,96.06601717798213,75,75,1154,770,20,960,601,1
2,4,0,1.840000033378601,3.680000066757202,0.762420654296875,93.24727599312246,74,72,1154,770,20,960,601,1
1,5,0,1.0119999647140503,5.0599998235702515,0.7705526351928711,89.08582138732059,73,67,1154,770,20,960,601,1
1,3,0,0.8733332753181458,2.6199998259544373,0.7784907817840576,87.74456506629922,73,65,1154,770,20,960,601,1
2,3,0,1.7466665506362915,2.6199998259544373,0.7864866256713867,85.67131231461184,72,63,1154,770,20,960,601,1
1,3,0,0.8733332753181458,2.6199998259544373,0.7945587635040283,84.36630754670864,72,61,1154,770,20,960,601,1
2,4,0,1.840000033378601,3.680000066757202,0.8025856018066406,81.67878707749138,71,58,1154,770,20,960,601,1
3,4,0,3.035999894142151,4.047999858856201,0.8106386661529541,76.83317338436964,68,54,1154,770,20,960,601,1
3,4,0,3.035999894142151,4.047999858856201,0.8185386657714844,72.00609733428362,65,50,1154,770,20,960,601,1
3,5,0,3.035999894142151,5.0599998235702515,0.8265326023101807,66.60939890117922,62,45,1154,770,20,960,601,1
5,5,0,5.900000333786011,5.900000333786011,0.8343815803527832,59.63476143421474,57,40,1154,770,20,960,601,1
3,4,0,3.035999894142151,4.047999858856201,0.8425357341766357,54.89992295835181,54,36,1154,770,20,960,601,1
3,4,0,3.035999894142151,4.047999858856201,0.8505957126617432,50.207972893961475,51,32,1154,770,20,960,601,1
3,4,0,3.035999894142151,4.047999858856201,0.8585007190704346,45.569775957799216,48,28,1154,770,20,960,601,1
3,3,0,2.7600000500679016,2.7600000500679016,0.8665566444396973,42.839379254491625,46,26,1154,770,20,960,601,1
2,4,0,1.840000033378601,3.680000066757202,0.8745267391204834,40.53711507397311,45,23,1154,770,20,960,601,1
2,3,0,1.7466665506362915,2.6199998259544373,0.8826737403869629,38.75448697299562,44,21,1154,770,20,960,601,1
2,3,0,1.7466665506362915,2.6199998259544373,0.8907086849212646,37.01063709417264,43,19,1154,770,20,960,601,1
1,2,0,0.7900000214576721,1.5800000429153442,0.898540735244751,36.61544808322666,43,18,1154,770,20,960,601,1
2,3,0,1.7466665506362915,2.6199998259544373,0.9065756797790527,34.94441010848846,42,16,1154,770,20,960,601,1
1,2,0,0.7900000214576721,1.5800000429153442,0.9145247936248779,34.598206241955516,42,15,1154,770,20,960,601,1
3,4,0,3.035999894142151,4.047999858856201,0.9226036071777344,30.52159917870962,39,11,1154,770,20,960,601,1
3,4,0,3.035999894142151,4.047999858856201,0.9306056499481201,26.674241641784498,36,7,1154,770,20,960,601,1
3,3,0,2.7600000500679016,2.7600000500679016,0.9388437271118164,24.365680554879162,34,5,1154,770,20,960,601,1
4,3,0,4.047999858856201,3.035999894142151,0.9467105865478516,20.066592756745816,30,2,1154,770,20,960,601,1
3,3,0,2.7600000500679016,2.7600000500679016,0.95469069480896,18.0,28,0,1154,770,20,960,601,1
4,2,0,3.680000066757202,1.840000033378601,0.9627575874328613,15.019992006393608,25,-1,1154,770,20,960,601,1
3,1,0,2.6199998259544373,0.8733332753181458,0.9705896377563477,13.021728866442675,23,-1,1154,770,20,960,601,1
3,1,0,2.6199998259544373,0.8733332753181458,0.9786257743835449,11.02379604162864,21,-1,1154,770,20,960,601,1
3,1,0,2.6199998259544373,0.8733332753181458,0.9865467548370361,9.026297590440446,19,-1,1154,770,20,960,601,1
3,0,0,2.6199998259544373,-0.0,0.9944868087768555,7.029386365926403,17,-1,1154,770,20,960,601,1
2,1,0,1.5800000429153442,0.7900000214576721,1.0026075839996338,6.0312195418813985,16,-1,1154,770,20,960,601,1
2,1,0,1.5800000429153442,0.7900000214576721,1.0106046199798584,5.033296378372908,15,-1,1154,770,20,960,601,1
1,0,0,0.6899999976158142,-0.0,1.0193185806274414,5.033296378372908,15,-1,1154,770,20,960,601,1
1,0,0,0.6899999976158142,-0.0,1.0267868041992188,5.033296378372908,15,-1,1154,770,20,960,601,1
1,1,0,0.6899999976158142,0.6899999976158142,1.0350666046142578,5.033296378372908,15,-1,1154,770,20,960,601,1
1,0,0,0.6899999976158142,-0.0,1.0584516525268555,5.033296378372908,15,-1,1154,770,20,960,601,1
1,0,0,0.6899999976158142,-0.0,1.0665698051452637,5.033296378372908,15,-1,1154,770,20,960,601,1
3,1,0,2.6199998259544373,0.8733332753181458,1.0743656158447266,3.0384048104052983,13,-1,1154,770,20,960,601,1
3,0,0,2.6199998259544373,-0.0,1.0824565887451172,1.0453610171872612,11,-1,1154,770,20,960,601,1
2,1,0,1.5800000429153442,0.7900000214576721,1.0916287899017334,0.049875621120889946,10,-1,1154,770,20,960,601,1
1,0,0,0.6899999976158142,-0.0,1.098686695098877,0.049875621120889946,10,-1,1154,770,20,960,601,1
2,1,0,1.5800000429153442,0.7900000214576721,1.1065986156463623,-0.9446148618625827,9,-1,1154,770,20,960,601,1
2,0,0,1.5800000429153442,-0.0,1.114640712738037,-1.9377422517014509,8,-1,1154,770,20,960,601,1
3,1,0,2.6199998259544373,0.8733332753181458,1.1226067543029785,-3.9172374697017807,6,-1,1154,770,20,960,601,1
2,0,0,1.5800000429153442,-0.0,1.13051176071167,-4.9009804864072155,5,-1,1154,770,20,960,601,1
2,1,0,1.5800000429153442,0.7900000214576721,1.1385726928710938,-5.876894374382339,4,-1,1154,770,20,960,601,1
1,0,0,0.6899999976158142,-0.0,1.1466126441955566,-5.876894374382339,4,-1,1154,770,20,960,601,1
1,0,0,0.6899999976158142,-0.0,1.1544616222381592,-5.876894374382339,4,-1,1154,770,20,960,601,1
0,0,1,-0.0,-0.0,1.1714997291564941,-5.876894374382339,4,-1,1154,770,20,960,601,1
0,0,0,-0.0,-0.0,0.0730278491973877,1064.1477276899952,-1072,155,78,926,38,1150,771,2
-1,0,0,-0.6899999976158142,-0.0,0.13685202598571777,1064.1477276899952,-1072,155,78,926,38,1150,771,2
0,1,0,-0.0,0.6899999976158142,0.14512205123901367,1064.1477276899952,-1072,155,78,926,38,1150,771,2
-1,0,0,-0.6899999976158142,-0.0,0.15284991264343262,1064.1477276899952,-1072,155,78,926,38,1150,771,2
-1,0,0,-0.6899999976158142,-0.0,0.160783052444458,1064.1477276899952,-1072,155,78,926,38,1150,771,2
-1,0,0,-0.6899999976158142,-0.0,0.16880488395690918,1064.1477276899952,-1072,155,78,926,38,1150,771,2
-1,0,0,-0.6899999976158142,-0.0,0.17667102813720703,1064.1477276899952,-1072,155,78,926,38,1150,771,2
-1,-1,0,-0.6899999976158142,-0.6899999976158142,0.18475985527038574,1064.1477276899952,-1072,155,78,926,38,1150,771,2
-2,-1,0,-1.5800000429153442,-0.7900000214576721,0.1927778720855713,1063.1580291251366,-1071,155,78,926,38,1150,771,2
-5,-1,0,-5.0599998235702515,-1.0119999647140503,0.2009730339050293,1058.3541664652344,-1066,156,78,926,38,1150,771,2
-5,-2,0,-5.0599998235702515,-2.0239999294281006,0.20885992050170898,1053.6998648270633,-1061,158,78,926,38,1150,771,2
