targetID,dx,dy,button,time,targetX,targetY,targetSize,distance,directionX,directionY,rx,ry
1,0,-1,0,0.2937736511230469,1051,333,20,262.3416971379888,27,-271,-0.0,-0.6899999976158142
1,0,-1,0,0.3023087978363037,1051,333,20,262.3416971379888,27,-271,-0.0,-0.6899999976158142
1,0,-1,0,0.30242371559143066,1051,333,20,262.3416971379888,27,-271,-0.0,-0.6899999976158142
1,0,-1,0,0.3034946918487549,1051,333,20,262.3416971379888,27,-271,-0.0,-0.6899999976158142
1,0,-1,0,0.30753469467163086,1051,333,20,262.3416971379888,27,-271,-0.0,-0.6899999976158142
1,0,-1,0,0.3130347728729248,1051,333,20,262.3416971379888,27,-271,-0.0,-0.6899999976158142
1,0,-1,0,0.3130626678466797,1051,333,20,262.3416971379888,27,-271,-0.0,-0.6899999976158142
1,0,-1,0,0.31565165519714355,1051,333,20,262.3416971379888,27,-271,-0.0,-0.6899999976158142
1,0,-1,0,0.31966567039489746,1051,333,20,262.3416971379888,27,-271,-0.0,-0.6899999976158142
1,-1,0,0,0.33565473556518555,1051,333,20,262.3416971379888,27,-271,-0.6899999976158142,-0.0
1,-1,-1,0,0.3417477607727051,1051,333,20,262.3416971379888,27,-271,-0.6899999976158142,-0.6899999976158142
1,-1,0,0,0.34681272506713867,1051,333,20,262.3416971379888,27,-271,-0.6899999976158142,-0.0
1,-1,0,0,0.34973573684692383,1051,333,20,262.3416971379888,27,-271,-0.6899999976158142,-0.0
1,-1,0,0,0.35497474670410156,1051,333,20,262.3416971379888,27,-271,-0.6899999976158142,-0.0
1,-1,0,0,0.3549916744232178,1051,333,20,262.3416971379888,27,-271,-0.6899999976158142,-0.0
1,-1,-1,0,0.35590481758117676,1051,333,20,262.3416971379888,27,-271,-0.6899999976158142,-0.6899999976158142
1,-1,0,0,0.3597426414489746,1051,333,20,262.3416971379888,27,-271,-0.6899999976158142,-0.0
1,-2,0,0,0.364851713180542,1051,333,20,262.44265451650557,28,-271,-1.5800000429153442,-0.0
1,-1,0,0,0.3648686408996582,1051,333,20,262.44265451650557,28,-271,-0.6899999976158142,-0.0
1,-1,0,0,0.3659546375274658,1051,333,20,262.44265451650557,28,-271,-0.6899999976158142,-0.0
1,-1,0,0,0.3677647113800049,1051,333,20,262.44265451650557,28,-271,-0.6899999976158142,-0.0
1,-1,-1,0,0.3731117248535156,1051,333,20,262.44265451650557,28,-271,-0.6899999976158142,-0.6899999976158142
1,-2,0,0,0.37312769889831543,1051,333,20,262.5472436110848,29,-271,-1.5800000429153442,-0.0
1,-1,0,0,0.37363672256469727,1051,333,20,262.5472436110848,29,-271,-0.6899999976158142,-0.0
1,-2,0,0,0.37607264518737793,1051,333,20,262.6554602424092,30,-271,-1.5800000429153442,-0.0
1,-2,0,0,0.38269972801208496,1051,333,20,262.7673000929547,31,-271,-1.5800000429153442,-0.0
1,-2,0,0,0.3832247257232666,1051,333,20,262.88275870783775,32,-271,-1.5800000429153442,-0.0
1,-2,0,0,0.3832406997680664,1051,333,20,263.00183149568795,33,-271,-1.5800000429153442,-0.0
1,-3,-1,0,0.3836677074432373,1051,333,20,263.25080054777516,35,-271,-2.6199998259544373,-0.8733332753181458
1,-2,0,0,0.38576364517211914,1051,333,20,263.3806869550225,36,-271,-1.5800000429153442,-0.0
1,-3,0,0,0.39116859436035156,1051,333,20,263.6512378923216,38,-271,-2.6199998259544373,-0.0
1,-3,0,0,0.391359806060791,1051,333,20,263.93612394133055,40,-271,-2.6199998259544373,-0.0
1,-3,0,0,0.3915576934814453,1051,333,20,264.23530042647684,42,-271,-2.6199998259544373,-0.0
1,-3,0,0,0.39400362968444824,1051,333,20,264.54872063078346,44,-271,-2.6199998259544373,-0.0
1,-4,-1,0,0.4000527858734131,1051,333,20,265.04545078950133,47,-271,-3.680000066757202,-0.9200000166893005
1,-3,0,0,0.4000706672668457,1051,333,20,265.3942628305826,49,-271,-2.6199998259544373,-0.0
1,-5,0,0,0.4000825881958008,1051,333,20,266.3277040037788,54,-271,-5.0599998235702515,-0.0
1,-3,0,0,0.40195274353027344,1051,333,20,266.72549575346324,56,-271,-2.6199998259544373,-0.0
1,-4,0,0,0.40368175506591797,1051,333,20,267.34815665513264,59,-271,-3.680000066757202,-0.0
