targetID,dx,dy,rx,ry,button,time,targetX,targetY,targetSize,distance,directionX,directionY
5,2,-1,1.309999942779541,-0.6549999713897705,0,0.4175710678100586,1104,128,31,97.70508925446578,122,-41
5,1,-1,0.5799999833106995,-0.5799999833106995,0,0.42562389373779297,1104,128,31,97.70508925446578,122,-41
5,1,-1,0.5799999833106995,-0.5799999833106995,0,0.43357396125793457,1104,128,31,97.70508925446578,122,-41
5,2,-1,1.309999942779541,-0.6549999713897705,0,0.441572904586792,1104,128,31,96.75758294520134,121,-41
5,3,-1,2.180000066757202,-0.7266666889190674,0,0.4495890140533447,1104,128,31,94.86500705120545,119,-41
5,4,-1,3.069999933242798,-0.7674999833106995,0,0.4575169086456299,1104,128,31,92.03251602726817,116,-41
5,3,-2,2.180000066757202,-1.4533333778381348,0,0.4666759967803955,1104,128,31,89.81390648431164,114,-40
5,5,-1,4.21999990940094,-0.843999981880188,0,0.4733719825744629,1104,128,31,86.04699910719626,110,-40
5,2,-1,1.309999942779541,-0.6549999713897705,0,0.4814338684082031,1104,128,31,85.1077086157504,109,-40
5,3,-1,2.180000066757202,-0.7266666889190674,0,0.48934292793273926,1104,128,31,83.23221962301179,107,-40
5,3,-1,2.180000066757202,-0.7266666889190674,0,0.49739789962768555,1104,128,31,81.36102527122117,105,-40
5,4,-1,3.069999933242798,-0.7674999833106995,0,0.505500078201294,1104,128,31,78.5627673984187,102,-40
5,4,0,3.069999933242798,-0.0,0,0.5134949684143066,1104,128,31,75.77546534667971,99,-40
5,5,-1,4.21999990940094,-0.843999981880188,0,0.5215249061584473,1104,128,31,72.07764064044152,95,-40
5,7,-1,6.880000174045563,-0.9828571677207947,0,0.5297119617462158,1104,128,31,66.57561170702442,89,-40
5,7,-1,6.880000174045563,-0.9828571677207947,0,0.537661075592041,1104,128,31,61.135769384099675,83,-40
5,6,-1,5.560000061988831,-0.9266666769981384,0,0.5457260608673096,1104,128,31,56.65842800324451,78,-40
5,6,0,5.560000061988831,-0.0,0,0.5535628795623779,1104,128,31,52.24061508662703,73,-40
5,7,-1,6.880000174045563,-0.9828571677207947,0,0.5613489151000977,1104,128,31,47.03204469959762,67,-40
5,6,-1,5.560000061988831,-0.9266666769981384,0,0.569633960723877,1104,128,31,42.78346698278686,62,-40
5,7,0,6.880000174045563,-0.0,0,0.5775129795074463,1104,128,31,37.81860213634101,56,-40
5,7,-1,6.880000174045563,-0.9828571677207947,0,0.585413932800293,1104,128,31,33.031242374328485,50,-40
5,7,-1,6.880000174045563,-0.9828571677207947,0,0.5934250354766846,1104,128,31,28.464274989274024,44,-40
5,6,-1,5.560000061988831,-0.9266666769981384,0,0.6014599800109863,1104,128,31,24.865910893853687,39,-40
5,5,-1,4.21999990940094,-0.843999981880188,0,0.6094870567321777,1104,128,31,22.150729063673246,35,-40
5,4,-1,3.069999933242798,-0.7674999833106995,0,0.6175758838653564,1104,128,31,20.22499389946279,32,-40
5,6,-1,5.560000061988831,-0.9266666769981384,0,0.6256308555603027,1104,128,31,17.25971404805462,27,-40
5,4,-2,3.069999933242798,-1.534999966621399,0,0.6334209442138672,1104,128,31,14.793012567421243,24,-39
5,5,-2,4.21999990940094,-1.687999963760376,0,0.6413209438323975,1104,128,31,11.941821107167776,20,-38
5,4,-2,3.069999933242798,-1.534999966621399,0,0.6495790481567383,1104,128,31,9.718546143004666,17,-37
5,3,-2,2.180000066757202,-1.4533333778381348,0,0.6580228805541992,1104,128,31,8.0,15,-36
5,2,-2,1.309999942779541,-1.309999942779541,0,0.6655969619750977,1104,128,31,6.696153649941529,14,-35
5,3,-2,2.180000066757202,-1.4533333778381348,0,0.6734359264373779,1104,128,31,5.055512754639892,12,-34
5,2,-3,1.4533333778381348,-2.180000066757202,0,0.6819210052490234,1104,128,31,2.8378486313772626,11,-32
5,3,-2,2.180000066757202,-1.4533333778381348,0,0.6897680759429932,1104,128,31,1.2800247831379465,9,-31
5,2,-3,1.4533333778381348,-2.180000066757202,0,0.6976990699768066,1104,128,31,-0.9167820870173529,8,-29
5,2,-2,1.309999942779541,-1.309999942779541,0,0.7056069374084473,1104,128,31,-2.138260620676377,7,-28
5,2,-1,1.309999942779541,-0.6549999713897705,0,0.7139179706573486,1104,128,31,-2.364357873447293,6,-28
5,1,-2,0.6549999713897705,-1.309999942779541,0,0.7213270664215088,1104,128,31,-3.3413666281213388,6,-27
5,2,-1,1.309999942779541,-0.6549999713897705,0,0.7293789386749268,1104,128,31,-3.5409395645080366,5,-27
5,1,-1,0.5799999833106995,-0.5799999833106995,0,0.7375640869140625,1104,128,31,-3.5409395645080366,5,-27
5,0,-1,-0.0,-0.5799999833106995,0,0.7455019950866699,1104,128,31,-3.5409395645080366,5,-27
5,1,-1,0.5799999833106995,-0.5799999833106995,0,0.7534830570220947,1104,128,31,-3.5409395645080366,5,-27
5,0,-1,-0.0,-0.5799999833106995,0,0.769428014755249,1104,128,31,-3.5409395645080366,5,-27
5,0,-1,-0.0,-0.5799999833106995,0,0.7934949398040771,1104,128,31,-3.5409395645080366,5,-27
5,0,-1,-0.0,-0.5799999833106995,0,0.8014109134674072,1104,128,31,-3.5409395645080366,5,-27
5,0,-1,-0.0,-0.5799999833106995,0,0.8094050884246826,1104,128,31,-3.5409395645080366,5,-27
5,-1,-1,-0.5799999833106995,-0.5799999833106995,0,0.8174030780792236,1104,128,31,-3.5409395645080366,5,-27
5,-1,-1,-0.5799999833106995,-0.5799999833106995,0,0.8253669738769531,1104,128,31,-3.5409395645080366,5,-27
6,0,0,-0.0,-0.0,1,-0.0004925727844238281,1433,842,14,749.8880808076534,334,687
6,0,0,-0.0,-0.0,0,0.10061430931091309,1433,842,14,749.8880808076534,334,687
6,-1,0,-0.5799999833106995,-0.0,0,0.12441134452819824,1433,842,14,749.8880808076534,334,687
6,-1,2,-0.6549999713897705,1.309999942779541,0,0.14040327072143555,1433,842,14,748.988859682761,334,686
6,-2,4,-1.534999966621399,3.069999933242798,0,0.1482234001159668,1433,842,14,746.7325416991177,335,683
6,-1,2,-0.6549999713897705,1.309999942779541,0,0.1563863754272461,1433,842,14,745.8348504773916,335,682
6,-1,1,-0.5799999833106995,0.5799999833106995,0,0.16446423530578613,1433,842,14,745.8348504773916,335,682
6,0,2,-0.0,1.309999942779541,0,0.17248225212097168,1433,842,14,744.9374150745238,335,681
6,0,1,-0.0,0.5799999833106995,0,0.18028020858764648,1433,842,14,744.9374150745238,335,681
6,-1,2,-0.6549999713897705,1.309999942779541,0,0.1887972354888916,1433,842,14,744.0402363990977,335,680
6,-1,2,-0.6549999713897705,1.309999942779541,0,0.19635224342346191,1433,842,14,743.1433153637428,335,679
6,0,3,-0.0,2.180000066757202,0,0.20425724983215332,1433,842,14,741.3502498841183,335,677
6,-2,4,-1.534999966621399,3.069999933242798,0,0.21273541450500488,1433,842,14,739.108225954278,336,674
6,-1,6,-0.9266666769981384,5.560000061988831,0,0.22579741477966309,1433,842,14,734.636761053049,336,669
6,-1,6,-0.9266666769981384,5.560000061988831,0,0.2283802032470703,1433,842,14,730.1720231236861,336,664
6,-2,8,-2.055000066757202,8.220000267028809,0,0.2363593578338623,1433,842,14,723.9566382925219,338,656
6,-1,8,-1.027500033378601,8.220000267028809,0,0.24445533752441406,1433,842,14,717.3173045949344,339,648
6,-1,9,-1.0611110925674438,9.549999833106995,0,0.2523953914642334,1433,842,14,709.8238736046221,340,639
6,-2,10,-2.1760001182556152,10.880000591278076,0,0.26068830490112305,1433,842,14,701.964384589066,342,629
6,-2,11,-2.2200000286102295,12.210000157356262,0,0.2684173583984375,1433,842,14,692.4170156501045,344,617
6,-2,13,-2.2876923084259033,14.870000004768372,0,0.27621030807495117,1433,842,14,681.2157938367051,346,603
6,0,13,-0.0,14.870000004768372,0,0.2842233180999756,1433,842,14,669.1083369422452,346,589
6,1,13,1.1438461542129517,14.870000004768372,0,0.29247426986694336,1433,842,14,656.5594679072095,345,575
6,2,14,2.414285659790039,16.899999618530273,0,0.30054521560668945,1433,842,14,641.8429690101129,343,559
6,5,15,6.549999713897705,19.649999141693115,0,0.3084402084350586,1433,842,14,622.5288681591747,337,540
6,9,21,15.913637280464172,37.13182032108307,0,0.3165602684020996,1433,842,14,583.2378085821426,322,503
6,14,26,28.07724142074585,52.14344835281372,0,0.3242182731628418,1433,842,14,524.3651177407393,294,451
6,16,25,32.08827590942383,50.13793110847473,0,0.33231234550476074,1433,842,14,465.00417534714666,262,401
6,17,26,34.9103217124939,53.39225673675537,0,0.3405942916870117,1433,842,14,402.0384597606332,228,348
6,18,28,37.72908926010132,58.68969440460205,0,0.3482632637023926,1433,842,14,333.2477501726973,191,290
6,18,28,37.72908926010132,58.68969440460205,0,0.35642123222351074,1433,842,14,264.4600509947522,154,232
6,14,22,26.87461543083191,42.23153853416443,0,0.3642153739929199,1433,842,14,215.09386722476881,128,190
6,12,18,20.662857055664062,30.994285583496094,0,0.37241435050964355,1433,842,14,179.03885619221847,108,160
6,12,18,20.662857055664062,30.994285583496094,0,0.3803892135620117,1433,842,14,142.98407562552325,88,130
6,10,17,16.13157868385315,27.423683762550354,0,0.38837432861328125,1433,842,14,111.67020331009256,72,103
6,8,15,11.84000015258789,22.200000286102295,0,0.39639830589294434,1433,842,14,87.40019723846694,61,81
6,7,14,9.169999599456787,18.339999198913574,0,0.4041783809661865,1433,842,14,67.68843247363729,52,63
6,4,11,4.440000057220459,12.210000157356262,0,0.4121992588043213,1433,842,14,56.03570517957252,48,51
6,4,9,4.244444370269775,9.549999833106995,0,0.4212462902069092,1433,842,14,46.8276253029822,44,42
6,2,6,1.8533333539962769,5.560000061988831,0,0.4284982681274414,1433,842,14,42.72741841473134,43,37
6,1,5,0.843999981880188,4.21999990940094,0,0.4378774166107178,1433,842,14,40.20332093147061,43,33
6,1,4,0.7674999833106995,3.069999933242798,0,0.4447972774505615,1433,842,14,38.43090691567332,43,30
6,2,4,1.534999966621399,3.069999933242798,0,0.45467543601989746,1433,842,14,35.92995093127971,42,27
6,1,3,0.7266666889190674,2.180000066757202,0,0.4602992534637451,1433,842,14,34.877397639399746,42,25
6,2,3,1.4533333778381348,2.180000066757202,0,0.4684133529663086,1433,842,14,33.01063709417264,41,23
6,1,2,0.6549999713897705,1.309999942779541,0,0.4768483638763428,1433,842,14,32.52956049652737,41,22
6,2,3,1.4533333778381348,2.180000066757202,0,0.4842193126678467,1433,842,14,30.721359549995796,40,20
