dx,dy,rx,ry,button,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
0,0,-0.0,-0.0,0,0.8666722774505615,889.7605236950552,-888,145,72,685,20,960,540,1
-2,3,-1.7466665506362915,2.6199998259544373,0,0.9917502403259277,888.4531150816941,-887,143,72,685,20,960,540,1
-5,4,-5.558333396911621,4.446666717529297,0,0.9997313022613525,882.8857709696128,-882,139,72,685,20,960,540,1
-6,4,-7.080000400543213,4.720000267028809,0,1.007702350616455,875.353036929337,-875,135,72,685,20,960,540,1
-7,4,-8.62749969959259,4.929999828338623,0,1.0156912803649902,866.8409205779575,-867,131,72,685,20,960,540,1
-8,5,-10.186666488647461,6.366666555404663,0,1.0237362384796143,856.068126650554,-857,125,72,685,20,960,540,1
-11,6,-14.895832896232605,8.124999761581421,0,1.0314393043518066,841.0804897305542,-843,117,72,685,20,960,540,1
-12,6,-16.4769229888916,8.2384614944458,0,1.039771318435669,824.1522642779314,-827,109,72,685,20,960,540,1
-17,5,-30.180001139640808,8.876470923423767,0,1.0475504398345947,793.374134510192,-797,101,72,685,20,960,540,1
-20,6,-40.08999824523926,12.026999473571777,0,1.0558624267578125,752.2138807447684,-757,89,72,685,20,960,540,1
-25,4,-56.59000277519226,9.054400444030762,0,1.0635313987731934,695.5501399617181,-701,80,72,685,20,960,540,1
-31,5,-76.40000104904175,12.322580814361572,0,1.0718014240264893,618.6883170538482,-625,68,72,685,20,960,540,1
-33,5,-82.99999952316284,12.575757503509521,0,1.0794854164123535,535.8800234483764,-543,56,72,685,20,960,540,1
-33,4,-82.99999952316284,10.060606002807617,0,1.0878372192382812,453.28932644730764,-461,46,72,685,20,960,540,1
-32,4,-79.69999694824219,9.962499618530273,0,1.0960054397583008,373.7877017310482,-382,37,72,685,20,960,540,1
-28,3,-66.48999977111816,7.123928546905518,0,1.1037492752075195,307.42085627759246,-316,30,72,685,20,960,540,1
-22,2,-46.69000005722046,4.2445454597473145,0,1.1124413013458252,261.2489631316588,-270,26,72,685,20,960,540,1
-17,0,-30.180001139640808,-0.0,0,1.119483232498169,231.40422531513403,-240,26,72,685,20,960,540,1
-12,1,-16.249999523162842,1.3541666269302368,0,1.1277713775634766,215.39077177204928,-224,25,72,685,20,960,540,1
-8,0,-9.859999656677246,-0.0,0,1.1356122493743896,206.44860821913363,-215,25,72,685,20,960,540,1
-5,0,-5.0599998235702515,-0.0,0,1.143625259399414,201.482859825566,-210,25,72,685,20,960,540,1
-3,1,-2.6199998259544373,0.8733332753181458,0,1.1517462730407715,199.49701668520245,-208,25,72,685,20,960,540,1
-1,0,-0.6899999976158142,-0.0,0,1.1604902744293213,199.49701668520245,-208,25,72,685,20,960,540,1
-1,0,-0.6899999976158142,-0.0,0,1.1755702495574951,199.49701668520245,-208,25,72,685,20,960,540,1
-1,1,-0.6899999976158142,0.6899999976158142,0,1.183631420135498,199.49701668520245,-208,25,72,685,20,960,540,1
-1,0,-0.6899999976158142,-0.0,0,1.1916553974151611,199.49701668520245,-208,25,72,685,20,960,540,1
-2,1,-1.5800000429153442,0.7900000214576721,0,1.1995253562927246,198.50419660045213,-207,25,72,685,20,960,540,1
-2,0,-1.5800000429153442,-0.0,0,1.2077302932739258,197.51144546747295,-206,25,72,685,20,960,540,1
-4,1,-3.680000066757202,0.9200000166893005,0,1.2155022621154785,194.53361581901396,-203,25,72,685,20,960,540,1
-5,1,-5.0599998235702515,1.0119999647140503,0,1.2237753868103027,189.44924166313595,-198,24,72,685,20,960,540,1
-6,0,-6.670000076293945,-0.0,0,1.2315223217010498,183.49418595916518,-192,24,72,685,20,960,540,1
-8,1,-9.859999656677246,1.2324999570846558,0,1.2396824359893799,174.43969204051496,-183,23,72,685,20,960,540,1
-8,0,-9.859999656677246,-0.0,0,1.247575283050537,165.5135322418189,-174,23,72,685,20,960,540,1
-9,0,-11.459999799728394,-0.0,0,1.2556593418121338,154.61470165206995,-163,23,72,685,20,960,540,1
-9,0,-11.459999799728394,-0.0,0,1.2635784149169922,143.73028328862208,-152,23,72,685,20,960,540,1
-9,0,-11.459999799728394,-0.0,0,1.2718842029571533,132.86357128393507,-141,23,72,685,20,960,540,1
-8,-1,-9.859999656677246,-1.2324999570846558,0,1.2795162200927734,124.16407864998737,-132,24,72,685,20,960,540,1
-7,0,-8.260000467300415,-0.0,0,1.2877142429351807,116.30122723077555,-124,24,72,685,20,960,540,1
-7,-1,-8.260000467300415,-1.1800000667572021,0,1.2954552173614502,108.66338946785567,-116,25,72,685,20,960,540,1
-7,0,-8.260000467300415,-0.0,0,1.3035123348236084,100.85576214162258,-108,25,72,685,20,960,540,1
-6,-1,-6.670000076293945,-1.1116666793823242,0,1.3116412162780762,95.26157893552613,-102,26,72,685,20,960,540,1
-8,0,-9.859999656677246,-0.0,0,1.3195593357086182,86.56603957913983,-93,26,72,685,20,960,540,1
-8,0,-9.859999656677246,-0.0,0,1.327587366104126,77.93179174792243,-84,26,72,685,20,960,540,1
-10,2,-13.059999942779541,2.611999988555908,0,1.3358042240142822,64.94664769020693,-71,24,72,685,20,960,540,1
-11,2,-14.649999141693115,2.6636362075805664,0,1.3436074256896973,51.09828148156051,-57,22,72,685,20,960,540,1
-12,3,-16.249999523162842,4.0624998807907104,0,1.3516933917999268,34.77722635447622,-41,18,72,685,20,960,540,1
-11,3,-14.649999141693115,3.9954543113708496,0,1.3594534397125244,20.886890422961002,-27,15,72,685,20,960,540,1
-10,2,-13.059999942779541,2.611999988555908,0,1.367565393447876,9.104973174542799,-14,13,72,685,20,960,540,1
-7,2,-8.260000467300415,2.3600001335144043,0,1.3753652572631836,2.5299640861416677,-6,11,72,685,20,960,540,1
