dx,dy,button,rx,ry,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
0,0,0,-0.0,-0.0,0.41811347007751465,478.4147827410632,-407,270,553,870,20,960,600,1
-2,2,0,-1.5800000429153442,1.5800000429153442,0.615370512008667,477.02874658483967,-406,269,553,870,20,960,600,1
-4,3,0,-4.047999858856201,3.035999894142151,0.6230905055999756,472.0373429517676,-402,266,553,870,20,960,600,1
-5,3,0,-5.0599998235702515,3.035999894142151,0.6317565441131592,466.21213760256046,-397,263,553,870,20,960,600,1
-6,4,0,-7.080000400543213,4.720000267028809,0.6390676498413086,458.16770499469527,-390,259,553,870,20,960,600,1
-9,5,0,-11.753999948501587,6.5299999713897705,0.6472134590148926,445.6862956025779,-379,253,553,870,20,960,600,1
-12,6,0,-16.4769229888916,8.2384614944458,0.6551275253295898,427.94291865493153,-363,245,553,870,20,960,600,1
-14,8,0,-23.519999265670776,13.4399995803833,0.6630146503448486,401.6114672843797,-340,232,553,870,20,960,600,1
-15,9,0,-26.6294127702713,15.97764766216278,0.6708865165710449,371.6870445797185,-314,217,553,870,20,960,600,1
-14,9,0,-23.519999265670776,15.119999527931213,0.6789324283599854,344.2386201418473,-291,202,553,870,20,960,600,1
-13,9,0,-20.444666385650635,14.15399980545044,0.6868956089019775,319.82571155081285,-271,188,553,870,20,960,600,1
-12,7,0,-16.4769229888916,9.611538410186768,0.6949136257171631,301.55416864487626,-255,179,553,870,20,960,600,1
-9,6,0,-11.753999948501587,7.835999965667725,0.7030165195465088,288.52973051272465,-244,172,553,870,20,960,600,1
-9,6,0,-11.753999948501587,7.835999965667725,0.7117154598236084,275.50656735003486,-233,165,553,870,20,960,600,1
-8,5,0,-10.186666488647461,6.366666555404663,0.7191436290740967,263.87953556262653,-223,159,553,870,20,960,600,1
-7,5,0,-8.62749969959259,6.162499785423279,0.7271504402160645,253.8825496314601,-215,153,553,870,20,960,600,1
-8,5,0,-10.186666488647461,6.366666555404663,0.7352275848388672,242.25780463644728,-205,147,553,870,20,960,600,1
-10,7,0,-13.541666269302368,9.479166388511658,0.7430295944213867,226.44872594285638,-192,138,553,870,20,960,600,1
-11,5,0,-14.895832896232605,6.770833134651184,0.7510266304016113,211.60324907365415,-178,132,553,870,20,960,600,1
-11,7,0,-15.103846073150635,9.611538410186768,0.7590224742889404,194.20088148683394,-163,123,553,870,20,960,600,1
-12,5,0,-16.4769229888916,6.865384578704834,0.7670495510101318,177.8776197422141,-147,117,553,870,20,960,600,1
-11,6,0,-14.895832896232605,8.124999761581421,0.7750365734100342,161.95929750961417,-133,109,553,870,20,960,600,1
