dx,dy,rx,ry,button,time
1,0,0.5799999833106995,-0.0,0,7.919103622436523
0,1,-0.0,0.5799999833106995,0,7.924333572387695
1,0,0.5799999833106995,-0.0,0,7.924346685409546
1,0,0.5799999833106995,-0.0,0,7.925280809402466
0,1,-0.0,0.5799999833106995,0,7.927286624908447
1,1,0.5799999833106995,0.5799999833106995,0,7.931358575820923
1,0,0.5799999833106995,-0.0,0,7.934260606765747
0,1,-0.0,0.5799999833106995,0,7.935435771942139
1,0,0.5799999833106995,-0.0,0,7.937264680862427
0,1,-0.0,0.5799999833106995,0,7.942330598831177
1,0,0.5799999833106995,-0.0,0,7.94336462020874
0,1,-0.0,0.5799999833106995,0,7.945382595062256
1,0,0.5799999833106995,-0.0,0,7.947228670120239
0,1,-0.0,0.5799999833106995,0,7.954363584518433
1,0,0.5799999833106995,-0.0,0,7.9571356773376465
0,1,-0.0,0.5799999833106995,0,7.961009740829468
0,1,-0.0,0.5799999833106995,0,7.969233751296997
1,0,0.5799999833106995,-0.0,0,7.97973370552063
0,1,-0.0,0.5799999833106995,0,7.989476680755615
1,0,0.5799999833106995,-0.0,0,7.997524738311768
0,1,-0.0,0.5799999833106995,0,8.006085634231567
1,0,0.5799999833106995,-0.0,0,8.013879776000977
0,1,-0.0,0.5799999833106995,0,8.021277666091919
1,1,0.5799999833106995,0.5799999833106995,0,8.021719694137573
1,1,0.5799999833106995,0.5799999833106995,0,8.021730661392212
0,1,-0.0,0.5799999833106995,0,8.021737575531006
1,0,0.5799999833106995,-0.0,0,8.021744728088379
0,2,-0.0,1.309999942779541,0,8.021751642227173
1,0,0.5799999833106995,-0.0,0,8.021758794784546
1,2,0.6549999713897705,1.309999942779541,0,8.021764755249023
1,1,0.5799999833106995,0.5799999833106995,0,8.021771669387817
1,1,0.5799999833106995,0.5799999833106995,0,8.021777629852295
2,2,1.309999942779541,1.309999942779541,0,8.021784782409668
1,1,0.5799999833106995,0.5799999833106995,0,8.021790742874146
2,2,1.309999942779541,1.309999942779541,0,8.023070573806763
2,1,1.309999942779541,0.6549999713897705,0,8.025314807891846
2,2,1.309999942779541,1.309999942779541,0,8.030104637145996
2,1,1.309999942779541,0.6549999713897705,0,8.030142784118652
2,1,1.309999942779541,0.6549999713897705,0,8.031423807144165
2,2,1.309999942779541,1.309999942779541,0,8.03334379196167
2,2,1.309999942779541,1.309999942779541,0,8.03880763053894
2,2,1.309999942779541,1.309999942779541,0,8.039280652999878
1,2,0.6549999713897705,1.309999942779541,0,8.039292573928833
2,3,1.4533333778381348,2.180000066757202,0,8.041347742080688
2,1,1.309999942779541,0.6549999713897705,0,8.046636581420898
2,2,1.309999942779541,1.309999942779541,0,8.046653747558594
3,2,2.180000066757202,1.4533333778381348,0,8.047395706176758
2,2,1.309999942779541,1.309999942779541,0,8.049470663070679
2,2,1.309999942779541,1.309999942779541,0,8.051275730133057
2,1,1.309999942779541,0.6549999713897705,0,8.059581756591797
2,2,1.309999942779541,1.309999942779541,0,8.068023681640625
2,1,1.309999942779541,0.6549999713897705,0,8.068040609359741
2,1,1.309999942779541,0.6549999713897705,0,8.06805157661438
2,2,1.309999942779541,1.309999942779541,0,8.074239730834961
3,1,2.180000066757202,0.7266666889190674,0,8.074253797531128
2,2,1.309999942779541,1.309999942779541,0,8.074262619018555
2,1,1.309999942779541,0.6549999713897705,0,8.074269771575928
2,2,1.309999942779541,1.309999942779541,0,8.074276685714722
3,1,2.180000066757202,0.7266666889190674,0,8.074283599853516
1,1,0.5799999833106995,0.5799999833106995,0,8.074290752410889
3,2,2.180000066757202,1.4533333778381348,0,8.075438737869263
2,1,1.309999942779541,0.6549999713897705,0,8.077308654785156
2,2,1.309999942779541,1.309999942779541,0,8.084490776062012
1,1,0.5799999833106995,0.5799999833106995,0,8.084507703781128
2,1,1.309999942779541,0.6549999713897705,0,8.085018634796143
3,1,2.180000066757202,0.7266666889190674,0,8.085112810134888
1,2,0.6549999713897705,1.309999942779541,0,8.087252616882324
2,1,1.309999942779541,0.6549999713897705,0,8.092654705047607
2,1,1.309999942779541,0.6549999713897705,0,8.092670679092407
2,1,1.309999942779541,0.6549999713897705,0,8.09325361251831
1,1,0.5799999833106995,0.5799999833106995,0,8.095493793487549
2,1,1.309999942779541,0.6549999713897705,0,8.097344636917114
2,1,1.309999942779541,0.6549999713897705,0,8.102409601211548
1,1,0.5799999833106995,0.5799999833106995,0,8.102847576141357
2,1,1.309999942779541,0.6549999713897705,0,8.103309631347656
1,1,0.5799999833106995,0.5799999833106995,0,8.105497598648071
1,0,0.5799999833106995,-0.0,0,8.111697673797607
2,1,1.309999942779541,0.6549999713897705,0,8.112203598022461
2,1,1.309999942779541,0.6549999713897705,0,8.112217664718628
1,1,0.5799999833106995,0.5799999833106995,0,8.113197803497314
1,1,0.5799999833106995,0.5799999833106995,0,8.115265607833862
2,0,1.309999942779541,-0.0,0,8.12271761894226
1,1,0.5799999833106995,0.5799999833106995,0,8.130802631378174
1,1,0.5799999833106995,0.5799999833106995,0,8.13861870765686
1,0,0.5799999833106995,-0.0,0,8.138637781143188
1,1,0.5799999833106995,0.5799999833106995,0,8.144746780395508
1,0,0.5799999833106995,-0.0,0,8.144763708114624
1,0,0.5799999833106995,-0.0,0,8.144770622253418
0,1,-0.0,0.5799999833106995,0,8.144777774810791
1,0,0.5799999833106995,-0.0,0,8.144783735275269
1,0,0.5799999833106995,-0.0,0,8.15507960319519
0,1,-0.0,0.5799999833106995,0,8.177281618118286
1,0,0.5799999833106995,-0.0,0,8.203149795532227
-1,0,-0.5799999833106995,-0.0,0,8.371174573898315
-1,0,-0.5799999833106995,-0.0,0,8.383586645126343
-1,0,-0.5799999833106995,-0.0,0,8.38360857963562
0,-1,-0.0,-0.5799999833106995,0,8.392428636550903
-1,0,-0.5799999833106995,-0.0,0,8.400640726089478
-1,0,-0.5799999833106995,-0.0,0,8.40125060081482
0,0,-0.0,-0.0,1,8.430444717407227
,,,,,
-1,0,-0.5799999833106995,-0.0,0,0.9438295364379883
-1,1,-0.5799999833106995,0.5799999833106995,0,0.9484875202178955
-1,1,-0.5799999833106995,0.5799999833106995,0,0.9497973918914795
-1,1,-0.5799999833106995,0.5799999833106995,0,0.9518604278564453
-1,0,-0.5799999833106995,-0.0,0,0.9574224948883057
-1,1,-0.5799999833106995,0.5799999833106995,0,0.9648904800415039
-2,1,-1.309999942779541,0.6549999713897705,0,0.9649064540863037
-1,0,-0.5799999833106995,-0.0,0,0.9736063480377197
-1,1,-0.5799999833106995,0.5799999833106995,0,0.9744534492492676
-1,1,-0.5799999833106995,0.5799999833106995,0,0.9744703769683838
-1,0,-0.5799999833106995,-0.0,0,0.9744813442230225
-1,1,-0.5799999833106995,0.5799999833106995,0,0.9744913578033447
-1,1,-0.5799999833106995,0.5799999833106995,0,0.9745004177093506
-1,1,-0.5799999833106995,0.5799999833106995,0,0.9745094776153564
-1,0,-0.5799999833106995,-0.0,0,0.9745185375213623
-1,1,-0.5799999833106995,0.5799999833106995,0,0.9759554862976074
-2,1,-1.309999942779541,0.6549999713897705,0,0.9820075035095215
0,1,-0.0,0.5799999833106995,0,0.9826734066009521
-2,0,-1.309999942779541,-0.0,0,0.9826874732971191
-1,1,-0.5799999833106995,0.5799999833106995,0,0.9841394424438477
-1,1,-0.5799999833106995,0.5799999833106995,0,0.9912154674530029
0,1,-0.0,0.5799999833106995,0,0.9975054264068604
-1,0,-0.5799999833106995,-0.0,0,0.9975173473358154
-2,1,-1.309999942779541,0.6549999713897705,0,0.9975254535675049
-1,1,-0.5799999833106995,0.5799999833106995,0,0.9976403713226318
-1,1,-0.5799999833106995,0.5799999833106995,0,0.9976513385772705
-1,0,-0.5799999833106995,-0.0,0,0.9979033470153809
-2,1,-1.309999942779541,0.6549999713897705,0,0.9999353885650635
-1,1,-0.5799999833106995,0.5799999833106995,0,1.0075955390930176
-1,1,-0.5799999833106995,0.5799999833106995,0,1.0139923095703125
-2,1,-1.309999942779541,0.6549999713897705,0,1.014005422592163
-1,2,-0.6549999713897705,1.309999942779541,0,1.0145914554595947
-2,1,-1.309999942779541,0.6549999713897705,0,1.0146033763885498
-2,1,-1.309999942779541,0.6549999713897705,0,1.0146114826202393
-2,1,-1.309999942779541,0.6549999713897705,0,1.0146183967590332
-2,1,-1.309999942779541,0.6549999713897705,0,1.0161564350128174
-1,2,-0.6549999713897705,1.309999942779541,0,1.0179314613342285
-2,1,-1.309999942779541,0.6549999713897705,0,1.0233204364776611
-2,2,-1.309999942779541,1.309999942779541,0,1.024254322052002
-2,2,-1.309999942779541,1.309999942779541,0,1.0242705345153809
-3,1,-2.180000066757202,0.7266666889190674,0,1.0258944034576416
