dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,reward
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
0,0,0,0,0,0,721.3355668480517,1,-719,58,241,658,961,604,20,0
-1,0,0,-1.5,-0.0,0.3075292110443115,721.0249648937269,1,-719,54,241,658,961,604,20,142.66
-2,-2,0,-3.0,-3.0,0.31560420989990234,718.2652713308643,1,-716,57,241,658,961,604,20,870.57
-1,0,0,-1.5,-0.0,0.32352519035339355,717.2684295296984,1,-715,57,241,658,961,604,20,146.55
-1,-1,0,-1.5,-1.5,0.33141326904296875,716.3518688465886,1,-714,58,241,658,961,604,20,896.85
-1,-1,0,-1.5,-1.5,0.3393242359161377,715.4369294354325,1,-713,59,241,658,961,604,20,897.71
-1,-2,0,-1.5,-3.0,0.347318172454834,714.6943402602262,1,-712,62,241,658,961,604,20,1373.29
-1,-1,0,-1.5,-1.5,0.35547804832458496,713.7856821203407,1,-711,63,241,658,961,604,20,902.43
-1,-1,0,-1.5,-1.5,0.363497257232666,712.8786713038902,1,-710,64,241,658,961,604,20,903.29
-1,0,0,-1.5,-0.0,0.3876321315765381,711.8827150591592,1,-709,64,241,658,961,604,20,155.77
-1,0,0,-1.5,-0.0,0.39561009407043457,710.8867701680767,1,-708,64,241,658,961,604,20,155.75
-2,-1,0,-3.0,-1.5,0.40369510650634766,707.9901129253147,1,-705,65,241,658,961,604,20,422.24
-1,0,0,-1.5,-0.0,0.4115121364593506,706.9943422687342,1,-704,65,241,658,961,604,20,157.03
1,0,0,1.5,-0.0,0.6114771366119385,707.9901129253147,1,-705,65,241,658,961,604,20,156.7
1,0,0,1.5,-0.0,0.6194381713867188,708.9858954873503,1,-706,65,241,658,961,604,20,156.71
1,0,0,1.5,-0.0,0.6353912353515625,709.9816899047468,1,-707,65,241,658,961,604,20,156.73
1,0,0,1.5,-0.0,0.6432521343231201,710.9774961276904,1,-708,65,241,658,961,604,20,156.74
1,0,0,1.5,-0.0,0.667546272277832,711.9733141066455,1,-709,65,241,658,961,604,20,156.76
1,0,0,1.5,-0.0,0.6914651393890381,712.9691437923524,1,-710,65,241,658,961,604,20,156.77
0,1,0,-0.0,1.5,0.6994411945343018,712.8786713038902,1,-710,64,241,658,961,604,20,2160.99
0,1,0,-0.0,1.5,1.1073431968688965,712.7895902719118,1,-710,63,241,658,961,604,20,2174.21
0,-1,0,-0.0,-1.5,1.899738073348999,712.8786713038902,1,-710,64,241,658,961,604,20,1395.99
1,-1,0,1.5,-1.5,1.9155120849609375,713.9649851358258,1,-711,65,241,658,961,604,20,735.06
0,-1,0,-0.0,-1.5,1.9235291481018066,714.0567204361289,1,-711,66,241,658,961,604,20,1395.12
