dx,dy,rx,ry,button,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID,past20dxdy
-1,0,-0.6899999976158142,-0.0,4,0.6854162216186523,817.3149339882606,819,117,1779,657,20,960,540,1,"[(3, -2), (2, -1), (1, 0), (1, 0), (2, -1), (2, -2), (4, -1), (4, -2), (3, -2), (3, -1), (1, 0), (0, -1), (-1, 0), (-2, 0), (-2, 1), (-3, 0), (-2, 0), (-2, 1), (-1, 1), (0, 0)]"
-3,0,-2.6199998259544373,-0.0,4,0.6935153007507324,819.294881209332,821,117,1779,657,20,960,540,1,"[(3, -2), (2, -1), (1, 0), (1, 0), (2, -1), (2, -2), (4, -1), (4, -2), (3, -2), (3, -1), (1, 0), (0, -1), (-1, 0), (-2, 0), (-2, 1), (-3, 0), (-2, 0), (-2, 1), (-1, 1), (0, 0)]"
-3,1,-2.6199998259544373,0.8733332753181458,4,0.7015042304992676,821.2749244383593,823,117,1779,657,20,960,540,1,"[(3, -2), (2, -1), (1, 0), (1, 0), (2, -1), (2, -2), (4, -1), (4, -2), (3, -2), (3, -1), (1, 0), (0, -1), (-1, 0), (-2, 0), (-2, 1), (-3, 0), (-2, 0), (-2, 1), (-1, 1), (0, 0)]"
-1,0,-0.6899999976158142,-0.0,4,0.7095952033996582,821.2749244383593,823,117,1779,657,20,960,540,1,"[(3, -2), (2, -1), (1, 0), (1, 0), (2, -1), (2, -2), (4, -1), (4, -2), (3, -2), (3, -1), (1, 0), (0, -1), (-1, 0), (-2, 0), (-2, 1), (-3, 0), (-2, 0), (-2, 1), (-1, 1), (0, 0)]"
-1,1,-0.6899999976158142,0.6899999976158142,4,0.7174022197723389,821.2749244383593,823,117,1779,657,20,960,540,1,"[(3, -2), (2, -1), (1, 0), (1, 0), (2, -1), (2, -2), (4, -1), (4, -2), (3, -2), (3, -1), (1, 0), (0, -1), (-1, 0), (-2, 0), (-2, 1), (-3, 0), (-2, 0), (-2, 1), (-1, 1), (0, 0)]"
-1,0,-0.6899999976158142,-0.0,4,0.7255282402038574,821.2749244383593,823,117,1779,657,20,960,540,1,"[(3, -2), (2, -1), (1, 0), (1, 0), (2, -1), (2, -2), (4, -1), (4, -2), (3, -2), (3, -1), (1, 0), (0, -1), (-1, 0), (-2, 0), (-2, 1), (-3, 0), (-2, 0), (-2, 1), (-1, 1), (0, 0)]"
0,0,-0.0,-0.0,0,0.7883563041687012,821.2749244383593,823,117,1779,657,20,960,540,1,"[(3, -2), (2, -1), (1, 0), (1, 0), (2, -1), (2, -2), (4, -1), (4, -2), (3, -2), (3, -1), (1, 0), (0, -1), (-1, 0), (-2, 0), (-2, 1), (-3, 0), (-2, 0), (-2, 1), (-1, 1), (0, 0)]"
1,0,0.6899999976158142,-0.0,0,0.8773131370544434,821.2749244383593,823,117,1779,657,20,960,540,1,"[(3, -2), (2, -1), (1, 0), (1, 0), (2, -1), (2, -2), (4, -1), (4, -2), (3, -2), (3, -1), (1, 0), (0, -1), (-1, 0), (-2, 0), (-2, 1), (-3, 0), (-2, 0), (-2, 1), (-1, 1), (0, 0)]"
2,0,1.5800000429153442,-0.0,0,0.8852722644805908,820.2848908657799,822,117,1779,657,20,960,540,1,"[(3, -2), (2, -1), (1, 0), (1, 0), (2, -1), (2, -2), (4, -1), (4, -2), (3, -2), (3, -1), (1, 0), (0, -1), (-1, 0), (-2, 0), (-2, 1), (-3, 0), (-2, 0), (-2, 1), (-1, 1), (0, 0)]"
1,-1,0.6899999976158142,-0.6899999976158142,0,0.8932530879974365,820.2848908657799,822,117,1779,657,20,960,540,1,"[(3, -2), (2, -1), (1, 0), (1, 0), (2, -1), (2, -2), (4, -1), (4, -2), (3, -2), (3, -1), (1, 0), (0, -1), (-1, 0), (-2, 0), (-2, 1), (-3, 0), (-2, 0), (-2, 1), (-1, 1), (0, 0)]"
