dx,dy,rx,ry,button,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID,past20dxdy
0,0,-0.0,-0.0,0,1.0765602588653564,659.1561850569716,617,-259,1576,281,20,959,540,1,"[(-17, 5), (-22, 4), (-27, 5), (-34, 3), (-39, 3), (-42, 1), (-42, 2), (-39, 2), (-38, 2), (-31, 1), (-25, 1), (-19, 0), (-14, 0), (-8, 0), (-5, 0), (-3, 0), (-1, 0), (-3, 0), (-1, 1), (0, 0)]"
0,-4,-0.0,-3.680000066757202,0,1.2359492778778076,658.0007485025747,617,-256,1576,281,20,959,540,1,"[(-17, 5), (-22, 4), (-27, 5), (-34, 3), (-39, 3), (-42, 1), (-42, 2), (-39, 2), (-38, 2), (-31, 1), (-25, 1), (-19, 0), (-14, 0), (-8, 0), (-5, 0), (-3, 0), (-1, 0), (-3, 0), (-1, 1), (0, 0)]"
0,-7,-0.0,-8.260000467300415,0,1.2436363697052002,654.9759394143521,617,-248,1576,281,20,959,540,1,"[(-17, 5), (-22, 4), (-27, 5), (-34, 3), (-39, 3), (-42, 1), (-42, 2), (-39, 2), (-38, 2), (-31, 1), (-25, 1), (-19, 0), (-14, 0), (-8, 0), (-5, 0), (-3, 0), (-1, 0), (-3, 0), (-1, 1), (0, 0)]"
0,-6,-0.0,-6.670000076293945,0,1.2517004013061523,652.7616464461413,617,-242,1576,281,20,959,540,1,"[(-17, 5), (-22, 4), (-27, 5), (-34, 3), (-39, 3), (-42, 1), (-42, 2), (-39, 2), (-38, 2), (-31, 1), (-25, 1), (-19, 0), (-14, 0), (-8, 0), (-5, 0), (-3, 0), (-1, 0), (-3, 0), (-1, 1), (0, 0)]"
0,-8,-0.0,-9.859999656677246,0,1.2596092224121094,649.5286195458086,617,-233,1576,281,20,959,540,1,"[(-17, 5), (-22, 4), (-27, 5), (-34, 3), (-39, 3), (-42, 1), (-42, 2), (-39, 2), (-38, 2), (-31, 1), (-25, 1), (-19, 0), (-14, 0), (-8, 0), (-5, 0), (-3, 0), (-1, 0), (-3, 0), (-1, 1), (0, 0)]"
-1,-9,-1.2733333110809326,-11.459999799728394,0,1.2677233219146729,646.6642977960656,618,-222,1576,281,20,959,540,1,"[(-17, 5), (-22, 4), (-27, 5), (-34, 3), (-39, 3), (-42, 1), (-42, 2), (-39, 2), (-38, 2), (-31, 1), (-25, 1), (-19, 0), (-14, 0), (-8, 0), (-5, 0), (-3, 0), (-1, 0), (-3, 0), (-1, 1), (0, 0)]"
-2,-14,-2.895714282989502,-20.269999980926514,0,1.2756023406982422,642.0766826071915,620,-202,1576,281,20,959,540,1,"[(-17, 5), (-22, 4), (-27, 5), (-34, 3), (-39, 3), (-42, 1), (-42, 2), (-39, 2), (-38, 2), (-31, 1), (-25, 1), (-19, 0), (-14, 0), (-8, 0), (-5, 0), (-3, 0), (-1, 0), (-3, 0), (-1, 1), (0, 0)]"
-2,-20,-4.008999824523926,-40.08999824523926,0,1.283677339553833,634.6859700660469,624,-162,1576,281,20,959,540,1,"[(-17, 5), (-22, 4), (-27, 5), (-34, 3), (-39, 3), (-42, 1), (-42, 2), (-39, 2), (-38, 2), (-31, 1), (-25, 1), (-19, 0), (-14, 0), (-8, 0), (-5, 0), (-3, 0), (-1, 0), (-3, 0), (-1, 1), (0, 0)]"
-4,-20,-8.017999649047852,-40.08999824523926,0,1.2916853427886963,633.6676160876823,632,-122,1576,281,20,959,540,1,"[(-17, 5), (-22, 4), (-27, 5), (-34, 3), (-39, 3), (-42, 1), (-42, 2), (-39, 2), (-38, 2), (-31, 1), (-25, 1), (-19, 0), (-14, 0), (-8, 0), (-5, 0), (-3, 0), (-1, 0), (-3, 0), (-1, 1), (0, 0)]"
-5,-20,-10.022499561309814,-40.08999824523926,0,1.299607276916504,637.2155745962855,642,-82,1576,281,20,959,540,1,"[(-17, 5), (-22, 4), (-27, 5), (-34, 3), (-39, 3), (-42, 1), (-42, 2), (-39, 2), (-38, 2), (-31, 1), (-25, 1), (-19, 0), (-14, 0), (-8, 0), (-5, 0), (-3, 0), (-1, 0), (-3, 0), (-1, 1), (0, 0)]"
