dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,score
0,0,0,-0.0,-0.0,0.3569345474243164,717.7939268776568,1,-450,572,510,1172,960,600,20,169.34
0,2,0,-0.0,2.0,0.5100016593933105,716.2231062146122,1,-450,570,510,1172,960,600,20,13.15
0,5,0,-0.0,5.0,0.5178706645965576,712.3053370978232,1,-450,565,510,1172,960,600,20,27.78
-3,6,0,-3.0,6.0,0.5257775783538818,705.7443677738582,1,-447,559,510,1172,960,600,20,42.59
-5,7,0,-5.0,7.0,0.5338187217712402,697.1548628129485,1,-442,552,510,1172,960,600,20,52.47
-5,8,0,-5.0,8.0,0.5421955585479736,687.7857837474191,1,-437,544,510,1172,960,600,20,54.07
-5,9,0,-5.0,9.0,0.5500566959381104,677.6401675295009,1,-432,535,510,1172,960,600,20,55.84
-6,9,0,-6.0,9.0,0.5579535961151123,666.8692635952677,1,-426,526,510,1172,960,600,20,58.19
-6,10,0,-6.0,10.0,0.5659077167510986,655.3239812301973,1,-420,516,510,1172,960,600,20,59.47
-8,15,0,-8.0,15.0,0.5739316940307617,638.6485951576554,1,-412,501,510,1172,960,600,20,71.43
-10,17,0,-10.0,17.0,0.5818805694580078,619.1740617666943,1,-402,484,510,1172,960,600,20,76.03
-10,17,0,-10.0,17.0,0.5898525714874268,599.7155074294897,1,-392,467,510,1172,960,600,20,74.46
-10,16,0,-10.0,16.0,0.5988686084747314,581.0372238700368,1,-382,451,510,1172,960,600,20,71.74
-11,17,0,-11.0,17.0,0.6058685779571533,560.9614698033485,1,-371,434,510,1172,960,600,20,72.76
-10,13,0,-10.0,13.0,0.6136996746063232,544.5827260202034,1,-361,421,510,1172,960,600,20,65.7
-9,12,0,-9.0,12.0,0.6218717098236084,529.6156039256092,1,-352,409,510,1172,960,600,20,61.35
-8,11,0,-8.0,11.0,0.6297755241394043,516.0608329841712,1,-344,398,510,1172,960,600,20,56.95
-7,10,0,-7.0,10.0,0.6378555297851562,503.91925435811413,1,-337,388,510,1172,960,600,20,52.47
-6,9,0,-6.0,9.0,0.6456475257873535,493.19181233402435,1,-331,379,510,1172,960,600,20,47.86
-6,6,0,-6.0,6.0,0.6537766456604004,484.7261868953371,1,-325,373,510,1172,960,600,20,41.66
-5,6,0,-5.0,6.0,0.661834716796875,476.91785754888883,1,-320,367,510,1172,960,600,20,40.35
-4,4,0,-4.0,4.0,0.6698646545410156,471.27435003332556,1,-316,363,510,1172,960,600,20,31.44
-3,3,0,-3.0,3.0,0.6777575016021729,467.04192687855016,1,-313,360,510,1172,960,600,20,25.7
-3,5,0,-3.0,5.0,0.6856935024261475,461.3013897709193,1,-310,355,510,1172,960,600,20,30.21
-3,4,0,-3.0,4.0,0.6937055587768555,456.31534394656154,1,-307,351,510,1172,960,600,20,28.27
-3,4,0,-3.0,4.0,0.7019796371459961,451.3296001775737,1,-304,347,510,1172,960,600,20,28.08
-3,4,0,-3.0,4.0,0.709688663482666,446.3441683641854,1,-301,343,510,1172,960,600,20,27.88
-5,4,0,-5.0,4.0,0.7176597118377686,440.0411092333677,1,-296,339,510,1172,960,600,20,31.29
-4,6,0,-4.0,6.0,0.7257885932922363,432.89163460151286,1,-292,333,510,1172,960,600,20,34.11
-5,5,0,-5.0,5.0,0.7337386608123779,425.83597832212064,1,-287,328,510,1172,960,600,20,34.32
-4,6,0,-4.0,6.0,0.7417147159576416,418.68753189240294,1,-283,322,510,1172,960,600,20,33.4
-5,6,0,-5.0,6.0,0.7497684955596924,410.880030412468,1,-278,316,510,1172,960,600,20,36.78
-6,7,0,-6.0,7.0,0.7578935623168945,401.66126852061274,1,-272,309,510,1172,960,600,20,40.69
-5,6,0,-5.0,6.0,0.7661106586456299,393.8539339909914,1,-267,303,510,1172,960,600,20,35.84
-4,6,0,-4.0,6.0,0.7740015983581543,386.7089613305956,1,-263,297,510,1172,960,600,20,31.73
-4,6,0,-4.0,6.0,0.7818586826324463,379.56642565806413,1,-259,291,510,1172,960,600,20,31.33
-5,6,0,-5.0,6.0,0.7897117137908936,371.7603960601466,1,-254,285,510,1172,960,600,20,34.44
-4,5,0,-4.0,5.0,0.7976396083831787,365.3664875824692,1,-250,280,510,1172,960,600,20,29.59
-4,6,0,-4.0,6.0,0.8058176040649414,358.2281901212888,1,-246,274,510,1172,960,600,20,30.15
-5,7,0,-5.0,7.0,0.8136386871337891,349.6804137008297,1,-241,267,510,1172,960,600,20,33.62
-5,7,0,-5.0,7.0,0.8220596313476562,341.1353015576759,1,-236,260,510,1172,960,600,20,33.05
-7,8,0,-7.0,8.0,0.8301305770874023,330.50697496527147,1,-229,252,510,1172,960,600,20,38.95
-6,8,0,-6.0,8.0,0.8379795551300049,320.55256768024054,1,-223,244,510,1172,960,600,20,35.08
-7,8,0,-7.0,8.0,0.8459277153015137,309.924991208877,1,-216,236,510,1172,960,600,20,37.28
-8,9,0,-8.0,9.0,0.8537046909332275,297.88471868541967,1,-208,227,510,1172,960,600,20,39.26
-7,9,0,-7.0,9.0,0.8619105815887451,286.52150006365474,1,-201,218,510,1172,960,600,20,35.38
-8,8,0,-8.0,8.0,0.869748592376709,275.21746089606785,1,-193,210,510,1172,960,600,20,35.17
-7,8,0,-7.0,8.0,0.8781065940856934,264.5906043549196,1,-186,202,510,1172,960,600,20,33.67
-7,7,0,-7.0,7.0,0.8858845233917236,254.69982999616752,1,-179,195,510,1172,960,600,20,31.07
-4,5,0,-4.0,5.0,0.894033670425415,248.3118270617898,1,-175,190,510,1172,960,600,20,23.13
-4,4,0,-4.0,4.0,0.9020545482635498,242.65985039178662,1,-171,186,510,1172,960,600,20,21.73
-5,6,0,-5.0,6.0,0.9100015163421631,234.85914318236107,1,-166,180,510,1172,960,600,20,25.6
-4,5,0,-4.0,5.0,0.9179596900939941,228.47222060441337,1,-162,175,510,1172,960,600,20,21.94
-4,5,0,-4.0,5.0,0.9259285926818848,222.08619088605855,1,-158,170,510,1172,960,600,20,21.53
-3,5,0,-3.0,5.0,0.9339406490325928,216.38462845343543,1,-155,165,510,1172,960,600,20,18.41
-2,4,0,-2.0,4.0,0.9419186115264893,212.10357943986403,1,-153,161,510,1172,960,600,20,14.61
-4,6,0,-4.0,6.0,0.9497785568237305,205.00232556881798,1,-149,155,510,1172,960,600,20,20.72
-3,6,0,-3.0,6.0,0.9584925174713135,198.60728654579637,1,-146,149,510,1172,960,600,20,18.24
-4,8,0,-4.0,8.0,0.9660305976867676,190.11246837716035,1,-142,141,510,1172,960,600,20,21.16
-3,8,0,-3.0,8.0,0.9741065502166748,182.37983262286096,1,-139,133,510,1172,960,600,20,18.93
-4,8,0,-4.0,8.0,0.9818925857543945,173.98369492974098,1,-135,125,510,1172,960,600,20,19.62
-4,7,0,-4.0,7.0,0.9898805618286133,166.30938715791623,1,-131,118,510,1172,960,600,20,18.15
-4,7,0,-4.0,7.0,0.9978024959564209,158.67127793433,1,-127,111,510,1172,960,600,20,17.46
-3,6,0,-3.0,6.0,1.0058536529541016,152.48384535085327,1,-124,105,510,1172,960,600,20,14.59
-3,6,0,-3.0,6.0,1.0138707160949707,146.33937443907084,1,-121,99,510,1172,960,600,20,14.07
-4,6,0,-4.0,6.0,1.0218615531921387,139.4590244849738,1,-117,93,510,1172,960,600,20,15.08
-4,7,0,-4.0,7.0,1.0299036502838135,132.00352108310554,1,-113,86,510,1172,960,600,20,14.91
-3,6,0,-3.0,6.0,1.0379066467285156,126.01470508735443,1,-110,80,510,1172,960,600,20,12.31
-3,5,0,-3.0,5.0,1.0461184978485107,120.66751700403586,1,-107,75,510,1172,960,600,20,11.29
-3,4,0,-3.0,4.0,1.0539727210998535,115.92458060283545,1,-104,71,510,1172,960,600,20,10.53
-2,4,0,-2.0,4.0,1.0621216297149658,112.03687967167957,1,-102,67,510,1172,960,600,20,8.43
-3,4,0,-3.0,4.0,1.0699305534362793,107.34564329364768,1,-99,63,510,1172,960,600,20,9.83
-2,4,0,-2.0,4.0,1.0779635906219482,103.53413583587978,1,-97,59,510,1172,960,600,20,7.81
-4,5,0,-4.0,5.0,1.085977554321289,97.54068997360952,1,-93,54,510,1172,960,600,20,10.74
-6,5,0,-6.0,5.0,1.0938315391540527,89.84988733093293,1,-87,49,510,1172,960,600,20,12.83
-6,5,0,-6.0,5.0,1.1017875671386719,82.17917335276988,1,-81,44,510,1172,960,600,20,12.04
-6,5,0,-6.0,5.0,1.1098597049713135,74.53401682163222,1,-75,39,510,1172,960,600,20,11.22
-6,4,0,-6.0,4.0,1.1178405284881592,67.3692445355388,1,-69,35,510,1172,960,600,20,11.04
-6,4,0,-6.0,4.0,1.1263155937194824,60.21395872616783,1,-63,31,510,1172,960,600,20,10.28
-4,2,0,-4.0,2.0,1.134016513824463,55.74191965557441,1,-59,29,510,1172,960,600,20,10.92
-4,2,0,-4.0,2.0,1.1420745849609375,51.26989472816156,1,-55,27,510,1172,960,600,20,10.62
-2,2,0,-2.0,2.0,1.1498997211456299,48.60034129593445,1,-53,25,510,1172,960,600,20,4.74
-2,1,0,-2.0,1.0,1.1580476760864258,46.36488268416781,1,-51,24,510,1172,960,600,20,7.59
-2,2,0,-2.0,2.0,1.165947675704956,43.71219600798314,1,-49,22,510,1172,960,600,20,4.44
-2,0,0,-2.0,-0.0,1.1739046573638916,41.894122981316485,1,-47,22,510,1172,960,600,20,3.46
-1,1,0,-1.0,1.0,1.1817526817321777,40.566787519082126,1,-46,21,510,1172,960,600,20,3.33
-1,0,0,-1.0,-0.0,1.1978175640106201,39.658836071740545,1,-45,21,510,1172,960,600,20,2.69
-1,1,0,-1.0,1.0,1.206390619277954,38.33218389437829,1,-44,20,510,1172,960,600,20,3.26
-1,0,0,-1.0,-0.0,1.214019536972046,37.4236228055175,1,-43,20,510,1172,960,600,20,2.65
-1,0,0,-1.0,-0.0,1.2219555377960205,36.51881339845203,1,-42,20,510,1172,960,600,20,2.61
0,1,0,-0.0,1.0,1.2300925254821777,36.09772228646444,1,-42,19,510,1172,960,600,20,0.82
-1,0,0,-1.0,-0.0,1.2379226684570312,35.18849411078001,1,-41,19,510,1172,960,600,20,2.62
-1,1,0,-1.0,1.0,1.2460095882415771,33.86342439892262,1,-40,18,510,1172,960,600,20,3.14
-1,0,0,-1.0,-0.0,1.253814697265625,32.95346318982906,1,-39,18,510,1172,960,600,20,2.58
-1,1,0,-1.0,1.0,1.2617816925048828,31.6293165929973,1,-38,17,510,1172,960,600,20,3.07
-2,0,0,-2.0,-0.0,1.26997971534729,29.812058474788763,1,-36,17,510,1172,960,600,20,3.04
-2,0,0,-2.0,-0.0,1.2779545783996582,28.013155617496423,1,-34,17,510,1172,960,600,20,2.9
-1,1,0,-1.0,1.0,1.2860186100006104,26.674241641784498,1,-33,16,510,1172,960,600,20,3.07
-2,1,0,-2.0,1.0,1.294257640838623,24.438350715445125,1,-31,15,510,1172,960,600,20,7.31
-2,1,0,-2.0,1.0,1.3019826412200928,22.202484376209235,1,-29,14,510,1172,960,600,20,7.17
-2,2,0,-2.0,2.0,1.310145616531372,19.546573405388315,1,-27,12,510,1172,960,600,20,3.27
-3,1,0,-3.0,1.0,1.3180255889892578,16.40075756488817,1,-24,11,510,1172,960,600,20,4.99
-2,1,0,-2.0,1.0,1.3259947299957275,14.166091947189145,1,-22,10,510,1172,960,600,20,5.86
-1,1,0,-1.0,1.0,1.333824634552002,12.847319317591726,1,-21,9,510,1172,960,600,20,2.43
