dx,dy,rx,ry,button,time
0,1,-0.0,2.5,0,2.9089925289154053
1,1,2.5,2.5,0,2.920588493347168
0,1,-0.0,2.5,0,2.9400196075439453
0,1,-0.0,2.5,0,2.9511234760284424
0,1,-0.0,2.5,0,2.9603404998779297
0,3,-0.0,7.5,0,2.9702885150909424
0,3,-0.0,7.5,0,2.9806394577026367
-1,4,-2.5,10.0,0,2.9907004833221436
-2,3,-5.0,7.5,0,3.0005125999450684
-3,4,-7.5,10.0,0,3.010868549346924
-2,2,-5.0,5.0,0,3.0210466384887695
-3,3,-7.5,7.5,0,3.030909538269043
-3,3,-7.5,7.5,0,3.0415666103363037
-3,2,-7.5,5.0,0,3.051757574081421
-3,2,-7.5,5.0,0,3.061908483505249
-2,2,-5.0,5.0,0,3.0717685222625732
-3,1,-7.5,2.5,0,3.0827646255493164
-2,1,-5.0,2.5,0,3.0923194885253906
-3,1,-7.5,2.5,0,3.1029574871063232
-1,1,-2.5,2.5,0,3.1125175952911377
-3,1,-7.5,2.5,0,3.1229825019836426
-2,1,-5.0,2.5,0,3.1326916217803955
-1,0,-2.5,-0.0,0,3.142777442932129
-2,1,-5.0,2.5,0,3.153228521347046
-2,0,-5.0,-0.0,0,3.163604497909546
-3,1,-7.5,2.5,0,3.1734654903411865
-3,1,-7.5,2.5,0,3.1837074756622314
-4,1,-10.0,2.5,0,3.1939985752105713
-3,0,-7.5,-0.0,0,3.204192638397217
-3,1,-7.5,2.5,0,3.214015483856201
-4,0,-10.0,-0.0,0,3.2242655754089355
-2,0,-5.0,-0.0,0,3.234778642654419
-2,1,-5.0,2.5,0,3.2447636127471924
-1,0,-2.5,-0.0,0,3.2545595169067383
-2,0,-5.0,-0.0,0,3.2650434970855713
-1,1,-2.5,2.5,0,3.275043487548828
-1,0,-2.5,-0.0,0,3.2856175899505615
-1,0,-2.5,-0.0,0,3.305926561355591
0,1,-0.0,2.5,0,3.326075553894043
0,1,-0.0,2.5,0,3.3361854553222656
0,1,-0.0,2.5,0,3.346224546432495
0,2,-0.0,5.0,0,3.3564646244049072
1,3,2.5,7.5,0,3.366577625274658
3,3,7.5,7.5,0,3.37675142288208
1,2,2.5,5.0,0,3.3868446350097656
2,2,5.0,5.0,0,3.3972055912017822
2,2,5.0,5.0,0,3.4072704315185547
2,1,5.0,2.5,0,3.417316436767578
2,2,5.0,5.0,0,3.4276044368743896
2,1,5.0,2.5,0,3.4379994869232178
1,1,2.5,2.5,0,3.448131561279297
2,1,5.0,2.5,0,3.4582386016845703
1,1,2.5,2.5,0,3.468393564224243
1,1,2.5,2.5,0,3.4785945415496826
1,0,2.5,-0.0,0,3.488316535949707
0,1,-0.0,2.5,0,3.498805522918701
1,0,2.5,-0.0,0,3.508849620819092
1,1,2.5,2.5,0,3.5296125411987305
1,0,2.5,-0.0,0,3.5596976280212402
0,1,-0.0,2.5,0,3.579761505126953
1,0,2.5,-0.0,0,3.5901715755462646
0,1,-0.0,2.5,0,3.6103625297546387
1,0,2.5,-0.0,0,3.63069748878479
0,1,-0.0,2.5,0,3.642204523086548
1,1,2.5,2.5,0,3.6515424251556396
1,0,2.5,-0.0,0,3.661775588989258
1,1,2.5,2.5,0,3.6715645790100098
1,1,2.5,2.5,0,3.681781530380249
0,1,-0.0,2.5,0,3.6917564868927
1,1,2.5,2.5,0,3.7019734382629395
1,2,2.5,5.0,0,3.7120044231414795
1,1,2.5,2.5,0,3.722651481628418
1,1,2.5,2.5,0,3.7324655055999756
1,1,2.5,2.5,0,3.7427515983581543
1,1,2.5,2.5,0,3.752983570098877
0,1,-0.0,2.5,0,3.7628815174102783
1,1,2.5,2.5,0,3.7731425762176514
0,1,-0.0,2.5,0,3.7937026023864746
1,0,2.5,-0.0,0,3.8137636184692383
0,1,-0.0,2.5,0,3.8242034912109375
0,1,-0.0,2.5,0,3.854341506958008
1,0,2.5,-0.0,0,3.8646435737609863
0,1,-0.0,2.5,0,3.8849704265594482
1,1,2.5,2.5,0,3.9154446125030518
0,1,-0.0,2.5,0,3.92553448677063
1,1,2.5,2.5,0,3.9365296363830566
1,1,2.5,2.5,0,3.9458794593811035
1,1,2.5,2.5,0,3.9564504623413086
1,1,2.5,2.5,0,3.9764015674591064
0,1,-0.0,2.5,0,3.9866514205932617
1,0,2.5,-0.0,0,4.006796598434448
0,1,-0.0,2.5,0,4.016805648803711
