dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,score
-3,2,0,-4.5,3.0,0.22089529037475586,696.1508337458789,1,-700,-93,256,510,960,600,20,166.23
-6,5,0,-9.0,7.5,0.22899818420410156,688.1983958732646,1,-691,-100,256,510,960,600,20,45.99
-10,4,0,-15.0,6.0,0.23687028884887695,674.260184432793,1,-676,-106,256,510,960,600,20,65.63
-13,3,0,-19.5,4.5,0.24496936798095703,656.1448791366635,1,-657,-110,256,510,960,600,20,74.9
-16,3,0,-24.0,4.5,0.2528872489929199,633.1834885940403,1,-633,-114,256,510,960,600,20,82.19
-16,2,0,-24.0,3.0,0.26088428497314453,610.1370816198624,1,-609,-117,256,510,960,600,20,80.54
-22,1,0,-33.0,1.5,0.2687842845916748,577.962583843564,1,-576,-118,256,510,960,600,20,89.61
-28,-2,0,-42.0,-3.0,0.27712130546569824,536.2426200874479,1,-534,-115,256,510,960,600,20,93.95
-34,-6,0,-51.0,-9.0,0.28525614738464355,484.4946915791918,1,-483,-106,256,510,960,600,20,95.09
-33,-7,0,-49.5,-10.5,0.2929513454437256,434.49071981313625,1,-434,-96,256,510,960,600,20,88.75
-33,-9,0,-49.5,-13.5,0.30086421966552734,383.84514723429055,1,-385,-83,256,510,960,600,20,80.96
-31,-7,0,-46.5,-10.5,0.3089711666107178,336.77081768799405,1,-339,-73,256,510,960,600,20,75.11
-28,-8,0,-42.0,-12.0,0.31737828254699707,293.19960422137757,1,-297,-61,256,510,960,600,20,64.11
-26,-8,0,-39.0,-12.0,0.32564234733581543,252.6118809193522,1,-258,-49,256,510,960,600,20,56.09
-22,-6,0,-33.0,-9.0,0.3328893184661865,218.52789764052878,1,-225,-40,256,510,960,600,20,48.16
-16,-6,0,-24.0,-9.0,0.34105634689331055,193.37649815059754,1,-201,-31,256,510,960,600,20,38.46
-14,-6,0,-21.0,-9.0,0.3489551544189453,171.3394606807906,1,-180,-22,256,510,960,600,20,32.93
-9,-5,0,-13.5,-7.5,0.35695528984069824,157.6722994414999,1,-167,-15,256,510,960,600,20,24.12
-6,-3,0,-9.0,-4.5,0.3648853302001953,148.38244852255568,1,-158,-11,256,510,960,600,20,18.72
-3,-3,0,-4.5,-4.5,0.3729853630065918,144.1590088188167,1,-154,-7,256,510,960,600,20,10.01
-2,-1,0,-3.0,-1.5,0.38089728355407715,141.11915828246265,1,-151,-6,256,510,960,600,20,9.15
-1,-1,0,-1.5,-1.5,0.38898730278015137,140.08331019803634,1,-150,-5,256,510,960,600,20,3.61
0,-1,0,-0.0,-1.5,0.397200345993042,140.05332385522155,1,-150,-4,256,510,960,600,20,0.18
-1,0,0,-1.5,-0.0,0.41309022903442383,139.05368160498418,1,-149,-4,256,510,960,600,20,7.69
-1,0,0,-1.5,-0.0,0.44510316848754883,138.05404418657398,1,-148,-4,256,510,960,600,20,7.67
-2,0,0,-3.0,-0.0,0.45305418968200684,135.0551619212498,1,-145,-4,256,510,960,600,20,11.66
-6,-1,0,-9.0,-1.5,0.46103930473327637,126.03308421115798,1,-136,-3,256,510,960,600,20,18.3
-9,0,0,-13.5,-0.0,0.46901416778564453,113.03657992645927,1,-123,-3,256,510,960,600,20,22.13
-8,0,0,-12.0,-0.0,0.4769253730773926,101.04053313993049,1,-111,-3,256,510,960,600,20,19.9
-7,0,0,-10.5,-0.0,0.48502421379089355,91.04454463255303,1,-101,-3,256,510,960,600,20,17.18
-6,0,0,-9.0,-0.0,0.492936372756958,82.04890004774636,1,-92,-3,256,510,960,600,20,15.39
-9,0,0,-13.5,-0.0,0.5007922649383545,69.05694150420949,1,-79,-3,256,510,960,600,20,16.36
-8,1,0,-12.0,1.5,0.5090532302856445,57.11929677819934,1,-67,-4,256,510,960,600,20,12.61
-9,1,0,-13.5,1.5,0.5169961452484131,44.230987451824994,1,-54,-5,256,510,960,600,20,11.13
-7,0,0,-10.5,-0.0,0.5250802040100098,34.28317965096906,1,-44,-5,256,510,960,600,20,9.31
-5,1,0,-7.5,1.5,0.5329351425170898,27.483329627982627,1,-37,-6,256,510,960,600,20,5.93
-4,0,0,-6.0,-0.0,0.5410733222961426,21.575306807693888,1,-31,-6,256,510,960,600,20,5.67
-1,0,0,-1.5,-0.0,0.54888916015625,20.59411708155671,1,-30,-6,256,510,960,600,20,3.46
-2,0,0,-3.0,-0.0,0.5568652153015137,17.65863337187866,1,-27,-6,256,510,960,600,20,4.02
0,0,1,-0.0,-0.0,0.7689192295074463,17.65863337187866,1,-27,-6,256,510,960,600,20,32.19
-1,0,1,-1.5,-0.0,0.7809593677520752,16.68332812825267,1,-26,-6,256,510,960,600,20,13.17
-1,0,1,-1.5,-0.0,0.788994312286377,15.709920264364882,1,-25,-6,256,510,960,600,20,13.09
-3,0,1,-4.5,-0.0,0.7973232269287109,11.840329667841555,1,-21,-6,256,510,960,600,20,13.59
-3,0,1,-4.5,-0.0,0.8049023151397705,8.027756377319946,1,-17,-6,256,510,960,600,20,12.97
-3,0,1,-4.5,-0.0,0.8128442764282227,4.317821063276353,1,-13,-6,256,510,960,600,20,12.25
0,0,0,-0.0,-0.0,0.8147141933441162,4.317821063276353,1,-13,-6,256,510,960,600,20,18.19
-3,-1,0,-4.5,-1.5,0.8208551406860352,0.2956301409870008,1,-9,-5,256,510,960,600,20,2.61
-3,-1,0,-4.5,-1.5,0.8289563655853271,-3.5968757625671515,1,-5,-4,256,510,960,600,20,1.34
-4,0,0,-6.0,-0.0,0.837043285369873,-5.876894374382339,1,1,-4,256,510,960,600,20,-1.91
-1,0,0,-1.5,-0.0,0.8450181484222412,-5.52786404500042,1,2,-4,256,510,960,600,20,0.07
-1,-1,0,-1.5,-1.5,0.8529531955718994,-5.757359312880715,1,3,-3,256,510,960,600,20,-1.26
-1,0,0,-1.5,-0.0,0.8608381748199463,-5.0,1,4,-3,256,510,960,600,20,0.2
-1,0,0,-1.5,-0.0,0.8848743438720703,-4.169048105154699,1,5,-3,256,510,960,600,20,0.56
0,0,1,-0.0,-0.0,0.9198341369628906,-4.169048105154699,1,5,-3,256,510,960,600,20,25.740000000000002
0,0,0,-0.0,-0.0,0.09532427787780762,441.2445002387318,2,288,359,539,872,251,513,39,124.91
1,0,0,1.5,-0.0,0.14542841911315918,440.6194077712559,2,287,359,539,872,251,513,39,2.77
1,0,0,1.5,-0.0,0.15325021743774414,439.9956426808429,2,286,359,539,872,251,513,39,2.76
1,0,0,1.5,-0.0,0.1613633632659912,439.373210386471,2,285,359,539,872,251,513,39,2.76
2,0,0,3.0,-0.0,0.16936421394348145,437.51396473711515,2,282,359,539,872,251,513,39,6.2
1,1,0,1.5,1.5,0.17737531661987305,436.1098768429444,2,281,358,539,872,251,513,39,7.71
3,2,0,4.5,3.0,0.18539118766784668,431.2821337783679,2,277,355,539,872,251,513,39,15.33
3,5,0,4.5,7.5,0.19339632987976074,423.3041939660984,2,273,348,539,872,251,513,39,22.74
4,5,0,6.0,7.5,0.20145726203918457,414.09352338727024,2,267,341,539,872,251,513,39,26.27
4,6,0,6.0,9.0,0.20943927764892578,403.3091284829159,2,261,332,539,872,251,513,39,28.03
6,6,0,9.0,9.0,0.2173902988433838,390.67426084634604,2,252,323,539,872,251,513,39,29.94
5,6,0,7.5,9.0,0.2253742218017578,379.2725197650473,2,245,314,539,872,251,513,39,30.59
8,7,0,12.0,10.5,0.2333073616027832,364.020887158912,2,233,304,539,872,251,513,39,31.56
10,8,0,15.0,12.0,0.24134540557861328,345.40087815481456,2,218,292,539,872,251,513,39,34.41
12,10,0,18.0,15.0,0.24940919876098633,322.65626000411584,2,200,277,539,872,251,513,39,37.09
15,15,0,22.5,22.5,0.2573513984680176,291.9807067970616,2,178,255,539,872,251,513,39,41.32
18,17,0,27.0,25.5,0.26545119285583496,256.138147118861,2,151,230,539,872,251,513,39,40.29
19,18,0,28.5,27.0,0.2733743190765381,218.35627229968034,2,123,203,539,872,251,513,39,36.75
16,14,0,24.0,21.0,0.2813723087310791,188.18349355100662,2,99,182,539,872,251,513,39,29.11
14,14,0,21.0,21.0,0.2894003391265869,159.89941307897016,2,78,161,539,872,251,513,39,25.05
10,12,0,15.0,18.0,0.29746031761169434,137.26259949200897,2,63,143,539,872,251,513,39,20.12
9,10,0,13.5,15.0,0.305253267288208,118.41906709041507,2,50,128,539,872,251,513,39,16.06
7,8,0,10.5,12.0,0.3133203983306885,103.70289320142373,2,40,116,539,872,251,513,39,12.56
7,6,0,10.5,9.0,0.3212623596191406,92.12605455067681,2,30,107,539,872,251,513,39,9.35
