dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY
8,-8,0,10.654544830322266,-10.654544830322266,11.109739542007446,1359.699750668475,27,-1151,768,133,1116,49,1363,485
11,-13,0,19.528236031532288,-23.078824400901794,11.117772579193115,1388.2963570016032,27,-1170,791,133,1116,49,1363,485
10,-11,0,14.47857141494751,-15.92642855644226,11.12575650215149,1408.3030405609004,27,-1184,806,133,1116,49,1363,485
9,-10,0,12.357692241668701,-13.730769157409668,11.13373851776123,1425.5437213137104,27,-1196,819,133,1116,49,1363,485
6,-8,0,7.835999965667725,-10.447999954223633,11.141742706298828,1436.9757013722028,27,-1203,829,133,1116,49,1363,485
5,-7,0,6.162499785423279,-8.62749969959259,11.149752616882324,1446.4591119782963,27,-1209,837,133,1116,49,1363,485
7,-7,0,8.913333177566528,-8.913333177566528,11.157776594161987,1457.5917116398837,27,-1217,845,133,1116,49,1363,485
6,-7,0,7.639999866485596,-8.913333177566528,11.165767669677734,1467.9064984106744,27,-1224,853,133,1116,49,1363,485
7,-6,0,8.913333177566528,-7.639999866485596,11.173768520355225,1478.4726287024332,27,-1232,860,133,1116,49,1363,485
7,-5,0,8.62749969959259,-6.162499785423279,11.181812524795532,1488.4668591410523,27,-1240,866,133,1116,49,1363,485
7,-5,0,8.62749969959259,-6.162499785423279,11.189598560333252,1498.4611653503678,27,-1248,872,133,1116,49,1363,485
7,-4,0,8.62749969959259,-4.929999828338623,11.197660684585571,1507.310549823255,27,-1256,876,133,1116,49,1363,485
6,-4,0,7.080000400543213,-4.720000267028809,11.205650568008423,1515.3404431768822,27,-1263,880,133,1116,49,1363,485
5,-2,0,5.0599998235702515,-2.0239999294281006,11.213725566864014,1520.5866761046464,27,-1268,882,133,1116,49,1363,485
3,-3,0,2.7600000500679016,-2.7600000500679016,11.221690654754639,1523.3706731097109,27,-1270,884,133,1116,49,1363,485
3,-2,0,2.6199998259544373,-1.7466665506362915,11.230022668838501,1525.5834924262713,27,-1272,885,133,1116,49,1363,485
5,-2,0,5.0599998235702515,-2.0239999294281006,11.23771357536316,1530.8305373898468,27,-1277,887,133,1116,49,1363,485
4,-3,0,4.047999858856201,-3.035999894142151,11.245747566223145,1535.8272340230503,27,-1281,890,133,1116,49,1363,485
6,-3,0,6.670000076293945,-3.3350000381469727,11.253755569458008,1542.4667248301191,27,-1287,893,133,1116,49,1363,485
6,-3,0,6.670000076293945,-3.3350000381469727,11.261770486831665,1549.1067986630787,27,-1293,896,133,1116,49,1363,485
8,-3,0,9.859999656677246,-3.6974998712539673,11.269639492034912,1558.2152192416809,27,-1302,899,133,1116,49,1363,485
7,-1,0,8.260000467300415,-1.1800000667572021,11.277756690979004,1565.3709447451215,27,-1310,900,133,1116,49,1363,485
7,-2,0,8.260000467300415,-2.3600001335144043,11.285815477371216,1573.0998716423467,27,-1318,902,133,1116,49,1363,485
6,-1,0,6.670000076293945,-1.1116666793823242,11.293764591217041,1578.618170369973,27,-1324,903,133,1116,49,1363,485
9,-3,0,11.459999799728394,-3.819999933242798,11.301607608795166,1589.4004462624894,27,-1335,906,133,1116,49,1363,485
10,-3,0,13.059999942779541,-3.9179999828338623,11.309688568115234,1601.8490089796162,27,-1348,909,133,1116,49,1363,485
12,-3,0,16.249999523162842,-4.0624998807907104,11.317684650421143,1617.3607159914604,27,-1364,913,133,1116,49,1363,485
12,-3,0,16.249999523162842,-4.0624998807907104,11.325682640075684,1632.8913663846522,27,-1380,917,133,1116,49,1363,485
12,-3,0,16.249999523162842,-4.0624998807907104,11.33372163772583,1648.440432422034,27,-1396,921,133,1116,49,1363,485
13,-2,0,17.84999990463257,-2.7461538314819336,11.341614484786987,1663.7493889793,27,-1413,923,133,1116,49,1363,485
12,-2,0,16.249999523162842,-2.7083332538604736,11.3499116897583,1678.2532126566834,27,-1429,925,133,1116,49,1363,485
12,-1,0,16.249999523162842,-1.3541666269302368,11.357833623886108,1692.2461944604568,27,-1445,926,133,1116,49,1363,485
10,-1,0,13.059999942779541,-1.305999994277954,11.36588168144226,1703.742168264698,27,-1458,927,133,1116,49,1363,485
9,-1,0,11.459999799728394,-1.2733333110809326,11.373774528503418,1713.5687036776417,27,-1469,928,133,1116,49,1363,485
9,-1,0,11.459999799728394,-1.2733333110809326,11.381775617599487,1723.4097973858336,27,-1480,929,133,1116,49,1363,485
8,-1,0,9.859999656677246,-1.2324999570846558,11.389634609222412,1731.5685688687868,27,-1489,930,133,1116,49,1363,485
7,-2,0,8.260000467300415,-2.3600001335144043,11.39776349067688,1739.4151524811166,27,-1497,932,133,1116,49,1363,485
6,-2,0,6.670000076293945,-2.2233333587646484,11.405763626098633,1745.5663310540242,27,-1503,934,133,1116,49,1363,485
5,0,0,5.0599998235702515,-0.0,11.413750648498535,1749.815097466475,27,-1508,934,133,1116,49,1363,485
5,-2,0,5.0599998235702515,-2.0239999294281006,11.421775579452515,1755.1191640809225,27,-1513,936,133,1116,49,1363,485
3,-1,0,2.6199998259544373,-0.8733332753181458,11.42982268333435,1756.8203165956975,27,-1515,936,133,1116,49,1363,485
2,-1,0,1.5800000429153442,-0.7900000214576721,11.43788766860962,1757.6711256570334,27,-1516,936,133,1116,49,1363,485
3,-1,0,2.6199998259544373,-0.8733332753181458,11.445922613143921,1759.3732082769438,27,-1518,936,133,1116,49,1363,485
2,-1,0,1.5800000429153442,-0.7900000214576721,11.45374870300293,1760.224481392406,27,-1519,936,133,1116,49,1363,485
3,-1,0,2.6199998259544373,-0.8733332753181458,11.461787700653076,1761.9274901294284,27,-1521,936,133,1116,49,1363,485
2,-1,0,1.5800000429153442,-0.7900000214576721,11.469884634017944,1762.7792253101668,27,-1522,936,133,1116,49,1363,485
1,-1,0,0.6899999976158142,-0.6899999976158142,11.477874517440796,1762.7792253101668,27,-1522,936,133,1116,49,1363,485
1,-1,0,0.6899999976158142,-0.6899999976158142,11.48563551902771,1762.7792253101668,27,-1522,936,133,1116,49,1363,485
1,0,0,0.6899999976158142,-0.0,11.493744611740112,1762.7792253101668,27,-1522,936,133,1116,49,1363,485
1,-1,0,0.6899999976158142,-0.6899999976158142,11.50173568725586,1762.7792253101668,27,-1522,936,133,1116,49,1363,485
1,-2,0,0.7900000214576721,-1.5800000429153442,11.509770631790161,1763.3032758880067,27,-1522,937,133,1116,49,1363,485
0,-2,0,-0.0,-1.5800000429153442,11.517715692520142,1763.8277321934572,27,-1522,938,133,1116,49,1363,485
1,-2,0,0.7900000214576721,-1.5800000429153442,11.52590560913086,1764.3525938695645,27,-1522,939,133,1116,49,1363,485
2,-2,0,1.5800000429153442,-1.5800000429153442,11.533656597137451,1765.7287503976686,27,-1523,940,133,1116,49,1363,485
1,-3,0,0.8733332753181458,-2.6199998259544373,11.541776657104492,1766.7799976546532,27,-1523,942,133,1116,49,1363,485
2,-2,0,1.5800000429153442,-1.5800000429153442,11.549774646759033,1768.1565221821447,27,-1524,943,133,1116,49,1363,485
2,-4,0,1.840000033378601,-3.680000066757202,11.55794358253479,1770.5865819179637,27,-1525,946,133,1116,49,1363,485
2,-3,0,1.7466665506362915,-2.6199998259544373,11.565985679626465,1772.4910241913262,27,-1526,948,133,1116,49,1363,485
1,-2,0,0.7900000214576721,-1.5800000429153442,11.574010610580444,1773.0189203233226,27,-1526,949,133,1116,49,1363,485
1,-3,0,0.8733332753181458,-2.6199998259544373,11.582062482833862,1774.0759160836342,27,-1526,951,133,1116,49,1363,485
1,-2,0,0.7900000214576721,-1.5800000429153442,11.589970588684082,1774.6050150046842,27,-1526,952,133,1116,49,1363,485
1,-3,0,0.8733332753181458,-2.6199998259544373,11.598029613494873,1775.6644131615205,27,-1526,954,133,1116,49,1363,485
1,-3,0,0.8733332753181458,-2.6199998259544373,11.605787515640259,1776.7254093836739,27,-1526,956,133,1116,49,1363,485
2,-4,0,1.840000033378601,-3.680000066757202,11.613747596740723,1779.166658964168,27,-1527,959,133,1116,49,1363,485
3,-3,0,2.7600000500679016,-2.7600000500679016,11.621834516525269,1781.9241401565016,27,-1529,961,133,1116,49,1363,485
2,-3,0,1.7466665506362915,-2.6199998259544373,11.630295515060425,1783.8354460514374,27,-1530,963,133,1116,49,1363,485
1,-2,0,0.7900000214576721,-1.5800000429153442,11.638054609298706,1784.3683253142874,27,-1530,964,133,1116,49,1363,485
2,-2,0,1.5800000429153442,-1.5800000429153442,11.646048545837402,1785.7474961994008,27,-1531,965,133,1116,49,1363,485
1,-1,0,0.6899999976158142,-0.6899999976158142,11.65393853187561,1785.7474961994008,27,-1531,965,133,1116,49,1363,485
1,-1,0,0.6899999976158142,-0.6899999976158142,11.661996603012085,1785.7474961994008,27,-1531,965,133,1116,49,1363,485
2,-1,0,1.5800000429153442,-0.7900000214576721,11.669929504394531,1786.5935490882541,27,-1532,965,133,1116,49,1363,485
2,-1,0,1.5800000429153442,-0.7900000214576721,11.677713632583618,1787.4397588658587,27,-1533,965,133,1116,49,1363,485
2,-2,0,1.5800000429153442,-1.5800000429153442,11.685969591140747,1788.8187995494752,27,-1534,966,133,1116,49,1363,485
2,-1,0,1.5800000429153442,-0.7900000214576721,11.69377851486206,1789.6650738215146,27,-1535,966,133,1116,49,1363,485
2,-1,0,1.5800000429153442,-0.7900000214576721,11.70207953453064,1790.511504510236,27,-1536,966,133,1116,49,1363,485
2,-1,0,1.5800000429153442,-0.7900000214576721,11.709943532943726,1791.3580913968462,27,-1537,966,133,1116,49,1363,485
1,-1,0,0.6899999976158142,-0.6899999976158142,11.718060493469238,1791.3580913968462,27,-1537,966,133,1116,49,1363,485
2,-1,0,1.5800000429153442,-0.7900000214576721,11.726035594940186,1792.2048342629198,27,-1538,966,133,1116,49,1363,485
0,-1,0,-0.0,-0.6899999976158142,11.734067678451538,1792.2048342629198,27,-1538,966,133,1116,49,1363,485
1,0,0,0.6899999976158142,-0.0,11.741760492324829,1792.2048342629198,27,-1538,966,133,1116,49,1363,485
0,-1,0,-0.0,-0.6899999976158142,11.74983549118042,1792.2048342629198,27,-1538,966,133,1116,49,1363,485
1,-1,0,0.6899999976158142,-0.6899999976158142,11.758001565933228,1792.2048342629198,27,-1538,966,133,1116,49,1363,485
0,0,1,-0.0,-0.0,11.814870595932007,1792.2048342629198,27,-1538,966,133,1116,49,1363,485
0,0,0,-0.0,-0.0,11.875643491744995,1792.2048342629198,27,-1538,966,133,1116,49,1363,485
-1,0,0,-0.6899999976158142,-0.0,11.917911529541016,1792.2048342629198,27,-1538,966,133,1116,49,1363,485
-3,3,0,-2.7600000500679016,2.7600000500679016,11.926195621490479,1789.447545422806,27,-1536,964,133,1116,49,1363,485
-5,5,0,-5.900000333786011,5.900000333786011,11.93366551399231,1782.5552856195684,27,-1531,959,133,1116,49,1363,485
-6,7,0,-7.639999866485596,8.913333177566528,11.941905498504639,1772.378857591015,27,-1524,951,133,1116,49,1363,485
-8,9,0,-10.833333015441895,12.187499642372131,11.949827671051025,1757.5490450728546,27,-1514,939,133,1116,49,1363,485
-8,8,0,-10.654544830322266,10.654544830322266,11.957911491394043,1743.783074927464,27,-1504,929,133,1116,49,1363,485
-10,10,0,-14.47857141494751,14.47857141494751,11.965997695922852,1724.5208034221382,27,-1490,915,133,1116,49,1363,485
-11,11,0,-17.299333095550537,17.299333095550537,11.973853588104248,1701.1472400928565,27,-1473,898,133,1116,49,1363,485
-12,12,0,-20.15999937057495,20.15999937057495,11.98188066482544,1673.672818890613,27,-1453,878,133,1116,49,1363,485
-12,12,0,-20.15999937057495,20.15999937057495,11.989882707595825,1646.2254338860967,27,-1433,858,133,1116,49,1363,485
-13,13,0,-24.187223434448242,24.187223434448242,11.997806549072266,1613.3261739800046,27,-1409,834,133,1116,49,1363,485
-15,15,0,-30.992857217788696,30.992857217788696,12.005927562713623,1572.2634494343345,27,-1379,804,133,1116,49,1363,485
-17,15,0,-36.07863640785217,31.83409094810486,12.013906478881836,1525.573489706119,27,-1343,773,133,1116,49,1363,485
-20,17,0,-46.069231033325195,39.158846378326416,12.02193570137024,1466.290240188132,27,-1297,734,133,1116,49,1363,485
-20,16,0,-45.27200222015381,36.21760177612305,12.030038595199585,1409.4252683694397,27,-1252,698,133,1116,49,1363,485
-21,14,0,-47.5356023311615,31.690401554107666,12.037872552871704,1353.2850104462766,27,-1205,667,133,1116,49,1363,485
