dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,score
-2,2,4,-3.0,3.0,1.1958751678466797,851.9570754973823,1,851,137,1808,740,960,600,20,187.47
-6,1,4,-9.0,1.5,1.2040493488311768,860.687085008156,1,860,136,1808,740,960,600,20,3.5
-8,3,4,-12.0,4.5,1.211787223815918,871.9342379111948,1,872,132,1808,740,960,600,20,2.45
-6,1,4,-9.0,1.5,1.2208693027496338,880.6862522796678,1,881,131,1808,740,960,600,20,3.57
-3,0,4,-4.5,-0.0,1.228600263595581,884.6429455374921,1,885,131,1808,740,960,600,20,5.65
-1,1,4,-1.5,1.5,1.2359251976013184,885.4864599758056,1,886,130,1808,740,960,600,20,11.22
0,0,0,-0.0,-0.0,1.2759151458740234,885.4864599758056,1,886,130,1808,740,960,600,20,191.74
-2,0,0,-3.0,-0.0,1.3003342151641846,888.4547846163434,1,889,130,1808,740,960,600,20,6.45
-3,0,0,-4.5,-0.0,1.3077871799468994,892.4128766811785,1,893,130,1808,740,960,600,20,5.69
-8,2,0,-12.0,3.0,1.3159103393554688,903.8676052908321,1,905,127,1808,740,960,600,20,2.74
-7,1,0,-10.5,1.5,1.3239192962646484,913.6346680370979,1,915,126,1808,740,960,600,20,3.59
-4,1,0,-6.0,1.5,1.3319132328033447,919.4439197713867,1,921,125,1808,740,960,600,20,3.98
-1,0,0,-1.5,-0.0,1.3399372100830078,920.4348445753737,1,922,125,1808,740,960,600,20,12.6
-1,0,0,-1.5,-0.0,1.4439992904663086,921.4257887776138,1,923,125,1808,740,960,600,20,12.61
-3,1,0,-4.5,1.5,1.4519331455230713,925.2566492679964,1,927,124,1808,740,960,600,20,4.53
-3,1,0,-4.5,1.5,1.4599502086639404,929.0899850387076,1,931,123,1808,740,960,600,20,4.54
-5,0,0,-7.5,-0.0,1.4678163528442383,936.0301263701913,1,938,123,1808,740,960,600,20,4.83
-4,0,0,-6.0,-0.0,1.4758782386779785,941.9795165863602,1,944,123,1808,740,960,600,20,5.08
-2,0,0,-3.0,-0.0,1.484004259109497,944.9544491754567,1,947,123,1808,740,960,600,20,6.71
-1,0,0,-1.5,-0.0,1.4920191764831543,945.9461281892405,1,948,123,1808,740,960,600,20,12.8
6,-2,0,9.0,-3.0,1.5480022430419922,937.415959333597,1,939,126,1808,740,960,600,20,59.03
19,-5,0,28.5,-7.5,1.5558981895446777,910.6573738367601,1,911,133,1808,740,960,600,20,109.49
28,-6,0,42.0,-9.0,1.5637803077697754,870.5254113312119,1,869,142,1808,740,960,600,20,123.95
37,-7,0,55.5,-10.5,1.5718023777008057,818.0700453464067,1,814,152,1808,740,960,600,20,129.29
33,-9,0,49.5,-13.5,1.579923152923584,772.5918476447349,1,765,165,1808,740,960,600,20,119.53
23,-6,0,34.5,-9.0,1.58784818649292,741.4233161141594,1,731,174,1808,740,960,600,20,102.44
15,-1,0,22.5,-1.5,1.5962553024291992,720.278029246396,1,709,175,1808,740,960,600,20,85.99
6,2,0,9.0,3.0,1.604095220565796,710.8217532788533,1,700,172,1808,740,960,600,20,55.93
-1,6,0,-1.5,9.0,1.6118261814117432,709.701326940558,1,701,163,1808,740,960,600,20,8.71
-3,7,0,-4.5,10.5,1.61983323097229,711.4111171863101,1,705,153,1808,740,960,600,20,4.74
-3,4,0,-4.5,6.0,1.6279141902923584,714.0787250016396,1,709,147,1808,740,960,600,20,3.4
-1,2,0,-1.5,3.0,1.635857343673706,714.4556577182623,1,710,144,1808,740,960,600,20,19.2
-2,1,0,-3.0,1.5,1.6438982486724854,717.1987348723868,1,713,143,1808,740,960,600,20,4.55
-2,2,0,-3.0,3.0,1.651963233947754,719.5587707649056,1,716,140,1808,740,960,600,20,4.11
-1,1,0,-1.5,1.5,1.659907341003418,720.3492315324224,1,717,139,1808,740,960,600,20,10.49
0,1,0,-0.0,1.5,1.668154239654541,720.1595716006194,1,717,138,1808,740,960,600,20,1.84
0,1,0,-0.0,1.5,1.6760551929473877,719.9712323098768,1,717,137,1808,740,960,600,20,1.83
3,1,0,4.5,1.5,1.6839251518249512,715.8546686493103,1,713,136,1808,740,960,600,20,32.23
6,0,0,9.0,-0.0,1.6921403408050537,707.0160388722138,1,704,136,1808,740,960,600,20,52.32
7,0,0,10.5,-0.0,1.6999952793121338,697.2001131221629,1,694,136,1808,740,960,600,20,55.48
7,0,0,10.5,-0.0,1.7078213691711426,687.3894177573961,1,684,136,1808,740,960,600,20,54.97
11,1,0,16.5,1.5,1.7159652709960938,671.5049522930849,1,668,135,1808,740,960,600,20,72.31
13,0,0,19.5,-0.0,1.7238361835479736,652.8921480904718,1,649,135,1808,740,960,600,20,76.53
12,1,0,18.0,1.5,1.7321891784667969,635.0713138870772,1,631,134,1808,740,960,600,20,73.99
12,5,0,18.0,7.5,1.7404403686523438,616.0175716383686,1,613,127,1808,740,960,600,20,74.95
10,7,0,15.0,10.5,1.7478933334350586,599.3381655534142,1,598,117,1808,740,960,600,20,67.71
7,7,0,10.5,10.5,1.755913257598877,587.6562557189542,1,588,107,1808,740,960,600,20,54.02
5,6,0,7.5,9.0,1.7639052867889404,579.207094322531,1,581,98,1808,740,960,600,20,43.12
4,6,0,6.0,9.0,1.7717792987823486,571.8470589424682,1,575,89,1808,740,960,600,20,38.68
4,5,0,6.0,7.5,1.7799122333526611,564.8782479795178,1,569,82,1808,740,960,600,20,37.12
4,5,0,6.0,7.5,1.7878403663635254,557.9735909353533,1,563,75,1808,740,960,600,20,36.57
4,5,0,6.0,7.5,1.7959792613983154,551.1354560175288,1,557,68,1808,740,960,600,20,36.01
7,5,0,10.5,7.5,1.803819179534912,540.3907702714499,1,547,61,1808,740,960,600,20,48.87
7,5,0,10.5,7.5,1.8118431568145752,529.7082545227561,1,537,54,1808,740,960,600,20,48.04
9,5,0,13.5,7.5,1.8197791576385498,516.10360196448,1,524,47,1808,740,960,600,20,54.96
10,5,0,15.0,7.5,1.827843189239502,500.56929010664163,1,509,40,1808,740,960,600,20,58.18
11,4,0,16.5,6.0,1.835780382156372,484.17102302745354,1,493,34,1808,740,960,600,20,58.89
12,3,0,18.0,4.5,1.8437893390655518,465.94642555649057,1,475,30,1808,740,960,600,20,61.47
13,3,0,19.5,4.5,1.8518693447113037,446.7406266142744,1,456,26,1808,740,960,600,20,61.39
15,2,0,22.5,3.0,1.8596992492675781,424.60901969471365,1,434,23,1808,740,960,600,20,64.19
15,0,0,22.5,-0.0,1.8678193092346191,402.6414908852477,1,412,23,1808,740,960,600,20,62.27
19,1,0,28.5,1.5,1.8759443759918213,374.6296920415791,1,384,22,1808,740,960,600,20,66.68
19,0,0,28.5,-0.0,1.8843202590942383,346.6791275081849,1,356,22,1808,740,960,600,20,62.16
18,-1,0,27.0,-1.5,1.8918051719665527,319.802971484491,1,329,23,1808,740,960,600,20,57.3
17,0,0,25.5,-0.0,1.899921178817749,294.8688242506931,1,304,23,1808,740,960,600,20,53.04
15,0,0,22.5,-0.0,1.9077613353729248,272.936388610585,1,282,23,1808,740,960,600,20,47.6
12,0,0,18.0,-0.0,1.9158873558044434,255.0,1,264,23,1808,740,960,600,20,41.42
8,1,0,12.0,1.5,1.923997163772583,242.9584946191766,1,252,22,1808,740,960,600,20,35.34
7,2,0,10.5,3.0,1.9318251609802246,232.7447218787671,1,242,19,1808,740,960,600,20,27.85
7,1,0,10.5,1.5,1.939887285232544,222.6972281742952,1,232,18,1808,740,960,600,20,29.47
7,2,0,10.5,3.0,1.9477653503417969,212.50617968946392,1,222,15,1808,740,960,600,20,26.08
7,1,0,10.5,1.5,1.955824375152588,202.46176126540982,1,212,14,1808,740,960,600,20,27.38
8,1,0,12.0,1.5,1.9637932777404785,190.42205467462907,1,200,13,1808,740,960,600,20,29.58
7,1,0,10.5,1.5,1.9718003273010254,180.3785702225962,1,190,12,1808,740,960,600,20,25.4
7,1,0,10.5,1.5,1.979872226715088,170.33579788827288,1,180,11,1808,740,960,600,20,24.45
6,1,0,9.0,1.5,1.9876651763916016,161.29214809792072,1,171,10,1808,740,960,600,20,22.03
9,0,0,13.5,-0.0,1.9958763122558594,148.3161394173064,1,158,10,1808,740,960,600,20,24.96
9,1,0,13.5,1.5,2.0038442611694336,135.27904184706065,1,145,9,1808,740,960,600,20,25.15
10,1,0,15.0,1.5,2.0118441581726074,120.24592124131948,1,130,8,1808,740,960,600,20,25.75
10,3,0,15.0,4.5,2.0197722911834717,105.06954418958998,1,115,4,1808,740,960,600,20,19.86
8,2,0,12.0,3.0,2.0280213356018066,93.00485425454472,1,103,1,1808,740,960,600,20,16.26
6,1,0,9.0,1.5,2.035687208175659,84.0,1,94,0,1808,740,960,600,20,14.08
5,0,0,7.5,-0.0,2.043816328048706,77.0,1,87,0,1808,740,960,600,20,15.34
3,1,0,4.5,1.5,2.0517091751098633,73.00602387778854,1,83,-1,1808,740,960,600,20,7.58
3,0,0,4.5,-0.0,2.059695243835449,69.00632886041473,1,79,-1,1808,740,960,600,20,10.81
3,0,0,4.5,-0.0,2.067761182785034,65.0066663703967,1,75,-1,1808,740,960,600,20,10.56
2,0,0,3.0,-0.0,2.0756661891937256,62.00694410957877,1,72,-1,1808,740,960,600,20,9.38
3,0,0,4.5,-0.0,2.0836713314056396,58.007352543677214,1,68,-1,1808,740,960,600,20,10.11
1,0,0,1.5,-0.0,2.0917043685913086,57.00746227100382,1,67,-1,1808,740,960,600,20,6.98
1,0,0,1.5,-0.0,2.1005032062530518,56.007575322837,1,66,-1,1808,740,960,600,20,6.95
