dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,reward
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
0,0,0,0,0,0,728.8964261127915,1,721,-107,1681,493,960,600,20,0
-1,1,0,-1.0,1.0,0.03149771690368652,730.0328759720346,1,722,-108,1681,493,959,601,20,171.07
-2,1,0,-2.0,1.0,0.03950977325439453,732.1591357075318,1,724,-109,1681,493,957,602,20,6.14
-2,2,0,-2.0,2.0,0.047415733337402344,734.4365186998806,1,726,-111,1681,493,955,604,20,4.91
-2,1,0,-2.0,1.0,0.05559682846069336,736.5650005260907,1,728,-112,1681,493,953,605,20,6.16
-1,1,0,-1.0,1.0,0.06392979621887207,737.7059034601797,1,729,-113,1681,493,952,606,20,8.35
-1,0,0,-1.0,-0.0,0.13565278053283691,738.6941180217966,1,730,-113,1681,493,951,606,20,11.31
-1,1,0,-1.0,1.0,0.14362382888793945,739.8357925918426,1,731,-114,1681,493,950,607,20,8.36
-1,1,0,-1.0,1.0,0.15153169631958008,740.9784072427482,1,732,-115,1681,493,949,608,20,8.36
-1,1,0,-1.0,1.0,0.15936279296875,742.1219576323018,1,733,-116,1681,493,948,609,20,8.37
-1,1,0,-1.0,1.0,0.18356084823608398,743.2664394414697,1,734,-117,1681,493,947,610,20,8.37
0,1,0,-0.0,1.0,0.2004528045654297,743.4245086086414,1,734,-118,1681,493,947,611,20,40.24
0,1,0,-0.0,1.0,0.20938467979431152,743.5838890132034,1,734,-119,1681,493,947,612,20,39.99
3,2,0,3.0,2.0,0.2154088020324707,740.9466917396959,1,731,-121,1681,493,950,614,20,20.46
7,1,0,7.0,1.0,0.22347283363342285,734.2070552643852,1,724,-122,1681,493,957,615,20,43.9
13,1,0,13.0,1.0,0.23146677017211914,721.5608082483416,1,711,-123,1681,493,970,616,20,65.75
16,1,0,16.0,1.0,0.23946070671081543,705.975212029431,1,695,-124,1681,493,986,617,20,73.04
18,-2,0,18.0,-2.0,0.24747467041015625,687.904789923722,1,677,-122,1681,493,1004,615,20,79.3
20,-5,0,20.0,-5.0,0.2554147243499756,667.3364968289985,1,657,-117,1681,493,1024,610,20,82.83
30,-6,0,30.0,-6.0,0.26351165771484375,636.7495583037337,1,627,-111,1681,493,1054,604,20,96.33
41,-4,0,41.0,-4.0,0.27155375480651855,595.6886770788916,1,586,-107,1681,493,1095,600,20,100.68
50,-5,0,50.0,-5.0,0.27964186668395996,545.6189146281496,1,536,-102,1681,493,1145,595,20,100.79
