dx,dy,button,rx,ry,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
0,0,0,-0.0,-0.0,0.3446645736694336,905.5550229232539,904,-145,1864,455,20,960,600,1
3,-1,0,2.6199998259544373,-0.8733332753181458,0.5527527332305908,903.5803194027332,902,-145,1864,455,20,960,600,1
4,0,0,3.680000066757202,-0.0,0.5607445240020752,900.6184711502398,899,-145,1864,455,20,960,600,1
7,-2,0,8.260000467300415,-2.3600001335144043,0.5686225891113281,892.4023492877221,891,-143,1864,455,20,960,600,1
6,0,0,6.670000076293945,-0.0,0.5766575336456299,886.4786667846591,885,-143,1864,455,20,960,600,1
11,-2,0,14.649999141693115,-2.6636362075805664,0.5845897197723389,872.3389371437713,871,-141,1864,455,20,960,600,1
13,-1,0,17.84999990463257,-1.3730769157409668,0.5927865505218506,855.3993297894331,854,-140,1864,455,20,960,600,1
17,-2,0,30.180001139640808,-3.550588369369507,0.6007065773010254,825.3113192097902,824,-137,1864,455,20,960,600,1
19,-1,0,36.77999985218048,-1.9357894659042358,0.6086606979370117,789.6499234039856,788,-136,1864,455,20,960,600,1
17,-3,0,30.180001139640808,-5.32588255405426,0.6166737079620361,759.236634593023,758,-131,1864,455,20,960,600,1
16,-2,0,26.8799991607666,-3.359999895095825,0.6248846054077148,733.106990950832,732,-128,1864,455,20,960,600,1
14,-4,0,20.269999980926514,-5.791428565979004,0.632718563079834,712.5461922949978,712,-123,1864,455,20,960,600,1
12,-4,0,16.249999523162842,-5.416666507720947,0.6408066749572754,695.9320080574332,696,-118,1864,455,20,960,600,1
12,-4,0,16.249999523162842,-5.416666507720947,0.6487417221069336,679.3250321872839,680,-113,1864,455,20,960,600,1
15,-4,0,23.589999675750732,-6.290666580200195,0.6573586463928223,655.6560673500993,657,-107,1864,455,20,960,600,1
12,-3,0,16.249999523162842,-4.0624998807907104,0.6648025512695312,639.2226120522913,641,-103,1864,455,20,960,600,1
14,-5,0,20.269999980926514,-7.239285707473755,0.6727006435394287,618.3764795089007,621,-96,1864,455,20,960,600,1
13,-3,0,17.84999990463257,-4.1192307472229,0.6809365749359131,600.9664475239209,604,-92,1864,455,20,960,600,1
12,-4,0,16.249999523162842,-5.416666507720947,0.6887176036834717,584.4013795407948,588,-87,1864,455,20,960,600,1
14,-5,0,20.269999980926514,-7.239285707473755,0.6968755722045898,563.6061366477873,568,-80,1864,455,20,960,600,1
13,-5,0,17.84999990463257,-6.865384578704834,0.7047007083892822,545.9469399142332,551,-74,1864,455,20,960,600,1
16,-6,0,28.404706954956055,-10.65176510810852,0.7128355503082275,516.9013190342191,523,-64,1864,455,20,960,600,1
16,-6,0,28.404706954956055,-10.65176510810852,0.7208325862884521,487.9367429704299,495,-54,1864,455,20,960,600,1
16,-7,0,28.404706954956055,-12.427059292793274,0.7288315296173096,458.88484727062786,467,-42,1864,455,20,960,600,1
15,-7,0,25.19999921321869,-11.759999632835388,0.7367475032806396,433.08577047790646,442,-31,1864,455,20,960,600,1
15,-6,0,25.19999921321869,-10.079999685287476,0.7448456287384033,407.5284421449633,417,-21,1864,455,20,960,600,1
15,-6,0,25.19999921321869,-10.079999685287476,0.7530536651611328,382.1543063642168,392,-11,1864,455,20,960,600,1
13,-5,0,17.84999990463257,-6.865384578704834,0.7610585689544678,365.0333318519835,375,-5,1864,455,20,960,600,1
12,-4,0,16.249999523162842,-5.416666507720947,0.7687146663665771,349.0,359,0,1864,455,20,960,600,1
13,-4,0,17.84999990463257,-5.492307662963867,0.7767386436462402,332.03654775476843,342,5,1864,455,20,960,600,1
14,-3,0,20.269999980926514,-4.343571424484253,0.7847855091094971,312.1257518423512,322,9,1864,455,20,960,600,1
11,-4,0,14.649999141693115,-5.327272415161133,0.7927365303039551,298.3180176376334,308,14,1864,455,20,960,600,1
12,-3,0,16.249999523162842,-4.0624998807907104,0.8007147312164307,282.55426846997125,292,18,1864,455,20,960,600,1
10,-3,0,13.059999942779541,-3.9179999828338623,0.8093876838684082,269.7892063679369,279,21,1864,455,20,960,600,1
10,-2,0,13.059999942779541,-2.611999988555908,0.8169646263122559,256.9925092582187,266,23,1864,455,20,960,600,1
11,-2,0,14.649999141693115,-2.6636362075805664,0.8247907161712646,243.23704310388715,252,25,1864,455,20,960,600,1
12,-1,0,16.249999523162842,-1.3541666269302368,0.8329427242279053,227.42788378789885,236,26,1864,455,20,960,600,1
12,-2,0,16.249999523162842,-2.7083332538604736,0.840747594833374,211.7746604100658,220,28,1864,455,20,960,600,1
10,-1,0,13.059999942779541,-1.305999994277954,0.8488185405731201,199.02152999152983,207,29,1864,455,20,960,600,1
10,0,0,13.059999942779541,-0.0,0.8568596839904785,186.1555505204989,194,29,1864,455,20,960,600,1
9,0,0,11.459999799728394,-0.0,0.8646855354309082,175.28356645962967,183,29,1864,455,20,960,600,1
8,0,0,9.859999656677246,-0.0,0.8727355003356934,166.40011337864837,174,29,1864,455,20,960,600,1
7,0,0,8.260000467300415,-0.0,0.8807315826416016,158.51409436602032,166,29,1864,455,20,960,600,1
5,0,0,5.0599998235702515,-0.0,0.8890855312347412,153.59095329510126,161,29,1864,455,20,960,600,1
5,0,0,5.0599998235702515,-0.0,0.896979570388794,148.67261893597143,156,29,1864,455,20,960,600,1
4,0,0,3.680000066757202,-0.0,0.9049005508422852,145.72411502397438,153,29,1864,455,20,960,600,1
3,0,0,2.6199998259544373,-0.0,0.9129245281219482,143.7595525487766,151,29,1864,455,20,960,600,1
7,0,0,8.260000467300415,-0.0,0.9209187030792236,135.91093173576817,143,29,1864,455,20,960,600,1
8,2,0,9.859999656677246,2.4649999141693115,0.9288196563720703,126.69308687713507,134,27,1864,455,20,960,600,1
9,1,0,11.459999799728394,1.2733333110809326,0.9367635250091553,115.7179382586272,123,26,1864,455,20,960,600,1
10,2,0,13.059999942779541,2.611999988555908,0.9448206424713135,102.58774356030055,110,24,1864,455,20,960,600,1
10,2,0,13.059999942779541,2.611999988555908,0.9528036117553711,89.46356116689167,97,22,1864,455,20,960,600,1
9,1,0,11.459999799728394,1.2733333110809326,0.9608886241912842,78.52683209061533,86,21,1864,455,20,960,600,1
8,2,0,9.859999656677246,2.4649999141693115,0.968714714050293,69.30952023559341,77,19,1864,455,20,960,600,1
6,1,0,6.670000076293945,1.1116666793823242,0.9768106937408447,63.246160308919954,71,18,1864,455,20,960,600,1
4,0,0,3.680000066757202,-0.0,0.9849417209625244,60.3420215802759,68,18,1864,455,20,960,600,1
3,0,0,2.6199998259544373,-0.0,0.9928426742553711,58.410525505948286,66,18,1864,455,20,960,600,1
1,0,0,0.6899999976158142,-0.0,1.0008506774902344,58.410525505948286,66,18,1864,455,20,960,600,1
2,1,0,1.5800000429153442,0.7900000214576721,1.0088245868682861,57.446274915668994,65,18,1864,455,20,960,600,1
2,0,0,1.5800000429153442,-0.0,1.0247995853424072,56.483080554378645,64,18,1864,455,20,960,600,1
2,1,0,1.5800000429153442,0.7900000214576721,1.0336337089538574,55.52098900352466,63,18,1864,455,20,960,600,1
2,1,0,1.5800000429153442,0.7900000214576721,1.0409355163574219,54.56004956627589,62,18,1864,455,20,960,600,1
1,1,0,0.6899999976158142,0.6899999976158142,1.0488026142120361,54.56004956627589,62,18,1864,455,20,960,600,1
2,1,0,1.5800000429153442,0.7900000214576721,1.05733060836792,53.60031446463138,61,18,1864,455,20,960,600,1
2,1,0,1.5800000429153442,0.7900000214576721,1.0649967193603516,52.6418390534633,60,18,1864,455,20,960,600,1
1,1,0,0.6899999976158142,0.6899999976158142,1.0727167129516602,52.6418390534633,60,18,1864,455,20,960,600,1
2,1,0,1.5800000429153442,0.7900000214576721,1.0807316303253174,51.68468205316454,59,18,1864,455,20,960,600,1
2,0,0,1.5800000429153442,-0.0,1.0886805057525635,50.728905802755904,58,18,1864,455,20,960,600,1
1,0,0,0.6899999976158142,-0.0,1.096893548965454,50.728905802755904,58,18,1864,455,20,960,600,1
2,0,0,1.5800000429153442,-0.0,1.1048126220703125,49.77457653551382,57,18,1864,455,20,960,600,1
2,1,0,1.5800000429153442,0.7900000214576721,1.1127057075500488,48.82176467941097,56,18,1864,455,20,960,600,1
4,0,0,3.680000066757202,-0.0,1.120661735534668,45.97320787662612,53,18,1864,455,20,960,600,1
5,1,0,5.0599998235702515,1.0119999647140503,1.128751516342163,40.92150822589606,48,17,1864,455,20,960,600,1
7,1,0,8.260000467300415,1.1800000667572021,1.1367545127868652,33.08131845707603,40,16,1864,455,20,960,600,1
