dx,dy,rx,ry,button,time
-1,0,-1.0,-0.0,0,0.5661718845367432
-1,1,-1.0,1.0,0,0.5661799907684326
0,1,-0.0,1.0,0,0.5661869049072266
-1,0,-1.0,-0.0,0,0.5661940574645996
0,1,-0.0,1.0,0,0.5662009716033936
-1,0,-1.0,-0.0,0,0.566209077835083
0,1,-0.0,1.0,0,0.566215991973877
-1,0,-1.0,-0.0,0,0.5662229061126709
0,1,-0.0,1.0,0,0.566230058670044
-1,1,-1.0,1.0,0,0.5662369728088379
0,1,-0.0,1.0,0,0.5665459632873535
-1,0,-1.0,-0.0,0,0.5715699195861816
0,1,-0.0,1.0,0,0.5741438865661621
0,1,-0.0,1.0,0,0.5777130126953125
0,1,-0.0,1.0,0,0.5822019577026367
-1,0,-1.0,-0.0,0,0.5822150707244873
0,1,-0.0,1.0,0,0.5837910175323486
0,1,-0.0,1.0,0,0.5920250415802002
-1,0,-1.0,-0.0,0,0.6002318859100342
0,1,-0.0,1.0,0,0.6002519130706787
0,1,-0.0,1.0,0,0.6072800159454346
0,1,-0.0,1.0,0,0.607295036315918
-1,0,-1.0,-0.0,0,0.607306957244873
0,1,-0.0,1.0,0,0.6151120662689209
0,1,-0.0,1.0,0,0.6151268482208252
0,1,-0.0,1.0,0,0.6218819618225098
-1,0,-1.0,-0.0,0,0.6218950748443604
0,1,-0.0,1.0,0,0.6219048500061035
0,1,-0.0,1.0,0,0.6224560737609863
0,1,-0.0,1.0,0,0.6224679946899414
-1,0,-1.0,-0.0,0,0.6224758625030518
0,1,-0.0,1.0,0,0.6224839687347412
-1,1,-1.0,1.0,0,0.6224908828735352
0,1,-0.0,1.0,0,0.6225008964538574
0,1,-0.0,1.0,0,0.6225080490112305
0,1,-0.0,1.0,0,0.6225149631500244
-1,1,-1.0,1.0,0,0.6225218772888184
0,1,-0.0,1.0,0,0.6225290298461914
0,1,-0.0,1.0,0,0.6237978935241699
-1,1,-1.0,1.0,0,0.6299970149993896
0,1,-0.0,1.0,0,0.6368598937988281
0,1,-0.0,1.0,0,0.6368720531463623
0,1,-0.0,1.0,0,0.6373820304870605
-1,1,-1.0,1.0,0,0.6373939514160156
0,1,-0.0,1.0,0,0.6374008655548096
0,1,-0.0,1.0,0,0.6387019157409668
-1,0,-1.0,-0.0,0,0.6441638469696045
0,1,-0.0,1.0,0,0.6441769599914551
0,1,-0.0,1.0,0,0.6441850662231445
0,1,-0.0,1.0,0,0.6468088626861572
-1,0,-1.0,-0.0,0,0.6531360149383545
0,1,-0.0,1.0,0,0.6531479358673096
0,1,-0.0,1.0,0,0.6531569957733154
0,1,-0.0,1.0,0,0.6594998836517334
-1,0,-1.0,-0.0,0,0.6670229434967041
0,1,-0.0,1.0,0,0.674191951751709
0,1,-0.0,1.0,0,0.6746969223022461
0,1,-0.0,1.0,0,0.6747078895568848
-1,0,-1.0,-0.0,0,0.6747169494628906
0,1,-0.0,1.0,0,0.6747250556945801
-1,1,-1.0,1.0,0,0.674731969833374
0,1,-0.0,1.0,0,0.6747400760650635
0,1,-0.0,1.0,0,0.674746036529541
-1,0,-1.0,-0.0,0,0.6747539043426514
0,1,-0.0,1.0,0,0.6757528781890869
0,1,-0.0,1.0,0,0.6778180599212646
-1,0,-1.0,-0.0,0,0.683521032333374
0,1,-0.0,1.0,0,0.6915309429168701
0,1,-0.0,1.0,0,0.6997349262237549
0,1,-0.0,1.0,0,0.7094340324401855
0,1,-0.0,1.0,0,0.7204370498657227
0,1,-0.0,1.0,0,0.7287318706512451
-1,0,-1.0,-0.0,0,0.7287490367889404
0,1,-0.0,1.0,0,0.7371530532836914
0,1,-0.0,1.0,0,0.7371699810028076
0,1,-0.0,1.0,0,0.7371819019317627
0,1,-0.0,1.0,0,0.737205982208252
0,1,-0.0,1.0,0,0.7372138500213623
0,1,-0.0,1.0,0,0.7372219562530518
1,1,1.0,1.0,0,0.7372329235076904
0,1,-0.0,1.0,0,0.7432880401611328
0,1,-0.0,1.0,0,0.7432999610900879
0,1,-0.0,1.0,0,0.7433068752288818
0,1,-0.0,1.0,0,0.7433130741119385
1,0,1.0,-0.0,0,0.7433199882507324
0,1,-0.0,1.0,0,0.74332594871521
0,1,-0.0,1.0,0,0.7459878921508789
0,1,-0.0,1.0,0,0.7535159587860107
0,1,-0.0,1.0,0,0.7535309791564941
0,1,-0.0,1.0,0,0.7610139846801758
0,1,-0.0,1.0,0,0.7617578506469727
0,1,-0.0,1.0,0,0.7700929641723633
-1,0,-1.0,-0.0,0,0.777277946472168
0,1,-0.0,1.0,0,0.7772939205169678
0,1,-0.0,1.0,0,0.77730393409729
-1,0,-1.0,-0.0,0,0.7788760662078857
0,1,-0.0,1.0,0,0.7860450744628906
-1,1,-1.0,1.0,0,0.7918810844421387
0,1,-0.0,1.0,0,0.7957069873809814
-1,0,-1.0,-0.0,0,0.8015220165252686
,,,,,
