dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,reward
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,0,0,0,511.3051926198286,1,-388,333,572,933,960,600,20,0
0,0,0,-0.0,-0.0,0.03067946434020996,511.3051926198286,1,-388,333,572,933,960,600,20,137.27
1,0,0,1.5,-0.0,0.0855712890625,512.0644490686694,1,-389,333,572,933,961,600,20,9.32
0,1,0,-0.0,1.5,0.9255404472351074,511.414704520705,1,-389,332,572,933,961,601,20,5.07
0,1,0,-0.0,1.5,0.9335503578186035,510.76609127858126,1,-389,331,572,933,961,602,20,5.06
0,1,0,-0.0,1.5,0.9415814876556396,510.1186136576473,1,-389,330,572,933,961,603,20,5.05
-1,0,0,-1.5,-0.0,0.9656364917755127,508.5951238460707,1,-387,330,572,933,959,603,20,10.44
0,1,0,-0.0,1.5,1.0056653022766113,507.9468476130155,1,-387,329,572,933,959,604,20,5.04
-1,1,0,-1.5,1.5,1.0135464668273926,505.77564195995046,1,-385,328,572,933,957,605,20,15.4
-1,1,0,-1.5,1.5,1.0296554565429688,503.60500394654537,1,-383,327,572,933,955,606,20,15.35
-1,1,0,-1.5,1.5,1.0376434326171875,501.43494094448585,1,-381,326,572,933,953,607,20,15.31
-1,1,0,-1.5,1.5,1.0455024242401123,499.2654604516519,1,-379,325,572,933,951,608,20,15.26
-1,1,0,-1.5,1.5,1.0615894794464111,497.09657009478553,1,-377,324,572,933,949,609,20,15.22
-1,1,0,-1.5,1.5,1.06943941116333,494.9282776322242,1,-375,323,572,933,947,610,20,15.17
