targetID,dx,dy,button,time,targetX,targetY,targetSize,distance,directionX,directionY,rx,ry
1,0,-1,0,0.5446648597717285,849,841,20,284.6082144136514,-175,237,-0.0,-0.6899999976158142
1,0,-1,0,0.5648448467254639,849,841,20,284.6082144136514,-175,237,-0.0,-0.6899999976158142
1,0,-1,0,0.5713460445404053,849,841,20,284.6082144136514,-175,237,-0.0,-0.6899999976158142
1,0,-1,0,0.5777158737182617,849,841,20,284.6082144136514,-175,237,-0.0,-0.6899999976158142
1,0,-1,0,0.5777339935302734,849,841,20,284.6082144136514,-175,237,-0.0,-0.6899999976158142
1,0,-1,0,0.5782010555267334,849,841,20,284.6082144136514,-175,237,-0.0,-0.6899999976158142
1,0,-1,0,0.5782148838043213,849,841,20,284.6082144136514,-175,237,-0.0,-0.6899999976158142
1,0,-1,0,0.5782270431518555,849,841,20,284.6082144136514,-175,237,-0.0,-0.6899999976158142
1,0,-1,0,0.578881025314331,849,841,20,284.6082144136514,-175,237,-0.0,-0.6899999976158142
1,0,-1,0,0.5809540748596191,849,841,20,284.6082144136514,-175,237,-0.0,-0.6899999976158142
1,0,-1,0,0.587414026260376,849,841,20,284.6082144136514,-175,237,-0.0,-0.6899999976158142
1,0,-1,0,0.5886058807373047,849,841,20,284.6082144136514,-175,237,-0.0,-0.6899999976158142
1,0,-1,0,0.5987999439239502,849,841,20,284.6082144136514,-175,237,-0.0,-0.6899999976158142
1,0,0,4,0.6256308555603027,849,841,20,284.6082144136514,-175,237,-0.0,-0.0
