dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,reward
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,0,0,0,0,0,532.0761223734814,1,-431,312,529,912,960,600,20,0
0,1,0,-0.0,1.5,0.2533445358276367,531.4903573913641,1,-431,311,529,912,960,601,20,140.68
2,4,0,3.0,6.0,0.26139259338378906,530.4535794958877,1,-434,305,529,912,963,607,20,6.77
1,3,0,1.5,4.5,0.2693777084350586,528.9858221162453,1,-435,301,529,912,964,611,20,9.57
1,4,0,1.5,6.0,0.2772045135498047,526.4228338512683,1,-436,295,529,912,965,617,20,15.61
1,4,0,1.5,6.0,0.28546953201293945,523.9179325047006,1,-437,289,529,912,966,623,20,15.24
1,4,0,1.5,6.0,0.2932624816894531,521.4719551423643,1,-438,283,529,912,967,629,20,14.87
